Time,Frequencia CMB,Untitled 1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,Untitled 12
20/03/2024 10:27:42,40,0,"0,558346","0,719157","-0,43138","-0,982904","6,805411","4,156942","3,09265","2,930717","-8,640036","0,817757","4719,542983"
20/03/2024 10:27:42,40,0,"0,602081","0,745072","-0,396825","-0,975604","6,783011","4,08871","3,080408","2,974404","-8,626905","0,89619","3821,898911"
20/03/2024 10:27:42,40,0,"0,574776","0,743339","-0,457413","-0,978919","6,7904","4,175211","3,105096","2,976853","-8,640421","0,834195","3464,680615"
20/03/2024 10:27:42,40,0,"0,524099","0,755076","-0,505727","-0,988334","6,796025","4,169779","3,084579","2,981431","-8,677856","0,795636","4762,745169"
20/03/2024 10:27:43,40,0,"0,614654","0,723017","-0,382753","-0,994435","6,821986","4,149607","3,089056","2,967626","-8,65368","0,882931","3814,922118"
20/03/2024 10:27:43,40,0,"0,555492","0,731209","-0,37689","-0,984385","6,80155","4,072794","3,101467","2,973375","-8,642604","0,838079","4613,514002"
20/03/2024 10:27:43,40,0,"0,582952","0,727743","-0,438494","-0,968763","6,75948","4,166457","3,089666","2,95123","-8,645172","0,772713","3954,870093"
20/03/2024 10:27:43,40,0,"0,568142","0,742788","-0,419262","-0,972113","6,841025","4,216455","3,086919","2,97373","-8,6462","0,855641","4038,186949"
20/03/2024 10:27:43,40,0,"0,516309","0,737826","-0,421686","-0,951836","6,80398","4,246799","3,086071","2,961557","-8,633294","0,844436","3778,015733"
20/03/2024 10:27:43,40,0,"0,57763","0,791309","-0,459055","-0,986853","6,764239","4,12556","3,114829","2,977385","-8,646328","0,811882","4474,300626"
20/03/2024 10:27:43,40,0,"0,581101","0,78808","-0,428018","-0,992354","6,749827","4,14196","3,096109","2,984519","-8,651561","0,792458","3886,814385"
20/03/2024 10:27:44,40,0,"0,588197","0,74775","-0,473909","-0,988757","6,792797","4,265414","3,078238","2,977776","-8,621254","0,863443","3786,876195"
20/03/2024 10:27:44,40,0,"0,577321","0,735778","-0,390571","-0,979024","6,823884","4,068919","3,098754","2,955347","-8,633197","0,846459","4129,252045"
20/03/2024 10:27:44,40,0,"0,568605","0,755864","-0,437087","-0,966576","6,776821","4,127463","3,091836","2,936466","-8,681548","0,883669","3879,900903"
20/03/2024 10:27:44,40,0,"0,53297","0,71963","-0,372277","-0,960158","6,766736","4,188463","3,087801","2,97916","-8,653102","0,780547","3744,359741"
20/03/2024 10:27:44,40,0,"0,538446","0,724277","-0,485401","-0,94912","6,786772","4,231886","3,106758","2,952933","-8,619488","0,83352","4634,2018"
20/03/2024 10:27:44,40,0,"0,561509","0,743103","-0,429113","-0,989286","6,843454","4,149607","3,100721","2,968903","-8,653102","0,850055","3699,026524"
20/03/2024 10:27:44,40,0,"0,530578","0,744363","-0,375482","-0,97571","6,782579","4,094523","3,084477","2,969613","-8,641737","0,864406","4922,911242"
20/03/2024 10:27:45,40,0,"0,559118","0,759802","-0,445452","-0,996445","6,748563","4,154797","3,095702","2,935118","-8,684951","0,82864","4503,427384"
20/03/2024 10:27:45,40,0,"0,522479","0,754288","-0,421529","-0,975463","6,829708","4,181128","3,073151","2,974298","-8,67076","0,836346","3759,300288"
20/03/2024 10:27:45,40,0,"0,559812","0,80919","-0,466638","-0,983362","6,717143","4,138846","3,056432","2,982105","-8,680777","0,853843","4488,577413"
20/03/2024 10:27:45,40,0,"0,554567","0,74523","-0,438259","-0,985407","6,782612","4,255346","3,098619","2,985903","-8,643567","0,833713","3857,065072"
20/03/2024 10:27:45,40,0,"0,539294","0,705767","-0,39487","-0,995846","6,752623","4,107671","3,103434","2,972594","-8,650951","0,834644","4516,950817"
20/03/2024 10:27:45,40,0,"0,593828","0,764607","-0,517375","-0,991896","6,810071","4,09217","3,092209","2,96539","-8,654451","0,839171","3773,593312"
20/03/2024 10:27:46,40,0,"0,577553","0,752083","-0,374466","-0,994047","6,74367","4,100959","3,103163","2,962373","-8,625685","0,860778","3758,683927"
20/03/2024 10:27:46,40,0,"0,542611","0,701513","-0,379313","-0,960793","6,790933","4,228115","3,096448","2,961912","-8,650598","0,845271","4623,250658"
20/03/2024 10:27:46,40,0,"0,605398","0,724435","-0,472814","-0,93237","6,726129","4,338525","3,101705","2,961167","-8,643792","0,786101","4006,528248"
20/03/2024 10:27:46,40,0,"0,560429","0,744285","-0,408943","-0,949579","6,841757","4,187494","3,094651","2,964254","-8,671402","0,805589","4626,609059"
20/03/2024 10:27:46,40,0,"0,626995","0,731682","-0,540672","-0,979589","6,700201","4,089748","3,086377","2,966064","-8,637146","0,73897","3803,144269"
20/03/2024 10:27:46,40,0,"0,558269","0,739401","-0,32967","-0,98844","6,830108","4,221403","3,089225","2,971565","-8,65108","0,838561","4575,629309"
20/03/2024 10:27:46,40,0,"0,576241","0,748774","-0,512685","-0,958148","6,733219","4,126148","3,082917","2,967981","-8,661675","0,860136","3901,957791"
20/03/2024 10:27:47,40,0,"0,598533","0,749011","-0,487121","-0,986113","6,74357","4,039439","3,075084","2,954814","-8,659299","0,89009","3538,74845"
20/03/2024 10:27:47,40,0,"0,534358","0,736014","-0,337332","-0,973982","6,753156","4,139711","3,109708","2,987429","-8,623116","0,808382","3631,37294"
20/03/2024 10:27:47,40,0,"0,608252","0,753816","-0,477583","-0,991261","6,784409","4,211057","3,091226","2,95744","-8,646713","0,783083","4432,36481"
20/03/2024 10:27:47,40,0,"0,565597","0,746254","-0,487668","-0,955891","6,840459","4,195625","3,092786","2,972559","-8,648158","0,83763","3736,824281"
20/03/2024 10:27:47,40,0,"0,562126","0,765552","-0,440214","-0,989886","6,800785","4,015427","3,094787","2,967803","-8,670022","0,820999","4487,316007"
20/03/2024 10:27:47,40,0,"0,600924","0,723568","-0,424187","-0,97645","6,731721","4,101236","3,098822","2,958683","-8,661353","0,835768","3818,319416"
20/03/2024 10:27:47,40,0,"0,553795","0,723411","-0,410037","-0,967281","6,743504","4,046186","3,08519","2,949455","-8,664371","0,7931","4497,207635"
20/03/2024 10:27:48,40,0,"0,556264","0,75862","-0,443419","-0,948697","6,809172","4,274687","3,096075","2,957121","-8,653327","0,803534","3720,403867"
20/03/2024 10:27:48,40,0,"0,579249","0,747514","-0,434663","-0,987594","6,778052","4,227942","3,096245","2,969365","-8,628542","0,798462","3790,692432"
20/03/2024 10:27:48,40,0,"0,568605","0,773902","-0,449673","-0,981352","6,784243","4,182373","3,101705","2,958044","-8,654419","0,801929","3835,351665"
20/03/2024 10:27:48,40,0,"0,602081","0,774689","-0,606107","-0,968269","6,80591","4,143621","3,089768","2,961841","-8,640549","0,839299","3553,950733"
20/03/2024 10:27:48,40,0,"0,543922","0,6934","-0,350934","-0,954621","6,822419","4,214033","3,099094","2,954956","-8,652749","0,794994","4597,22409"
20/03/2024 10:27:48,40,0,"0,565674","0,740425","-0,492437","-0,954339","6,732653","4,243166","3,091938","2,955524","-8,655189","0,857246","3488,460464"
20/03/2024 10:27:49,40,0,"0,549245","0,73751","-0,39831","-0,968057","6,758614","4,183411","3,092006","2,962657","-8,640614","0,857343","4593,241181"
20/03/2024 10:27:49,40,0,"0,562126","0,76697","-0,43263","-0,985478","6,699469","4,094488","3,081052","2,966952","-8,656602","0,915838","3860,40942"
20/03/2024 10:27:49,40,0,"0,546391","0,734123","-0,419731","-0,961251","6,818458","4,182892","3,106385","2,936608","-8,646874","0,861613","3585,979273"
20/03/2024 10:27:49,40,0,"0,545696","0,761377","-0,473205","-0,958077","6,756717","4,100232","3,091124","2,9672","-8,659331","0,836121","4445,466386"
20/03/2024 10:27:49,40,0,"0,592825","0,715219","-0,469687","-0,955609","6,784775","4,168948","3,08675","2,965638","-8,646168","0,892273","3663,756087"
20/03/2024 10:27:49,40,0,"0,58434","0,736171","-0,433881","-0,993836","6,696108","4,071687","3,090446","2,972594","-8,687872","0,866107","4591,627735"
20/03/2024 10:27:49,40,0,"0,590897","0,779888","-0,365397","-1,006319","6,780349","4,039785","3,091328","2,956624","-8,656762","0,836121","3820,019437"
20/03/2024 10:27:50,40,0,"0,552716","0,753816","-0,483446","-0,960405","6,831139","4,178152","3,087428","2,935721","-8,612329","0,830053","3506,484595"
20/03/2024 10:27:50,40,0,"0,603701","0,740504","-0,354218","-0,998667","6,742172","4,305135","3,086682","2,971281","-8,634642","0,846266","4652,366074"
20/03/2024 10:27:50,40,0,"0,587503","0,759251","-0,473283","-0,951377","6,776754","4,194933","3,0897","2,961664","-8,623887","0,811143","3570,389248"
20/03/2024 10:27:50,40,0,"0,566754","0,727979","-0,413868","-0,952435","6,828643","4,305516","3,084104","2,960741","-8,692624","0,885852","4393,600013"
20/03/2024 10:27:50,40,0,"0,567525","0,759566","-0,440136","-0,985725","6,780515","4,228634","3,076067","2,978131","-8,676154","0,850472","3731,051315"
20/03/2024 10:27:50,40,0,"0,542226","0,776028","-0,43138","-0,974757","6,796192","4,195487","3,096652","2,967058","-8,676539","0,831016","4896,689122"
20/03/2024 10:27:50,40,0,"0,566522","0,748696","-0,403392","-0,983926","6,770963","4,190262","3,088479","2,977208","-8,672237","0,884504","3802,877159"
20/03/2024 10:27:51,40,0,"0,592285","0,787686","-0,466013","-0,982057","6,778518","4,165904","3,08363","2,956731","-8,652139","0,868612","3438,725985"
20/03/2024 10:27:51,40,0,"0,566214","0,719709","-0,474612","-0,934556","6,804379","4,255138","3,111845","2,96319","-8,658528","0,806841","4464,982345"
20/03/2024 10:27:51,40,0,"0,60185","0,72987","-0,408864","-0,961145","6,781647","4,261608","3,097737","2,956198","-8,63904","0,846459","4571,558084"
20/03/2024 10:27:51,40,0,"0,570842","0,742394","-0,333423","-0,974052","6,698005","4,039197","3,082646","2,989842","-8,655831","0,881871","3646,289692"
20/03/2024 10:27:51,40,0,"0,562357","0,720575","-0,516906","-0,94175","6,827378","4,335238","3,102722","2,989239","-8,639201","0,832718","4213,37982"
20/03/2024 10:27:51,40,0,"0,618125","0,759881","-0,350465","-0,958042","6,802382","4,120024","3,095838","2,99261","-8,676026","0,848449","3845,066889"
20/03/2024 10:27:52,40,0,"0,548628","0,733257","-0,442637","-0,993412","6,747564","3,946953","3,105367","2,950627","-8,669861","0,864952","3807,958094"
20/03/2024 10:27:52,40,0,"0,601618","0,722387","-0,401907","-0,961533","6,761377","4,089195","3,088174","2,9694","-8,666555","0,761637","3881,17359"
20/03/2024 10:27:52,40,0,"0,552947","0,777919","-0,499707","-0,930818","6,726995","4,138569","3,08675","2,963545","-8,659267","0,809891","3803,322518"
20/03/2024 10:27:52,40,0,"0,582026","0,719945","-0,447172","-0,963896","6,778218","4,229118","3,099534","2,964396","-8,634642","0,819812","3935,002004"
20/03/2024 10:27:52,40,0,"0,567294","0,730264","-0,412148","-0,955327","6,799121","4,363818","3,088818","2,965177","-8,662734","0,791944","3759,652595"
20/03/2024 10:27:52,40,0,"0,541454","0,690643","-0,435523","-0,946475","6,71042","4,185799","3,07488","2,959108","-8,654162","0,931987","3753,756613"
20/03/2024 10:27:52,40,0,"0,558346","0,734911","-0,381737","-0,953493","6,766136","4,178983","3,109199","2,957405","-8,660551","0,891567","3714,221245"
20/03/2024 10:27:53,40,0,"0,598379","0,735305","-0,492437","-0,966047","6,805711","4,192615","3,102383","2,976179","-8,642893","0,868965","3954,684463"
20/03/2024 10:27:53,40,0,"0,54963","0,732784","-0,454286","-0,986606","6,760711","4,087672","3,098483","2,961096","-8,651337","0,876092","4545,290311"
20/03/2024 10:27:53,40,0,"0,583955","0,705452","-0,422702","-0,976168","6,688952","4,121131","3,088716","2,961167","-8,653712","0,82315","3658,953087"
20/03/2024 10:27:53,40,0,"0,536132","0,753185","-0,417933","-0,988299","6,704961","4,138777","3,083901","2,969081","-8,658336","0,848931","3793,179483"
20/03/2024 10:27:53,40,0,"0,544","0,753658","-0,478052","-0,981105","6,768333","4,13767","3,080374","2,990232","-8,680681","0,79615","3734,986349"
20/03/2024 10:27:53,40,0,"0,583029","0,756888","-0,437008","-0,935825","6,831439","4,282092","3,09048","2,963545","-8,667486","0,863057","3793,357246"
20/03/2024 10:27:53,40,0,"0,569222","0,730027","-0,329357","-0,964637","6,721137","4,118121","3,094007","2,974049","-8,666843","0,863122","3864,933726"
20/03/2024 10:27:54,40,0,"0,584417","0,767836","-0,496971","-0,936178","6,732387","4,078088","3,099331","2,955347","-8,665367","0,853362","3542,231735"
20/03/2024 10:27:54,40,0,"0,56282","0,716007","-0,406363","-0,967669","6,859264","4,000652","3,09499","2,972843","-8,647163","0,859173","4932,260946"
20/03/2024 10:27:54,40,0,"0,59753","0,802573","-0,422389","-0,999478","6,773991","4,10691","3,088174","2,972701","-8,655542","0,84495","3535,020102"
20/03/2024 10:27:54,40,0,"0,583492","0,727664","-0,442325","-0,99574","6,815962","4,10473","3,088038","2,964751","-8,65108","0,823953","3860,047763"
20/03/2024 10:27:54,40,0,"0,554104","0,747278","-0,442715","-0,983679","6,800751","4,170471","3,095668","2,962728","-8,635252","0,86508","3639,718806"
20/03/2024 10:27:54,40,0,"0,606015","0,746333","-0,481335","-0,951871","6,80631","4,204068","3,100043","2,985512","-8,670471","0,832525","4698,363986"
20/03/2024 10:27:55,40,0,"0,574236","0,792333","-0,372433","-0,941045","6,819057","4,187044","3,092616","2,95815","-8,664115","0,871084","3601,975346"
20/03/2024 10:27:55,40,0,"0,595756","0,764843","-0,488919","-0,974229","6,70363","4,16061","3,091735","2,957653","-8,643696","0,863475","3755,427702"
20/03/2024 10:27:55,40,0,"0,54184","0,760353","-0,454208","-0,99581","6,750726","4,20386","3,097873","2,98136","-8,663376","0,847229","4164,513755"
20/03/2024 10:27:55,40,0,"0,610026","0,780912","-0,414102","-0,966012","6,859863","4,250398","3,087801","2,963757","-8,646521","0,868419","3679,322798"
20/03/2024 10:27:55,40,0,"0,627381","0,757833","-0,417699","-0,994329","6,774025","4,189709","3,083189","2,95304","-8,653423","0,80546","3504,267562"
20/03/2024 10:27:55,40,0,"0,534281","0,761614","-0,491029","-0,966223","6,700401","4,047086","3,100416","2,948533","-8,65596","0,860007","4623,683814"
20/03/2024 10:27:55,40,0,"0,600461","0,77847","-0,460853","-0,986007","6,75958","4,183654","3,087462","2,977279","-8,683346","0,797787","4791,616045"
20/03/2024 10:27:56,40,0,"0,566368","0,761141","-0,344602","-0,972501","6,742671","4,228288","3,103706","2,974014","-8,642636","0,858819","3886,268065"
20/03/2024 10:27:56,40,0,"0,557806","0,712462","-0,442794","-0,97511","6,8127","4,2095","3,094922","2,957902","-8,648832","0,878628","3808,671801"
20/03/2024 10:27:56,40,0,"0,546931","0,795642","-0,351404","-0,990697","6,811236","4,227042","3,08736","2,937425","-8,663665","0,847133","3841,015997"
20/03/2024 10:27:56,40,0,"0,605475","0,733808","-0,383535","-1,003428","6,77702","4,255726","3,09889","2,974653","-8,653391","0,824017","3761,67875"
20/03/2024 10:27:56,40,0,"0,571228","0,704506","-0,348746","-0,979271","6,7236","4,213479","3,083324","2,997082","-8,64331","0,810565","3647,314978"
20/03/2024 10:27:56,40,0,"0,534744","0,746254","-0,419653","-0,97303","6,735349","4,208185","3,097974","2,971565","-8,65535","0,850279","3783,861308"
20/03/2024 10:27:56,40,0,"0,57817","0,749483","-0,448266","-0,985337","6,76384","4,131891","3,071625","2,964893","-8,623758","0,820614","3681,5646"
20/03/2024 10:27:57,40,0,"0,577784","0,753422","-0,46742","-0,983574","6,726296","4,119781","3,093091","2,970926","-8,673553","0,83458","4089,879431"
20/03/2024 10:27:57,40,0,"0,529653","0,733887","-0,425673","-0,960581","6,801517","4,221333","3,081968","2,970323","-8,659877","0,884022","4065,236655"
20/03/2024 10:27:57,40,0,"0,575161","0,750271","-0,466403","-0,986042","6,813066","4,163447","3,081866","2,957973","-8,652268","0,889705","3562,70287"
20/03/2024 10:27:57,40,0,"0,497411","0,754367","-0,43693","-0,969291","6,671178","4,088745","3,068776","2,961841","-8,659202","0,923897","4150,003608"
20/03/2024 10:27:57,40,0,"0,581024","0,761771","-0,414884","-0,958395","6,780215","4,107118","3,104859","2,975079","-8,658689","0,878917","3889,819998"
20/03/2024 10:27:57,40,0,"0,559272","0,71514","-0,462885","-0,985407","6,803447","4,106495","3,08814","2,948284","-8,635734","0,777657","4101,776651"
20/03/2024 10:27:58,40,0,"0,55341","0,761456","-0,447719","-0,977367","6,732886","4,215348","3,094515","2,966348","-8,652075","0,838561","4232,174232"
20/03/2024 10:27:58,40,0,"0,595293","0,730973","-0,425907","-0,948979","6,761943","4,214517","3,094787","2,964574","-8,649988","0,84373","3593,884185"
20/03/2024 10:27:58,40,0,"0,579404","0,803046","-0,389164","-0,984667","6,806942","4,215555","3,075932","2,977101","-8,661482","0,871983","3755,515586"
20/03/2024 10:27:58,40,0,"0,57277","0,746017","-0,423406","-0,9938","6,71914","4,088883","3,081866","2,973907","-8,685432","0,879816","3865,47687"
20/03/2024 10:27:58,40,0,"0,528959","0,725932","-0,357658","-0,979553","6,750227","4,058746","3,10106","2,986932","-8,654708","0,896736","4052,780634"
20/03/2024 10:27:58,40,0,"0,603469","0,792648","-0,435523","-0,962344","6,74783","4,134798","3,097839","2,963651","-8,650855","0,833874","3877,720245"
20/03/2024 10:27:58,40,0,"0,535515","0,733415","-0,376733","-0,974475","6,801351","4,156562","3,077831","2,956624","-8,643792","0,830631","3861,404145"
20/03/2024 10:27:59,40,0,"0,601541","0,745545","-0,534262","-0,979695","6,796824","4,120127","3,092447","2,970252","-8,663087","0,882385","3917,435544"
20/03/2024 10:27:59,40,0,"0,597993","0,769333","-0,455693","-0,979589","6,775123","4,141476","3,112455","2,973127","-8,680681","0,885371","3499,673649"
20/03/2024 10:27:59,40,0,"0,537443","0,724829","-0,473908","-0,986924","6,772327","4,15369","3,093905","2,94218","-8,668192","0,835126","3847,679837"
20/03/2024 10:27:59,40,0,"0,581949","0,762401","-0,46398","-0,976309","6,881265","4,241402","3,10184","2,975895","-8,669701","0,916834","3528,2364"
20/03/2024 10:27:59,40,0,"0,564363","0,748617","-0,365867","-0,989992","6,707158","4,124556","3,0741","2,966845","-8,67731","0,872882","3563,537475"
20/03/2024 10:27:59,40,0,"0,592208","0,705846","-0,398389","-0,974087","6,634366","4,085146","3,064062","2,973801","-8,672494","0,859237","3964,888151"
20/03/2024 10:27:59,40,0,"0,552793","0,753343","-0,41035","-0,914667","6,825115","4,078884","3,109708","2,969755","-8,653777","0,819523","3683,117205"
20/03/2024 10:28:00,40,0,"0,543382","0,719866","-0,384786","-0,953317","6,81067","4,1822","3,109369","2,962196","-8,640036","0,801479","3958,113849"
20/03/2024 10:28:00,40,0,"0,5666","0,741685","-0,449517","-1,014959","6,833103","4,208289","3,094685","2,973375","-8,641577","0,762857","3422,893891"
20/03/2024 10:28:00,40,0,"0,590974","0,776028","-0,504945","-0,952647","6,84898","4,268701","3,047344","2,972594","-8,648608","0,891342","3440,095727"
20/03/2024 10:28:00,40,0,"0,567834","0,766025","-0,468671","-0,957196","6,832038","4,148396","3,098144","2,970429","-8,667903","0,842735","3867,741162"
20/03/2024 10:28:00,40,0,"0,583646","0,733099","-0,407223","-0,976168","6,75908","4,155835","3,090005","2,993391","-8,648543","0,828705","3876,448787"
20/03/2024 10:28:00,40,0,"0,576935","0,733808","-0,439119","-0,962485","6,697905","4,243097","3,097974","2,97011","-8,662895","0,894328","4078,685723"
20/03/2024 10:28:01,40,0,"0,592516","0,709469","-0,397841","-0,992883","6,787371","4,22853","3,09672","2,968832","-8,645847","0,810726","3863,666313"
20/03/2024 10:28:01,40,0,"0,622907","0,760117","-0,398936","-0,940762","6,769165","4,113138","3,097059","2,963757","-8,678498","0,824306","4148,545718"
20/03/2024 10:28:01,40,0,"0,581178","0,74649","-0,535122","-0,971901","6,810903","4,172339","3,070777","2,970323","-8,652717","0,851756","4550,297256"
20/03/2024 10:28:01,40,0,"0,521631","0,766812","-0,391353","-0,953176","6,808673","4,053176","3,094414","2,937034","-8,626969","0,869093","3955,796382"
20/03/2024 10:28:01,40,0,"0,546468","0,722229","-0,257825","-0,994435","6,749262","4,114245","3,089429","2,978166","-8,662285","0,873973","3762,471863"
20/03/2024 10:28:01,40,0,"0,558501","0,726798","-0,458195","-0,984138","6,778318","4,229361","3,100687","2,945303","-8,670889","0,865754","3694,090647"
20/03/2024 10:28:01,40,0,"0,592285","0,807142","-0,391822","-0,971936","6,768366","4,254584","3,089327","2,959818","-8,67975","0,852912","3794,957049"
20/03/2024 10:28:02,40,0,"0,556341","0,75673","-0,468827","-0,97049","6,840292","4,216109","3,087835","2,966739","-8,659395","0,811914","3893,010611"
20/03/2024 10:28:02,40,0,"0,596759","0,74263","-0,403783","-0,966999","6,806976","4,130853","3,107232","2,960634","-8,651529","0,879271","3890,640151"
20/03/2024 10:28:02,40,0,"0,523174","0,727113","-0,330452","-0,986818","6,813166","4,228911","3,08675","2,986329","-8,654708","0,860457","3762,824332"
20/03/2024 10:28:02,40,0,"0,527416","0,757675","-0,445374","-0,96841","6,760911","4,242024","3,106283","2,982354","-8,677374","0,80042","3547,546166"
20/03/2024 10:28:02,40,0,"0,545311","0,750507","-0,472267","-0,991367","6,764173","4,132307","3,098449","2,968939","-8,643663","0,843569","4131,090271"
20/03/2024 10:28:02,40,0,"0,561894","0,717346","-0,41121","-0,978601","6,807175","4,216939","3,098415","2,973482","-8,651016","0,886173","4282,83722"
20/03/2024 10:28:02,40,0,"0,583877","0,72601","-0,525193","-1,000077","6,807608","4,238115","3,09187","2,977563","-8,652107","0,876895","4112,263046"
20/03/2024 10:28:03,40,0,"0,584726","0,739795","-0,403236","-0,966999","6,774424","4,1212","3,100552","2,973517","-8,667132","0,846876","3511,087361"
20/03/2024 10:28:03,40,0,"0,603084","0,771775","-0,434585","-0,979765","6,731954","4,138327","3,094414","2,971494","-8,654098","0,843216","4195,160064"
20/03/2024 10:28:03,40,0,"0,567911","0,783748","-0,483133","-1,003569","6,768599","4,169294","3,100247","2,964893","-8,664211","0,760256","3726,334569"
20/03/2024 10:28:03,40,0,"0,60586","0,791073","-0,460853","-0,994506","6,774557","4,14497","3,097025","2,967484","-8,653616","0,791912","4139,614921"
20/03/2024 10:28:03,40,0,"0,581872","0,710257","-0,396278","-0,968445","6,711085","4,004977","3,093193","2,968868","-8,655863","0,830021","3742,430364"
20/03/2024 10:28:03,40,0,"0,576704","0,777682","-0,477974","-0,982727","6,778285","4,168637","3,093227","2,973623","-8,65535","0,899625","3515,778708"
20/03/2024 10:28:04,40,0,"0,57817","0,776343","-0,532542","-0,989251","6,733219","4,12729","3,082477","2,980012","-8,677406","0,841675","4190,543842"
20/03/2024 10:28:04,40,0,"0,564054","0,788237","-0,408943","-0,925176","6,687487","4,135109","3,099365","2,973233","-8,639554","0,8968","4119,49413"
20/03/2024 10:28:04,40,0,"0,60077","0,773035","-0,451081","-0,985866","6,731588","4,16798","3,07332","2,977243","-8,65856","0,824627","3855,61969"
20/03/2024 10:28:04,40,0,"0,575701","0,798556","-0,335455","-0,984914","6,706792","4,141337","3,094007","2,966739","-8,6523","0,857503","4179,759937"
20/03/2024 10:28:04,40,0,"0,596682","0,772405","-0,370557","-0,968868","6,760711","4,059508","3,098076","2,960918","-8,654708","0,781863","3566,293323"
20/03/2024 10:28:04,40,0,"0,570148","0,737353","-0,375639","-0,948979","6,758215","4,092205","3,104316","2,942854","-8,62196","0,795058","4152,921176"
20/03/2024 10:28:04,40,0,"0,548936","0,733966","-0,422624","-0,968692","6,803115","4,218946","3,098076","2,970287","-8,670728","0,865979","4087,102047"
20/03/2024 10:28:05,40,0,"0,591205","0,723884","-0,487511","-0,958642","6,753222","4,287005","3,078238","2,965177","-8,639747","0,818046","4117,371659"
20/03/2024 10:28:05,40,0,"0,544617","0,70876","-0,48243","-0,998561","6,823118","4,188705","3,098144","2,959499","-8,661193","0,842703","3768,734729"
20/03/2024 10:28:05,40,0,"0,581332","0,771775","-0,474612","-0,960087","6,819457","4,17445","3,071862","2,962586","-8,633229","0,874005","4115,732417"
20/03/2024 10:28:05,40,0,"0,568374","0,737274","-0,304419","-0,959629","6,799953","4,113795","3,094583","2,973198","-8,63233","0,875835","3649,366255"
