Time,Frequencia CMB,Untitled 1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,
20/03/2024 14:16:41,50,0,"-0,350206","-0,299319","-0,467967","-0,940904","8,436245","5,528604","3,227315","3,094038","-8,677181","0,962873","3831,312113"
20/03/2024 14:16:42,50,0,"-0,313954","-0,330669","-0,54294","-0,938047","8,599202","5,633478","3,218871","3,096168","-8,629762","0,953145","5049,992581"
20/03/2024 14:16:42,50,0,"-0,33478","-0,321689","-0,549272","-0,952964","8,710769","5,518466","3,236913","3,084953","-8,67487","0,95475","3788,829265"
20/03/2024 14:16:42,50,0,"-0,37111","-0,320902","-0,422311","-0,947463","8,469662","5,485596","3,222805","3,094677","-8,657437","0,908422","5675,90441"
20/03/2024 14:16:42,50,0,"-0,377434","-0,326731","-0,55107","-0,970561","8,610319","5,668528","3,20768","3,101562","-8,691243","0,963418","4244,287259"
20/03/2024 14:16:42,50,0,"-0,376277","-0,332953","-0,509636","-0,978213","8,702681","5,561025","3,206459","3,083959","-8,657372","0,984094","3766,705967"
20/03/2024 14:16:42,50,0,"-0,327838","-0,335395","-0,434585","-0,955009","8,503745","5,666487","3,231894","3,114728","-8,666169","0,949998","4989,085867"
20/03/2024 14:16:42,50,0,"-0,362625","-0,325549","-0,489075","-0,941256","8,649061","5,749389","3,228095","3,094216","-8,667261","0,900171","3346,074411"
20/03/2024 14:16:43,50,0,"-0,36787","-0,330511","-0,445921","-0,946334","8,557198","5,64109","3,235793","3,099149","-8,653359","0,957062","4382,191204"
20/03/2024 14:16:43,50,0,"-0,349975","-0,340751","-0,421217","-0,946299","8,385321","5,695412","3,235997","3,103336","-8,641127","0,933336","3366,910193"
20/03/2024 14:16:43,50,0,"-0,336862","-0,35682","-0,462573","-0,937589","8,641206","5,60424","3,223755","3,079772","-8,67914","0,931602","4453,388208"
20/03/2024 14:16:43,50,0,"-0,266208","-0,349495","-0,543565","-0,946546","8,486337","5,559122","3,206968","3,090241","-8,655478","0,944027","4733,605803"
20/03/2024 14:16:43,50,0,"-0,374041","-0,309559","-0,519095","-0,967105","8,551973","5,662784","3,239727","3,092015","-8,614544","0,958185","3906,531816"
20/03/2024 14:16:43,50,0,"-0,357997","-0,31783","-0,485166","-0,948203","8,510535","5,530784","3,21019","3,090489","-8,648255","0,916545","4811,301056"
20/03/2024 14:16:44,50,0,"-0,317425","-0,307275","-0,488762","-0,927961","8,418572","5,627976","3,229655","3,103514","-8,649956","0,905244","4971,003966"
20/03/2024 14:16:44,50,0,"-0,333854","-0,334844","-0,598915","-0,950531","8,70784","5,579017","3,22952","3,079914","-8,661129","0,944958","3729,828994"
20/03/2024 14:16:44,50,0,"-0,339793","-0,334922","-0,436461","-0,955538","8,650958","5,522999","3,231114","3,0775","-8,632684","0,919787","5047,390784"
20/03/2024 14:16:44,50,0,"-0,287806","-0,302706","-0,356563","-0,93445","8,53836","5,731189","3,213581","3,091199","-8,65185","0,973596","3766,088289"
20/03/2024 14:16:44,50,0,"-0,3337","-0,307196","-0,401828","-0,93646","8,71443","5,677939","3,203713","3,086018","-8,649988","0,918792","5050,584269"
20/03/2024 14:16:44,50,0,"-0,333931","-0,332874","-0,413086","-0,952118","8,384423","5,513622","3,248884","3,08946","-8,65657","0,922484","3815,191425"
20/03/2024 14:16:45,50,0,"-0,314802","-0,364618","-0,414806","-0,95039","8,668632","5,704685","3,199982","3,083391","-8,673553","0,994111","3704,577086"
20/03/2024 14:16:45,50,0,"-0,281866","-0,381947","-0,432787","-0,940798","8,432118","5,653096","3,228536","3,093719","-8,659106","0,945632","4932,378696"
20/03/2024 14:16:45,50,0,"-0,330229","-0,343508","-0,517141","-0,944888","8,568448","5,452103","3,234878","3,090489","-8,668609","0,970963","3579,685905"
20/03/2024 14:16:45,50,0,"-0,296213","-0,32098","-0,450064","-0,943831","8,644535","5,510197","3,188893","3,095564","-8,655799","0,906335","4878,486808"
20/03/2024 14:16:45,50,0,"-0,336322","-0,351779","-0,314113","-0,936989","8,614713","5,848657","3,224806","3,087792","-8,653231","0,9029","4845,117961"
20/03/2024 14:16:45,50,0,"-0,327838","-0,373677","-0,438259","-0,975004","8,375037","5,485388","3,232572","3,106211","-8,658592","0,955842","5473,00429"
20/03/2024 14:16:46,50,0,"-0,398106","-0,324446","-0,477974","-0,932052","8,707707","5,62943","3,208799","3,099113","-8,642797","0,931056","3846,419367"
20/03/2024 14:16:46,50,0,"-0,335088","-0,361782","-0,504711","-0,940198","8,657349","5,609915","3,223958","3,08183","-8,659427","0,892177","3860,048791"
20/03/2024 14:16:46,50,0,"-0,307089","-0,321295","-0,409724","-0,931312","8,497853","5,606593","3,242678","3,079239","-8,650727","0,973275","3993,598463"
20/03/2024 14:16:46,50,0,"-0,292665","-0,320665","-0,496346","-0,946757","8,568648","5,634412","3,235963","3,081936","-8,671242","0,89619","5085,010391"
20/03/2024 14:16:46,50,0,"-0,302538","-0,332008","-0,550601","-0,947992","8,592213","5,678943","3,208799","3,081582","-8,676764","0,913976","4430,289454"
20/03/2024 14:16:46,50,0,"-0,331309","-0,339649","-0,347886","-0,934732","8,378265","5,586698","3,236065","3,083037","-8,660069","0,913238","4887,179666"
20/03/2024 14:16:47,50,0,"-0,328918","-0,333347","-0,531917","-0,955715","8,601765","5,699495","3,222975","3,068309","-8,6671","0,933753","5726,519866"
20/03/2024 14:16:47,50,0,"-0,291817","-0,367296","-0,487981","-0,95113","8,392011","5,442449","3,24261","3,081794","-8,653584","0,956002","3799,761561"
20/03/2024 14:16:47,50,0,"-0,331463","-0,329015","-0,447563","-0,949155","8,596406","5,740047","3,219482","3,09166","-8,640935","0,968555","3752,263108"
20/03/2024 14:16:47,50,0,"-0,358305","-0,297429","-0,476254","-0,946969","8,621735","5,623167","3,205646","3,084279","-8,655029","0,998606","4190,839256"
20/03/2024 14:16:47,50,0,"-0,357611","-0,287898","-0,467263","-0,942984","8,385122","5,599915","3,246137","3,094535","-8,652685","0,930382","4933,765217"
20/03/2024 14:16:47,50,0,"-0,36895","-0,303415","-0,553103","-0,946722","8,718058","5,689669","3,218973","3,080126","-8,642765","0,963772","4969,956145"
20/03/2024 14:16:48,50,0,"-0,342956","-0,326258","-0,442246","-0,930959","8,733768","5,469714","3,223517","3,099397","-8,634385","0,940142","3393,435375"
20/03/2024 14:16:48,50,0,"-0,357303","-0,317042","-0,376811","-0,935649","8,648429","5,651159","3,204493","3,082469","-8,661771","0,882834","4400,913935"
20/03/2024 14:16:48,50,0,"-0,35414","-0,326573","-0,557403","-0,932828","8,448827","5,620918","3,236438","3,077642","-8,652781","0,940174","4821,116478"
20/03/2024 14:16:48,50,0,"-0,318042","-0,255681","-0,455146","-0,928808","8,611684","5,568291","3,231317","3,084988","-8,655799","0,942197","5053,5428"
20/03/2024 14:16:48,50,0,"-0,386305","-0,375882","-0,362114","-0,955468","8,519388","5,586248","3,21643","3,050138","-8,643246","0,981558","4426,762134"
20/03/2024 14:16:48,50,0,"-0,347044","-0,344217","-0,436618","-0,94249","8,797207","5,642405","3,227892","3,07821","-8,653809","0,933368","3784,394246"
20/03/2024 14:16:49,50,0,"-0,337017","-0,291206","-0,579058","-0,924329","8,514562","5,661193","3,229588","3,098048","-8,665206","0,923929","4186,129882"
20/03/2024 14:16:49,50,0,"-0,30624","-0,345635","-0,337801","-0,943584","8,500816","5,724892","3,239388","3,080943","-8,65429","0,934909","4495,734077"
20/03/2024 14:16:49,50,0,"-0,378283","-0,327282","-0,440761","-0,949402","8,675256","5,517705","3,22016","3,075513","-8,645172","0,919177","4972,867499"
20/03/2024 14:16:49,50,0,"-0,336708","-0,343666","-0,483681","-0,941291","8,529706","5,616593","3,232402","3,104259","-8,656056","0,973275","5352,304789"
20/03/2024 14:16:49,50,0,"-0,303772","-0,305227","-0,46226","-0,939422","8,580297","5,835855","3,245594","3,077039","-8,637435","0,952695","3830,414698"
20/03/2024 14:16:49,50,0,"-0,318582","-0,356741","-0,489231","-0,927609","8,753173","5,548222","3,212462","3,060714","-8,650277","0,935551","3795,047102"
20/03/2024 14:16:50,50,0,"-0,330846","-0,316884","-0,460775","-0,939458","8,699286","5,742296","3,228401","3,080446","-8,633647","0,913623","3459,491297"
20/03/2024 14:16:50,50,0,"-0,307552","-0,297822","-0,435367","-0,938294","8,533101","5,663199","3,231995","3,069054","-8,667614","0,929579","4241,504389"
20/03/2024 14:16:50,50,0,"-0,323287","-0,303336","-0,543409","-0,936672","8,756468","5,776896","3,227315","3,08403","-8,637885","0,930671","4927,297471"
20/03/2024 14:16:50,50,0,"-0,335937","-0,371786","-0,503069","-0,946969","8,458079","5,502688","3,217481","3,086124","-8,681483","0,959791","4912,315504"
20/03/2024 14:16:50,50,0,"-0,336477","-0,317908","-0,47297","-0,956067","8,537827","5,892842","3,225009","3,095351","-8,666105","0,926273","4962,743399"
20/03/2024 14:16:50,50,0,"-0,324984","-0,348313","-0,442559","-0,95374","8,457813","5,608808","3,236845","3,085911","-8,669155","0,926818","4218,812575"
20/03/2024 14:16:51,50,0,"-0,350978","-0,284432","-0,376499","-0,952682","8,37963","5,698353","3,239592","3,065363","-8,631496","0,894007","3683,031951"
20/03/2024 14:16:51,50,0,"-0,324135","-0,310898","-0,521206","-0,946299","8,670097","5,705031","3,21548","3,084882","-8,651979","0,945407","4218,219614"
20/03/2024 14:16:51,50,0,"-0,334548","-0,326258","-0,487981","-0,952153","8,702515","5,65493","3,223619","3,069302","-8,662798","0,920558","4889,92817"
20/03/2024 14:16:51,50,0,"-0,314648","-0,362806","-0,502913","-0,931876","8,440705","5,633962","3,223246","3,073454","-8,654579","0,954429","4279,228081"
20/03/2024 14:16:51,50,0,"-0,382294","-0,28199","-0,4897","-0,933251","8,454152","5,596767","3,235556","3,086302","-8,651337","0,953498","4552,324207"
20/03/2024 14:16:51,50,0,"-0,34473","-0,33319","-0,423015","-0,930289","8,783195","5,682299","3,229554","3,083001","-8,672173","0,909096","4760,515884"
20/03/2024 14:16:52,50,0,"-0,336554","-0,338861","-0,433021","-0,954939","8,625463","5,611022","3,22952","3,065398","-8,683667","0,947141","4199,683883"
20/03/2024 14:16:52,50,0,"-0,351749","-0,312237","-0,445295","-0,927644","8,491163","5,436532","3,219346","3,09819","-8,643246","0,948811","3765,118012"
20/03/2024 14:16:52,50,0,"-0,338019","-0,318145","-0,538093","-0,937589","8,747681","5,702159","3,21938","3,091412","-8,65307","0,931602","4895,429344"
20/03/2024 14:16:52,50,0,"-0,300995","-0,294199","-0,442325","-0,946863","8,66354","5,534106","3,22779","3,087118","-8,646039","0,927782","3837,149882"
20/03/2024 14:16:52,50,0,"-0,341028","-0,295144","-0,480475","-0,947357","8,47785","5,630814","3,233216","3,086337","-8,653231","0,927878","3333,166338"
20/03/2024 14:16:52,50,0,"-0,35684","-0,327676","-0,445999","-0,946193","8,575604","5,58483","3,229147","3,088928","-8,635445","0,872593","3790,693436"
20/03/2024 14:16:53,50,0,"-0,339793","-0,327518","-0,497831","-0,928949","8,558862","5,532756","3,202119","3,069799","-8,651369","0,956163","4387,532396"
20/03/2024 14:16:53,50,0,"-0,39047","-0,292466","-0,446781","-0,950601","8,610352","5,711951","3,237557","3,087686","-8,655253","0,956195","4871,862871"
20/03/2024 14:16:53,50,0,"-0,366482","-0,314521","-0,477583","-0,943936","8,443967","5,563447","3,237218","3,087615","-8,678433","0,90168","4961,813486"
20/03/2024 14:16:53,50,0,"-0,334703","-0,368872","-0,514327","-0,939105","8,441937","5,501581","3,230469","3,078068","-8,643053","0,959823","4914,732576"
20/03/2024 14:16:53,50,0,"-0,331309","-0,341303","-0,489622","-0,924188","8,777104","5,582788","3,242847","3,102272","-8,653712","0,946788","4231,580211"
20/03/2024 14:16:53,50,0,"-0,366867","-0,329172","-0,416448","-0,916113","8,748779","5,765478","3,226875","3,079062","-8,656602","0,949099","3726,685052"
20/03/2024 14:16:54,50,0,"-0,358614","-0,319248","-0,483134","-0,956632","8,575538","5,615935","3,211648","3,072496","-8,655286","0,974142","3784,571495"
20/03/2024 14:16:54,50,0,"-0,31997","-0,348313","-0,399248","-0,95515","8,596639","5,683198","3,219617","3,08655","-8,668449","0,938762","5100,757986"
20/03/2024 14:16:54,50,0,"-0,373269","-0,323659","-0,497753","-0,951765","8,514595","5,672576","3,246917","3,091873","-8,68524","0,901327","4991,423664"
20/03/2024 14:16:54,50,0,"-0,353986","-0,33059","-0,554041","-0,953916","8,499451","5,568879","3,229248","3,093932","-8,648415","0,917508","4695,614778"
20/03/2024 14:16:54,50,0,"-0,31781","-0,297429","-0,374857","-0,944536","8,557598","5,584587","3,204899","3,098439","-8,632427","1,02734","3389,621899"
20/03/2024 14:16:54,50,0,"-0,271762","-0,418653","-0,496424","-0,94905","8,681713","5,961074","3,214971","3,094642","-8,632716","0,935455","3802,700098"
20/03/2024 14:16:55,50,0,"-0,346041","-0,338782","-0,546223","-0,967176","8,578467","5,626454","3,226061","3,099326","-8,647227","0,933464","4662,513365"
20/03/2024 14:16:55,50,0,"-0,374195","-0,329566","-0,493375","-0,947463","8,501348","5,602891","3,237523","3,101988","-8,632748","0,941619","4903,463097"
20/03/2024 14:16:55,50,0,"-0,303926","-0,30948","-0,491108","-0,940057","8,363088","5,484869","3,238676","3,065789","-8,653423","0,96085","4563,00041"
20/03/2024 14:16:55,50,0,"-0,347352","-0,281675","-0,51417","-0,943478","8,499418","5,635312","3,241253","3,086373","-8,637917","0,925277","3716,48521"
20/03/2024 14:16:55,50,0,"-0,343419","-0,327046","-0,464136","-0,94041","8,438542","5,774405","3,253394","3,061424","-8,644081","0,962102","4085,285004"
20/03/2024 14:16:55,50,0,"-0,362779","-0,329015","-0,444123","-0,956067","8,40153","5,488675","3,23793","3,108873","-8,645622","0,933625","5006,764344"
20/03/2024 14:16:56,50,0,"-0,338482","-0,339806","-0,492593","-0,932052","8,595708","5,689427","3,215243","3,084243","-8,66816","0,937188","4461,741603"
20/03/2024 14:16:56,50,0,"-0,349358","-0,347053","-0,528711","-0,94704","8,564987","5,449715","3,219787","3,08332","-8,646906","0,905436","4229,994595"
20/03/2024 14:16:56,50,0,"-0,371495","-0,338388","-0,545676","-0,948027","8,480246","5,669497","3,232606","3,089283","-8,644883","0,915742","3818,857309"
20/03/2024 14:16:56,50,0,"-0,354757","-0,347132","-0,349293","-0,955009","8,488933","5,610676","3,235726","3,095067","-8,674099","0,985346","4338,98373"
20/03/2024 14:16:56,50,0,"-0,395329","-0,33382","-0,440917","-0,948803","8,532102","5,668217","3,212089","3,09237","-8,684919","0,957672","4826,879385"
20/03/2024 14:16:56,50,0,"-0,349821","-0,294987","-0,480475","-0,939281","8,555967","5,617527","3,230673","3,063056","-8,655639","0,91266","3744,360891"
20/03/2024 14:16:57,50,0,"-0,338559","-0,321847","-0,398858","-0,953493","8,625929","5,625554","3,215141","3,083179","-8,645172","0,973339","5255,029343"
20/03/2024 14:16:57,50,0,"-0,297524","-0,319169","-0,500411","-0,943936","8,715928","5,721017","3,230876","3,070012","-8,658368","0,939853","4856,253372"
20/03/2024 14:16:57,50,0,"-0,361082","-0,337522","-0,439119","-0,966118","8,648329","5,534071","3,224162","3,09347","-8,659235","0,918054","3789,273055"
20/03/2024 14:16:57,50,0,"-0,312488","-0,343272","-0,515734","-0,931664","8,658181","5,542167","3,230571","3,091412","-8,628895","0,916866","5417,011014"
20/03/2024 14:16:57,50,0,"-0,350901","-0,289631","-0,482274","-0,938223","8,495757","5,493069","3,246544","3,078139","-8,64697","0,938473","3761,679878"
20/03/2024 14:16:58,50,0,"-0,315651","-0,277973","-0,531995","-0,938823","8,351671","5,52203","3,223348","3,0742","-8,659909","0,938922","4959,140283"
20/03/2024 14:16:58,50,0,"-0,325832","-0,326258","-0,397919","-0,953564","8,365651","5,716","3,246951","3,087473","-8,650502","0,967046","4912,890791"
20/03/2024 14:16:58,50,0,"-0,352598","-0,322398","-0,487121","-0,947286","8,484141","5,651124","3,238608","3,097197","-8,637082","0,910252","3843,087092"
20/03/2024 14:16:58,50,0,"-0,372498","-0,343036","-0,528242","-0,933216","8,54049","5,623686","3,20256","3,056988","-8,653809","0,985411","5576,534559"
20/03/2024 14:16:58,50,0,"-0,3762","-0,338388","-0,417933","-0,946087","8,617808","5,492931","3,211071","3,067279","-8,666137","0,946017","4118,337299"
20/03/2024 14:16:58,50,0,"-0,343959","-0,321532","-0,463511","-0,944218","8,48697","5,699634","3,223449","3,093293","-8,660647","0,971284","3877,902975"
20/03/2024 14:16:59,50,0,"-0,349975","-0,356978","-0,443106","-0,937412","8,692663","5,606593","3,213581","3,082291","-8,659331","0,939596","4972,168602"
20/03/2024 14:16:59,50,0,"-0,329689","-0,298925","-0,493062","-0,93646","8,447961","5,599431","3,225043","3,093825","-8,635926","0,937798","3754,461285"
20/03/2024 14:16:59,50,0,"-0,333546","-0,293254","-0,433412","-0,939352","8,654952","5,685724","3,214327","3,06987","-8,644595","0,968652","5025,447004"
20/03/2024 14:16:59,50,0,"-0,326604","-0,328227","-0,474925","-0,945347","8,731705","5,545904","3,228061","3,084385","-8,643728","0,986566","3679,58286"
20/03/2024 14:16:59,50,0,"-0,384762","-0,311922","-0,479615","-0,949261","8,43072","5,665967","3,238337","3,074874","-8,633486","0,865401","4955,77318"
20/03/2024 14:16:59,50,0,"-0,328609","-0,337443","-0,428487","-0,934239","8,500782","5,729771","3,238981","3,064298","-8,638302","0,949902","3768,382666"
20/03/2024 14:17:00,50,0,"-0,328223","-0,331693","-0,48157","-0,93981","8,637013","5,700049","3,208698","3,089283","-8,635124","0,973307","4978,695387"
20/03/2024 14:17:00,50,0,"-0,28634","-0,317515","-0,424813","-0,949191","8,442669","5,680396","3,222364","3,099823","-8,645526","0,956452","3856,885441"
20/03/2024 14:17:00,50,0,"-0,341645","-0,291836","-0,432083","-0,942385","8,518622","5,498017","3,214395","3,096913","-8,640389","0,8846","4908,749534"
20/03/2024 14:17:00,50,0,"-0,347507","-0,316412","-0,512059","-0,953105","8,583492","5,700326","3,21955","3,090418","-8,655286","0,988332","3850,115342"
20/03/2024 14:17:00,50,0,"-0,34635","-0,37982","-0,412382","-0,942349","8,473057","5,646695","3,246238","3,075335","-8,680231","0,959823","4895,658453"
20/03/2024 14:17:00,50,0,"-0,315496","-0,325391","-0,498925","-0,93371","8,503878","5,803227","3,220906","3,076968","-8,690698","0,991478","4317,388101"
20/03/2024 14:17:01,50,0,"-0,328146","-0,303415","-0,457022","-0,937483","8,678551","5,362661","3,225925","3,08655","-8,684212","0,936386","3537,837655"
20/03/2024 14:17:01,50,0,"-0,310483","-0,316097","-0,428253","-0,928632","8,492595","5,843813","3,245764","3,077287","-8,647388","0,97061","4832,536201"
20/03/2024 14:17:01,50,0,"-0,363396","-0,339018","-0,430363","-0,937448","8,531204","5,604448","3,208969","3,098936","-8,640325","0,896961","5192,866015"
20/03/2024 14:17:01,50,0,"-0,328841","-0,356505","-0,394792","-0,933075","8,649161","5,500024","3,221754","3,078246","-8,653873","0,992538","4411,85506"
20/03/2024 14:17:01,50,0,"-0,324444","-0,32035","-0,484932","-0,941538","8,471692","5,542479","3,247256","3,092086","-8,673361","0,968202","3624,575484"
20/03/2024 14:17:02,50,0,"-0,386151","-0,316727","-0,379","-0,944924","8,586554","5,768454","3,209444","3,101881","-8,653905","0,906175","4978,928622"
20/03/2024 14:17:02,50,0,"-0,301458","-0,344769","-0,491577","-0,937941","8,680315","5,574104","3,219719","3,084314","-8,661418","0,925534","5689,348996"
20/03/2024 14:17:02,50,0,"-0,371418","-0,38817","-0,426924","-0,948133","8,591514","5,620952","3,259362","3,071857","-8,650823","0,9883","3838,76832"
20/03/2024 14:17:02,50,0,"-0,356454","-0,289788","-0,358674","-0,960475","8,473257","5,541268","3,211546","3,098687","-8,669219","0,986245","4955,657038"
20/03/2024 14:17:02,50,0,"-0,38268","-0,29924","-0,466716","-0,935896","8,497021","5,73548","3,225484","3,084137","-8,659684","0,946788","4731,942377"
20/03/2024 14:17:02,50,0,"-0,339793","-0,361467","-0,567409","-0,951448","8,650859","5,515733","3,220228","3,093186","-8,667967","0,962969","3730,091176"
20/03/2024 14:17:03,50,0,"-0,339793","-0,269623","-0,594303","-0,94041","8,509636","5,677766","3,239863","3,08946","-8,653937","1,002812","4973,100521"
20/03/2024 14:17:03,50,0,"-0,355374","-0,33508","-0,494078","-0,95441","8,645733","5,712194","3,218973","3,09017","-8,658143","0,958378","4457,040819"
20/03/2024 14:17:03,50,0,"-0,322053","-0,30948","-0,425047","-0,950143","8,484973","5,54798","3,239659","3,098616","-8,681387","0,910413","3412,007311"
20/03/2024 14:17:03,50,0,"-0,362393","-0,326337","-0,478521","-0,948344","8,632919","5,48563","3,232063","3,096451","-8,677502","0,959373","4935,961739"
20/03/2024 14:17:03,50,0,"-0,331772","-0,302155","-0,453113","-0,947992","8,548578","5,696277","3,210495","3,098652","-8,658753","0,944476","4421,166145"
20/03/2024 14:17:04,50,0,"-0,322747","-0,317593","-0,366492","-0,932475","8,398368","5,652439","3,232233","3,086479","-8,635509","0,959052","3678,548717"
20/03/2024 14:17:04,50,0,"-0,315419","-0,29223","-0,328107","-0,95307","8,693262","5,654169","3,232029","3,083888","-8,658689","0,932437","4797,68321"
20/03/2024 14:17:04,50,0,"-0,305469","-0,339018","-0,455458","-0,934909","8,519721","5,826098","3,229113","3,070225","-8,665623","0,966757","5366,113798"
20/03/2024 14:17:04,50,0,"-0,373809","-0,328936","-0,351013","-0,926092","8,535364","5,650847","3,219176","3,080907","-8,663151","0,948168","3833,825763"
20/03/2024 14:17:04,50,0,"-0,349049","-0,324446","-0,552555","-0,950989","8,664006","5,565903","3,232165","3,09922","-8,637018","0,938762","3657,326194"
20/03/2024 14:17:04,50,0,"-0,320356","-0,289631","-0,438338","-0,938118","8,483042","5,515075","3,218532","3,080552","-8,659491","0,921457","4300,733393"
20/03/2024 14:17:05,50,0,"-0,35306","-0,338782","-0,461791","-0,946158","8,779167","5,649809","3,207409","3,091199","-8,656795","0,939789","4942,209404"
20/03/2024 14:17:05,50,0,"-0,31326","-0,335159","-0,443732","-0,938964","8,53846","5,750911","3,229214","3,081014","-8,625556","0,893268","4459,233895"
20/03/2024 14:17:05,50,0,"-0,318119","-0,343193","-0,452019","-0,935649","8,548877","5,585833","3,227722","3,08073","-8,656859","0,899593","3783,419174"
20/03/2024 14:17:05,50,0,"-0,33046","-0,305542","-0,375404","-0,941538","8,445598","5,592407","3,228638","3,096026","-8,631014","0,924732","3685,448808"
20/03/2024 14:17:05,50,0,"-0,331155","-0,299634","-0,456866","-0,930359","8,559528","5,649152","3,214564","3,106601","-8,656859","0,927557","3353,057521"
20/03/2024 14:17:05,50,0,"-0,365556","-0,299555","-0,397841","-0,934979","8,831656","5,72984","3,224942","3,087189","-8,667999","0,989071","4852,159884"
20/03/2024 14:17:06,50,0,"-0,354757","-0,341775","-0,393776","-0,943831","8,510102","5,667525","3,235895","3,092228","-8,659812","0,930639","5000,434988"
20/03/2024 14:17:06,50,0,"-0,353677","-0,273798","-0,462338","-0,940551","8,582427","5,711986","3,213072","3,092406","-8,671852","0,970353","5717,80697"
20/03/2024 14:17:06,50,0,"-0,348895","-0,362649","-0,492828","-0,941644","8,503911","5,60597","3,199507","3,073738","-8,661129","0,931088","5287,999484"
20/03/2024 14:17:06,50,0,"-0,308709","-0,324525","-0,491342","-0,943125","8,531869","5,61168","3,215073","3,095032","-8,659588","0,992987","3774,567027"
20/03/2024 14:17:06,50,0,"-0,317039","-0,323816","-0,386036","-0,941856","8,630422","5,629464","3,21609","3,079133","-8,647099","0,912628","3843,80729"
20/03/2024 14:17:07,50,0,"-0,349666","-0,346344","-0,54763","-0,951694","8,584258","5,691572","3,221584","3,095458","-8,641256","0,946435","3855,259558"
20/03/2024 14:17:07,50,0,"-0,347352","-0,320429","-0,353045","-0,929866","8,704778","5,643581","3,227722","3,089744","-8,653488","0,876285","3684,240227"
20/03/2024 14:17:07,50,0,"-0,338482","-0,308929","-0,392291","-0,941961","8,588851","5,607285","3,19242","3,069657","-8,642572","0,95902","3373,067458"
20/03/2024 14:17:07,50,0,"-0,328301","-0,335238","-0,495173","-0,929231","8,723916","5,484281","3,222636","3,103123","-8,665463","0,974334","4512,08726"
20/03/2024 14:17:07,50,0,"-0,335551","-0,316018","-0,464996","-0,933745","8,521818","5,549641","3,220296","3,089815","-8,652268","0,943513","4910,244653"
20/03/2024 14:17:08,50,0,"-0,331154","-0,321453","-0,47555","-0,938611","8,704046","5,683787","3,209444","3,088999","-8,632972","0,860296","5061,954613"
20/03/2024 14:17:08,50,0,"-0,353137","-0,323501","-0,425125","-0,942173","8,617608","5,659255","3,215514","3,074413","-8,638848","0,943609","4868,668628"
20/03/2024 14:17:08,50,0,"-0,348818","-0,309008","-0,422624","-0,941961","8,7573","5,612268","3,211512","3,07782","-8,636022","0,994272","5136,128076"
20/03/2024 14:17:08,50,0,"-0,370878","-0,336104","-0,463902","-0,938082","8,606591","5,747175","3,219516","3,084421","-8,651979","0,946306","4462,473349"
20/03/2024 14:17:08,50,0,"-0,348972","-0,334922","-0,466951","-0,933004","8,525778","5,59521","3,212801","3,083782","-8,645301","0,902194","4230,292086"
20/03/2024 14:17:08,50,0,"-0,370415","-0,308535","-0,432943","-0,959171","8,454185","5,723854","3,238642","3,073242","-8,66145","0,96573","3915,051395"
20/03/2024 14:17:09,50,0,"-0,358845","-0,360995","-0,49486","-0,947992","8,50927","5,61341","3,213344","3,097055","-8,649828","0,965505","3833,736015"
20/03/2024 14:17:09,50,0,"-0,360697","-0,303179","-0,427627","-0,959206","8,443035","5,451065","3,23403","3,085556","-8,639554","0,92242","3846,239206"
20/03/2024 14:17:09,50,0,"-0,359771","-0,345556","-0,541454","-0,935332","8,539957","5,631921","3,18245","3,084101","-8,638527","0,965473","4066,85703"
20/03/2024 14:17:09,50,0,"-0,363628","-0,298295","-0,405737","-0,930606","8,553138","5,552928","3,240575","3,095848","-8,672622","0,918921","3863,033883"
20/03/2024 14:17:09,50,0,"-0,333854","-0,331457","-0,430911","-0,937448","8,745051","5,571682","3,224636","3,071964","-8,649988","0,912564","3858,331306"
20/03/2024 14:17:10,50,0,"-0,305161","-0,323265","-0,504789","-0,935191","8,524747","5,548568","3,211512","3,10362","-8,687038","0,961588","4123,936808"
20/03/2024 14:17:10,50,0,"-0,333237","-0,323895","-0,450299","-0,934133","8,382725","5,53933","3,245526","3,094393","-8,655446","0,983805","4945,799544"
20/03/2024 14:17:10,50,0,"-0,292048","-0,337601","-0,570693","-0,941679","8,742122","5,731258","3,222296","3,100639","-8,651561","0,856508","4914,847656"
20/03/2024 14:17:10,50,0,"-0,312565","-0,310583","-0,456553","-0,95575","8,552006","5,626973","3,222568","3,100675","-8,639907","0,951411","4956,934181"
20/03/2024 14:17:10,50,0,"-0,328301","-0,318854","-0,486886","-0,931629","8,650725","5,589501","3,239965","3,09528","-8,652749","0,972889","4860,122488"
20/03/2024 14:17:10,50,0,"-0,375583","-0,333583","-0,381424","-0,952047","8,595308","5,58002","3,226535","3,102804","-8,639329","0,951218","4218,911309"
20/03/2024 14:17:11,50,0,"-0,306858","-0,331693","-0,442559","-0,933181","8,531636","5,607251","3,215344","3,091731","-8,679557","0,974944","3744,974625"
20/03/2024 14:17:11,50,0,"-0,358383","-0,313812","-0,490951","-0,940022","8,636979","5,692437","3,220194","3,081475","-8,660101","1,000885","3727,121484"
20/03/2024 14:17:11,50,0,"-0,332543","-0,312395","-0,477036","-0,956984","8,734501","5,606351","3,218566","3,092619","-8,636408","0,944605","3766,794011"
20/03/2024 14:17:11,50,0,"-0,389082","-0,31011","-0,503382","-0,946581","8,50228","5,795892","3,235522","3,099255","-8,640485","0,949902","3889,456786"
