Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12
20/03/2024 11:02:45,55,0,"0,60185","0,725223","-0,370479","-0,936425","9,720464","6,417557","3,139551","3,003257","-8,669829","0,836282","4438,392705"
20/03/2024 11:03:06,55,0,"0,587503","0,76311","-0,409646","-0,931876","9,530846","6,505718","3,142976","2,996833","-8,661097","0,863089","3089,191212"
20/03/2024 11:03:06,55,0,"0,569839","0,758699","-0,485713","-0,934098","9,567059","6,270886","3,122018","3,010745","-8,650823","0,877441","4379,113746"
20/03/2024 11:03:07,55,0,"0,601927","0,781542","-0,468358","-0,947357","9,554544","6,262166","3,127851","3,020398","-8,656056","0,852045","4376,242531"
20/03/2024 11:03:07,55,0,"0,601001","0,70876","-0,248052","-0,939317","9,889378","6,358909","3,143145","3,012555","-8,63965","0,870377","3528,983112"
20/03/2024 11:03:07,55,0,"0,523174","0,700726","-0,490091","-0,955891","9,427634","6,342716","3,153658","3,002263","-8,645815","0,805236","4709,496669"
20/03/2024 11:03:07,55,0,"0,561894","0,721205","-0,413477","-0,943266","9,450466","6,401329","3,137957","3,008545","-8,646392","0,829507","4839,334026"
20/03/2024 11:03:07,55,0,"0,581641","0,805251","-0,465543","-0,940586","9,715005","6,254554","3,144739","3,021463","-8,671531","0,822958","3863,034418"
20/03/2024 11:03:07,55,0,"0,546545","0,721678","-0,430363","-0,934133","9,669872","6,376209","3,131649","3,004747","-8,631785","0,823472","3518,994466"
20/03/2024 11:03:07,55,0,"0,558886","0,756809","-0,368603","-0,94637","9,677228","6,42894","3,139449","3,003221","-8,665431","0,847069","4351,708591"
20/03/2024 11:03:08,55,0,"0,561123","0,759566","-0,35844","-0,945312","9,710312","6,342093","3,145214","3,022599","-8,649057","0,845624","4845,11949"
20/03/2024 11:03:08,55,0,"0,531504","0,736408","-0,412617","-0,96714","9,735341","6,453126","3,124935","3,005564","-8,655221","0,816087","3065,115956"
20/03/2024 11:03:08,55,0,"0,554952","0,764922","-0,438103","-0,94316","9,84338","6,343685","3,136973","2,985938","-8,661032","0,872528","4454,954564"
20/03/2024 11:03:08,55,0,"0,605475","0,763268","-0,377515","-0,951765","9,563531","6,447209","3,13053","3,014791","-8,650951","0,866396","4912,777032"
20/03/2024 11:03:08,55,0,"0,606709","0,7049","-0,432396","-0,936672","9,8078","6,451742","3,131581","3,02526","-8,65368","0,912435","3248,83477"
20/03/2024 11:03:08,55,0,"0,542765","0,743182","-0,336628","-0,944113","9,906586","6,382299","3,151454","2,999566","-8,669283","0,905693","5783,410533"
20/03/2024 11:03:08,55,0,"0,521939","0,714353","-0,451784","-0,948098","9,486279","6,402886","3,13131","3,010497","-8,668577","0,819812","5983,50512"
20/03/2024 11:03:09,55,0,"0,503505","0,731682","-0,451393","-0,927926","9,478924","6,332647","3,144773","3,014649","-8,649603","0,808671","4386,608882"
20/03/2024 11:03:09,55,0,"0,605706","0,752792","-0,389945","-0,987171","9,612458","6,443818","3,121747","3,003967","-8,64819","0,82543","3451,641177"
20/03/2024 11:03:09,55,0,"0,546082","0,753343","-0,373372","-0,948521","9,766428","6,377109","3,148877","3,010142","-8,653584","0,823889","5813,019725"
20/03/2024 11:03:09,55,0,"0,581101","0,754131","-0,421686","-0,933498","9,734742","6,381053","3,132904","3,007729","-8,660422","0,872817","3454,714953"
20/03/2024 11:03:09,55,0,"0,537675","0,749168","-0,48931","-0,940833","9,781739","6,241164","3,142908","3,009326","-8,65124","0,873813","4377,985814"
20/03/2024 11:03:09,55,0,"0,581795","0,780912","-0,456318","-0,940516","9,653796","6,483297","3,142433","3,010248","-8,666908","0,835094","4410,099552"
20/03/2024 11:03:10,55,0,"0,580638","0,765788","-0,46226","-0,956632","9,440115","6,381953","3,138771","2,983277","-8,652878","0,843024","5112,482668"
20/03/2024 11:03:10,55,0,"0,549939","0,767521","-0,465387","-0,963402","9,683452","6,461637","3,122595","3,022705","-8,642283","0,850344","3948,39208"
