Time,Frequencia CMB,Untitled 1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,Untitled 12
20/03/2024 12:58:37,38,0,"-0,485807","-0,347683","-0,558888","-0,927503","6,380845","3,876956","3,213852","3,066073","-8,653167","0,942999","4747,596353"
20/03/2024 12:58:37,38,0,"-0,493289","-0,325628","-0,413868","-0,914032","6,399617","3,901246","3,193505","3,077358","-8,65413","0,917026","4722,196897"
20/03/2024 12:58:37,38,0,"-0,485884","-0,329015","-0,552243","-0,906415","6,369129","3,974045","3,196761","3,079488","-8,663023","0,895355","4681,445545"
20/03/2024 12:58:37,38,0,"-0,479173","-0,363358","-0,333814","-0,915936","6,383108","4,001137","3,212462","3,070367","-8,644755","0,974142","4782,421557"
20/03/2024 12:58:37,38,0,"-0,457036","-0,362176","-0,324276","-0,944324","6,378814","3,928061","3,196659","3,073667","-8,635637","0,918888","4677,17077"
20/03/2024 12:58:38,38,0,"-0,541034","-0,315624","-0,433725","-0,910294","6,397453","3,96927","3,205137","3,074661","-8,651786","0,916513","4711,368877"
20/03/2024 12:58:38,38,0,"-0,462821","-0,334607","-0,466872","-0,858843","6,456598","4,087222","3,192996","3,058585","-8,658015","0,889319","4660,328395"
20/03/2024 12:58:38,38,0,"-0,494137","-0,349495","-0,513857","-0,912551","6,298667","3,84374","3,207612","3,074164","-8,63888","0,911408","4747,040191"
20/03/2024 12:58:38,38,0,"-0,476705","-0,367218","-0,466794","-0,885468","6,391995","3,790005","3,212326","3,067705","-8,64453","0,922067","4693,303965"
20/03/2024 12:58:38,38,0,"-0,519668","-0,327912","-0,315442","-0,853977","6,504327","3,964599","3,218871","3,070119","-8,644017","0,957961","4744,927872"
20/03/2024 12:58:38,38,0,"-0,486809","-0,328936","-0,496033","-0,901689","6,368097","3,924635","3,201881","3,074981","-8,644723","0,925021","4666,445742"
20/03/2024 12:58:38,38,0,"-0,46259","-0,282935","-0,495017","-0,975322","6,296404","3,940344","3,201847","3,073667","-8,633261","0,909257","4712,14159"
20/03/2024 12:58:39,38,0,"-0,489432","-0,327282","-0,407066","-0,924541","6,442785","3,939617","3,182314","3,072745","-8,635637","0,925342","4781,973404"
20/03/2024 12:58:39,38,0,"-0,489123","-0,339333","-0,434272","-0,914173","6,406872","3,959236","3,210732","3,057697","-8,652653","0,911857","4713,687119"
20/03/2024 12:58:39,38,0,"-0,475625","-0,348864","-0,442012","-0,915513","6,403411","3,972868","3,198795","3,039314","-8,653167","0,917251","4773,467658"
20/03/2024 12:58:39,38,0,"-0,543734","-0,363122","-0,430363","-0,909236","6,385737","3,848791","3,206324","3,03864","-8,652942","0,912243","4678,814375"
20/03/2024 12:58:39,38,0,"-0,512263","-0,330275","-0,523161","-0,937871","6,440256","3,866022","3,210902","3,0753","-8,656762","0,941394","4692,644418"
20/03/2024 12:58:39,38,0,"-0,487581","-0,325234","-0,456788","-0,934062","6,33032","3,913286","3,147486","3,064795","-8,646617","0,942935","4716,227403"
20/03/2024 12:58:39,38,0,"-0,496451","-0,333268","-0,452175","-0,909941","6,376385","3,876887","3,204323","3,071574","-8,658303","0,928167","4734,824015"
20/03/2024 12:58:40,38,0,"-0,514192","-0,323816","-0,484228","-0,904687","6,351156","3,879828","3,180042","3,066073","-8,635798","0,913334","4719,87458"
20/03/2024 12:58:40,38,0,"-0,470457","-0,322162","-0,423796","-0,908284","6,395756","3,908062","3,185739","3,064866","-8,664853","0,921553","4680,568232"
20/03/2024 12:58:40,38,0,"-0,470534","-0,36895","-0,467811","-0,932616","6,405741","3,989615","3,200593","3,068983","-8,657629","0,913655","4692,644412"
20/03/2024 12:58:40,38,0,"-0,490589","-0,348943","-0,526913","-0,952506","6,398219","3,991137","3,204967","3,083391","-8,623758","0,916288","4640,610864"
20/03/2024 12:58:40,38,0,"-0,422789","-0,354299","-0,442012","-0,922319","6,445681","3,856265","3,202017","3,089212","-8,645493","0,87317","4720,206284"
20/03/2024 12:58:40,38,0,"-0,486115","-0,336025","-0,568347","-0,89312","6,426077","3,902214","3,211105","3,071219","-8,637499","0,934973","4728,727819"
20/03/2024 12:58:41,38,0,"-0,429577","-0,321768","-0,427705","-0,840858","6,541771","3,975498","3,186553","3,078813","-8,638816","0,891759","4845,797369"
20/03/2024 12:58:41,38,0,"-0,493983","-0,317357","-0,455928","-0,95314","6,328456","3,950343","3,204425","3,089389","-8,653905","0,915614","4750,377352"
20/03/2024 12:58:41,38,0,"-0,460584","-0,355087","-0,490795","-0,883563","6,340871","3,93851","3,195438","3,068309","-8,658432","0,894681","4663,932435"
20/03/2024 12:58:41,38,0,"-0,49244","-0,319563","-0,425047","-0,858843","6,42205","3,995324","3,195811","3,071432","-8,675223","0,916737","4716,669386"
20/03/2024 12:58:41,38,0,"-0,486809","-0,337049","-0,49658","-0,955609","6,421318","3,901038","3,18601","3,047831","-8,650598","0,895837","4660,328463"
20/03/2024 12:58:41,38,0,"-0,471074","-0,305384","-0,569989","-0,931312","6,372124","3,826993","3,172344","3,068557","-8,64376","0,892177","4760,179843"
20/03/2024 12:58:41,38,0,"-0,45719","-0,317987","-0,481023","-0,897035","6,367531","3,972799","3,200593","3,06515","-8,656088","0,87805","4718,547991"
20/03/2024 12:58:42,38,0,"-0,471151","-0,364382","-0,562171","-0,914984","6,39286","4,047155","3,197371","3,047441","-8,64148","0,895291","4658,80044"
20/03/2024 12:58:42,38,0,"-0,450171","-0,352488","-0,429503","-0,898198","6,304825","3,902249","3,20239","3,082788","-8,647805","0,910926","4728,06325"
20/03/2024 12:58:42,38,0,"-0,512109","-0,352252","-0,501662","-0,869317","6,334314","3,79094","3,197812","3,062275","-8,655318","0,937991","4677,937524"
20/03/2024 12:58:42,38,0,"-0,466215","-0,328779","-0,419653","-0,882223","6,431735","3,904429","3,206731","3,087721","-8,652428","0,88094","4788,250421"
20/03/2024 12:58:42,38,0,"-0,539029","-0,297429","-0,445139","-0,918264","6,339173","3,960343","3,203509","3,079239","-8,642283","0,924025","4668,741866"
20/03/2024 12:58:42,38,0,"-0,491592","-0,32547","-0,456866","-0,86579","6,315242","3,872977","3,206086","3,051487","-8,636183","0,920429","4781,6375"
20/03/2024 12:58:42,38,0,"-0,430965","-0,300894","-0,500802","-0,900314","6,445015","3,919618","3,201067","3,061991","-8,644691","0,912724","4704,641481"
20/03/2024 12:58:43,38,0,"-0,497839","-0,374307","-0,416135","-0,922354","6,375719","3,949721","3,208698","3,066286","-8,627354","0,931859","4714,791544"
20/03/2024 12:58:43,38,0,"-0,497917","-0,325234","-0,393307","-0,919569","6,382775","3,871558","3,185332","3,079878","-8,671049","0,936161","4724,188462"
20/03/2024 12:58:43,38,0,"-0,474005","-0,288213","-0,520424","-0,897176","6,443618","3,881869","3,18479","3,057875","-8,651658","0,877986","4669,288754"
20/03/2024 12:58:43,38,0,"-0,507404","-0,349495","-0,457413","-0,935155","6,394557","3,873392","3,182009","3,08435","-8,6488","0,914073","4759,622401"
20/03/2024 12:58:43,38,0,"-0,511338","-0,358002","-0,472423","-0,848828","6,393126","3,953319","3,214497","3,062772","-8,645076","0,913687","4671,805307"
20/03/2024 12:58:43,38,0,"-0,435824","-0,346029","-0,465543","-0,886455","6,394924","3,965879","3,195913","3,069444","-8,676668","0,885114","4725,07376"
20/03/2024 12:58:44,38,0,"-0,447471","-0,308614","-0,509401","-0,911246","6,408437","3,873496","3,196184","3,081546","-8,67243","0,900845","4725,405943"
20/03/2024 12:58:44,38,0,"-0,491823","-0,317908","-0,423874","-0,932616","6,294074","3,863497","3,198253","3,086515","-8,627643","0,952856","4691,435439"
20/03/2024 12:58:44,38,0,"-0,521828","-0,349652","-0,481257","-0,87711","6,451539","4,053868","3,19944","3,06263","-8,645301","0,952085","4687,261275"
20/03/2024 12:58:44,38,0,"-0,49406","-0,333741","-0,369228","-0,918052","6,385371","3,959374","3,205985","3,070331","-8,662252","0,884825","4764,530586"
20/03/2024 12:58:44,38,0,"-0,428574","-0,329094","-0,5438","-0,902994","6,384639","4,00605","3,199914","3,061708","-8,640678","0,907266","4697,593593"
20/03/2024 12:58:44,38,0,"-0,506633","-0,358238","-0,480397","-0,87905","6,380845","3,838826","3,193912","3,064085","-8,65352","0,904569","4780,181329"
20/03/2024 12:58:44,38,0,"-0,473697","-0,333111","-0,455458","-0,939564","6,348693","3,850383","3,201746","3,071857","-8,648319","0,905404","4722,75013"
20/03/2024 12:58:45,38,0,"-0,487966","-0,306802","-0,525271","-0,892979","6,434298","3,959409","3,199541","3,065008","-8,651176","0,900267","4686,602465"
20/03/2024 12:58:45,38,0,"-0,484804","-0,308929","-0,43435","-0,861911","6,379081","4,037675","3,189809","3,078849","-8,648479","0,894585","4677,49919"
20/03/2024 12:58:45,38,0,"-0,46714","-0,335316","-0,390883","-0,930853","6,390896","4,036602","3,204052","3,07388","-8,654836","0,883508","4644,525882"
20/03/2024 12:58:45,38,0,"-0,50833","-0,350204","-0,524724","-0,904511","6,404476","3,886437","3,19242","3,062417","-8,646713","0,912628","4662,184677"
20/03/2024 12:58:45,38,0,"-0,473003","-0,347289","-0,507603","-0,827634","6,441953","3,928268","3,196964","3,060643","-8,650662","0,958314","4702,107524"
20/03/2024 12:58:45,38,0,"-0,488044","-0,31972","-0,543018","-0,859019","6,415859","3,830799","3,192488","3,058797","-8,646874","0,893236","4697,15356"
20/03/2024 12:58:45,38,0,"-0,423483","-0,352488","-0,392291","-0,96446","6,315509","3,869621","3,217956","3,072248","-8,646617","0,919659","4696,933536"
20/03/2024 12:58:46,38,0,"-0,476782","-0,3172","-0,462338","-0,923271","6,377782","3,910172","3,206052","3,085414","-8,664307","0,913591","4759,064949"
20/03/2024 12:58:46,38,0,"-0,446237","-0,318539","-0,677562","-0,919427","6,441654","3,927265","3,203102","3,074697","-8,653648","0,897089","4635,070221"
20/03/2024 12:58:46,38,0,"-0,499459","-0,360128","-0,397763","-0,881095","6,414794","3,974114","3,184417","3,074448","-8,653391","0,892594","4785,783494"
20/03/2024 12:58:46,38,0,"-0,466986","-0,352645","-0,521284","-0,970455","6,326259","3,912871","3,192352","3,066144","-8,640838","0,957993","4673,009031"
20/03/2024 12:58:46,38,0,"-0,481179","-0,314206","-0,539343","-0,949508","6,411399","3,925085","3,204153","3,074945","-8,633582","0,933882","4312,434458"
20/03/2024 12:58:46,38,0,"-0,474005","-0,346738","-0,399483","-0,924259","6,457097","4,034249","3,196862","3,062524","-8,648608","0,924603","4778,166264"
20/03/2024 12:58:47,38,0,"-0,546588","-0,311607","-0,530822","-0,927679","6,436828","4,071375","3,199982","3,072958","-8,658817","0,911633","4679,800754"
20/03/2024 12:58:47,38,0,"-0,538643","-0,307747","-0,327559","-0,884798","6,425245","3,937956","3,203238","3,068734","-8,641384","0,904537","4627,909704"
20/03/2024 12:58:47,38,0,"-0,511878","-0,295853","-0,495017","-0,941891","6,43543","3,940586","3,181568","3,059223","-8,641833","0,934106","4747,37389"
20/03/2024 12:58:47,38,0,"-0,468066","-0,350519","-0,501193","-0,903029","6,380112","3,921487","3,200559","3,084705","-8,697183","0,921425","4711,148208"
20/03/2024 12:58:47,38,0,"-0,502236","-0,381868","-0,47641","-0,956702","6,381577","3,841491","3,16746","3,057449","-8,672205","0,946595","4659,236816"
20/03/2024 12:58:47,38,0,"-0,565948","-0,348392","-0,422233","-0,928385","6,466051","3,980965","3,203136","3,082327","-8,645493","0,873588","4664,587955"
20/03/2024 12:58:47,38,0,"-0,468297","-0,308377","-0,525662","-0,903241","6,399417","4,015842","3,207307","3,084137","-8,65185","0,932469","4672,352402"
20/03/2024 12:58:48,38,0,"-0,567799","-0,325943","-0,495017","-0,991649","6,30093","3,822599","3,210427","3,064831","-8,626808","0,963996","4752,937458"
20/03/2024 12:58:48,38,0,"-0,492594","-0,323895","-0,338817","-0,875206","6,449775","3,940828","3,199236","3,069373","-8,648415","0,920815","4752,158135"
20/03/2024 12:58:48,38,0,"-0,493983","-0,353197","-0,53176","-0,879896","6,427775","4,028125","3,197371","3,070722","-8,652396","0,934941","4739,817901"
20/03/2024 12:58:48,38,0,"-0,531624","-0,349652","-0,478286","-0,889312","6,418422","3,983733","3,197303","3,071077","-8,654997","0,904377","4704,42105"
20/03/2024 12:58:48,38,0,"-0,556461","-0,298216","-0,452253","-0,92849","6,40188","3,868756","3,185197","3,063943","-8,638623","0,930511","4736,59901"
20/03/2024 12:58:48,38,0,"-0,496451","-0,336734","-0,419497","-0,887513","6,338441","3,812426","3,189741","3,071467","-8,65108","0,897474","4730,722023"
20/03/2024 12:58:48,38,0,"-0,4467","-0,345241","-0,384238","-0,886314","6,415659","3,882215","3,202933","3,068663","-8,627675","0,872849","4670,710973"
20/03/2024 12:58:49,38,0,"-0,489509","-0,290891","-0,541923","-0,909166","6,399716","3,913529","3,202899","3,087579","-8,639265","0,975105","4690,556316"
20/03/2024 12:58:49,38,0,"-0,475317","-0,258832","-0,517688","-0,910153","6,384905","3,885987","3,205137","3,07349","-8,643439","0,917925","4804,204299"
20/03/2024 12:58:49,38,0,"-0,518897","-0,285535","-0,511512","-0,950672","6,371425","3,865573","3,201067","3,071006","-8,631078","0,919531","4722,749942"
20/03/2024 12:58:49,38,0,"-0,52499","-0,30696","-0,314113","-0,89975","6,384772","3,962315","3,178787","3,07782","-8,647484","0,859012","4700,675757"
20/03/2024 12:58:49,38,0,"-0,519822","-0,384783","-0,477661","-0,866778","6,432101","4,019164","3,193234","3,07459","-8,649603","0,91388","4708,169498"
20/03/2024 12:58:49,38,0,"-0,48249","-0,303336","-0,5309","-0,909836","6,381377","3,883599","3,196964","3,058336","-8,632459","0,916224","4693,963819"
20/03/2024 12:58:50,38,0,"-0,494214","-0,320665","-0,480866","-0,93639","6,328556","3,897578","3,196388","3,066286","-8,644113","0,882545","4719,985163"
20/03/2024 12:58:50,38,0,"-0,536946","-0,333268","-0,448501","-0,90183","6,352687","3,953665","3,214802","3,074129","-8,654451","0,893333","4740,928269"
20/03/2024 12:58:50,38,0,"-0,494291","-0,327755","-0,515734","-0,940128","6,400748","3,865988","3,194081","3,069302","-8,645558","0,935744","4670,382567"
20/03/2024 12:58:50,38,0,"-0,486269","-0,355639","-0,52191","-0,956138","6,39702","3,953665","3,201542","3,068131","-8,648736","0,890796","4723,63527"
20/03/2024 12:58:50,38,0,"-0,450094","-0,36005","-0,478834","-0,862299","6,420718","4,022139","3,189436","3,053261","-8,64819","0,871308","4722,307531"
20/03/2024 12:58:50,38,0,"-0,471306","-0,297586","-0,55365","-0,925634","6,33944","3,963976","3,213411","3,063908","-8,65718","0,8968","4743,261107"
20/03/2024 12:58:50,38,0,"-0,472308","-0,324525","-0,529962","-0,886843","6,427775","3,954011","3,17387","3,07278","-8,655061","0,936322","4722,528802"
20/03/2024 12:58:51,38,0,"-0,524913","-0,310898","-0,522144","-0,871291","6,316474","3,822288","3,15142","3,070438","-8,667614","0,909867","4740,373059"
20/03/2024 12:58:51,38,0,"-0,520285","-0,335631","-0,417386","-0,907473","6,384639","3,964668","3,198999","3,056704","-8,669444","0,920911","4738,929716"
20/03/2024 12:58:51,38,0,"-0,481487","-0,370841","-0,575149","-0,936883","6,412198","4,059127","3,204594","3,083569","-8,648094","0,965987","4641,480718"
20/03/2024 12:58:51,38,0,"-0,498534","-0,322792","-0,53434","-0,88381","6,381577","3,936849","3,197676","3,072532","-8,679846","0,933143","4734,824075"
20/03/2024 12:58:51,38,0,"-0,491977","-0,344217","-0,481492","-0,937871","6,337276","3,855815","3,163968","3,060998","-8,662285","0,914233","4713,466331"
20/03/2024 12:58:51,38,0,"-0,521674","-0,325155","-0,463824","-0,908848","6,374887","3,908512","3,198456","3,066392","-8,658592","0,919081","4701,006092"
20/03/2024 12:58:51,38,0,"-0,505167","-0,312946","-0,539109","-0,843785","6,442519","4,042311","3,192555","3,076897","-8,663408","0,941523","4752,603595"
20/03/2024 12:58:52,38,0,"-0,483878","-0,344217","-0,476488","-0,921579","6,373722","3,919549","3,189978","3,079097","-8,618011","0,899593","4664,369453"
20/03/2024 12:58:52,38,0,"-0,453796","-0,320272","-0,415119","-0,968234","6,31431","3,816648","3,196625","3,056597","-8,662927","0,976871","4570,808581"
20/03/2024 12:58:52,38,0,"-0,494754","-0,312473","-0,559748","-0,845019","6,395756","3,961104","3,187265","3,052942","-8,652171","0,928424","4636,373293"
20/03/2024 12:58:52,38,0,"-0,53093","-0,351858","-0,649809","-0,870551","6,368796","3,951693","3,196794","3,067386","-8,649507","0,888806","4793,076001"
20/03/2024 12:58:52,38,0,"-0,479713","-0,338625","-0,44553","-0,947251","6,346429","3,753779","3,198083","3,072248","-8,626712","0,915325","4650,513737"
20/03/2024 12:58:52,38,0,"-0,476551","-0,284038","-0,382987","-0,878062","6,391861","3,942385","3,200321","3,070296","-8,650855","0,958538","4796,445578"
20/03/2024 12:58:53,38,0,"-0,472385","-0,271041","-0,482821","-0,899538","6,454302","3,989788","3,211512","3,056455","-8,651754","0,940431","4682,322878"
20/03/2024 12:58:53,38,0,"-0,449323","-0,331063","-0,454364","-0,911422","6,286019","3,852528","3,194217","3,069054","-8,641191","0,877633","4675,527525"
20/03/2024 12:58:53,38,0,"-0,527844","-0,347998","-0,461322","-0,879614","6,433799","4,05757","3,188893","3,07491","-8,666298","0,927621","4654,110048"
20/03/2024 12:58:53,38,0,"-0,484495","-0,314206","-0,49916","-0,918757","6,472142","3,975186","3,204459","3,052871","-8,647869","0,807708","4729,06015"
20/03/2024 12:58:53,38,0,"-0,516274","-0,306014","-0,346009","-0,916042","6,334946","3,977747","3,196421","3,06948","-8,627161","0,920622","4817,727808"
20/03/2024 12:58:53,38,0,"-0,477399","-0,354063","-0,361019","-0,951412","6,300298","3,946918","3,188757","3,051309","-8,663922","0,907619","4610,596848"
20/03/2024 12:58:53,38,0,"-0,4946","-0,263479","-0,469374","-0,862934","6,406007","3,927507","3,193742","3,064795","-8,652525","0,871212","4708,390074"
20/03/2024 12:58:54,38,0,"-0,472848","-0,34209","-0,402063","-0,926057","6,402645","3,966467","3,209715","3,073525","-8,678112","0,908583","4713,355972"
20/03/2024 12:58:54,38,0,"-0,454182","-0,357687","-0,480788","-0,9104","6,384073","3,880831","3,206663","3,070296","-8,649571","0,941651","4658,472879"
20/03/2024 12:58:54,38,0,"-0,484187","-0,303494","-0,395105","-0,939105","6,344066","3,851352","3,181873","3,074803","-8,651754","0,929258","3943,491458"
20/03/2024 12:58:54,38,0,"-0,47254","-0,339255","-0,52019","-0,942455","6,425778","3,876714","3,192928","3,047334","-8,630211","0,928937","3936,200464"
20/03/2024 12:58:54,38,0,"-0,510644","-0,355481","-0,481414","-0,915795","6,456498","3,942593","3,174989","3,070722","-8,648961","0,938954","4004,651749"
20/03/2024 12:58:54,38,0,"-0,424409","-0,327912","-0,579136","-0,941362","6,376118","3,887336","3,191436","3,077642","-8,65185","0,857728","4351,298521"
20/03/2024 12:58:54,38,0,"-0,492363","-0,336577","-0,548099","-0,926445","6,364802","3,951693","3,195438","3,050528","-8,644916","0,90656","3990,698636"
20/03/2024 12:58:55,38,0,"-0,435901","-0,373992","-0,485557","-0,899574","6,358312","4,006361","3,209952","3,072319","-8,647709","0,904409","4380,137621"
20/03/2024 12:58:55,38,0,"-0,51936","-0,310032","-0,504242","-0,927291","6,376385","3,972315","3,197846","3,067812","-8,648158","0,903895","4780,405383"
20/03/2024 12:58:55,38,0,"-0,457267","-0,380214","-0,416526","-0,920062","6,365834","3,927092","3,218261","3,07349","-8,657533","0,860232","4678,047172"
20/03/2024 12:58:55,38,0,"-0,509718","-0,335159","-0,491264","-0,924576","6,360608","3,969443","3,21002","3,073667","-8,647356","0,90473","3803,678521"
20/03/2024 12:58:55,38,0,"-0,456033","-0,333898","-0,473283","-0,924435","6,38414","3,966433","3,186756","3,06657","-8,676732","0,886366","3698,939446"
20/03/2024 12:58:55,38,0,"-0,514963","-0,341066","-0,461478","-0,916254","6,416924","3,807617","3,191674","3,0539","-8,647163","0,911825","4024,965731"
20/03/2024 12:58:56,38,0,"-0,456265","-0,312867","-0,455068","-0,918899","6,357779","3,830003","3,18523","3,079949","-8,657629","0,906849","4046,425355"
20/03/2024 12:58:56,38,0,"-0,502699","-0,297507","-0,497909","-0,923448","6,361773","3,951554","3,194251","3,075761","-8,653006","0,927236","4099,087348"
20/03/2024 12:58:56,38,0,"-0,489123","-0,369187","-0,410428","-0,908284","6,418022","3,967471","3,199134","3,075584","-8,648158","0,903382","4334,817447"
20/03/2024 12:58:56,38,0,"-0,450248","-0,341145","-0,466013","-0,937271","6,456432","3,977712","3,161526","3,076223","-8,657212","0,927396","4543,373741"
20/03/2024 12:58:56,38,0,"-0,45156","-0,293096","-0,520112","-0,861029","6,434398","3,952108","3,163696","3,077181","-8,634417","0,889223","4700,675719"
20/03/2024 12:58:56,38,0,"-0,493597","-0,339333","-0,480475","-0,905956","6,492212","3,91602","3,208596","3,046554","-8,657726","0,868515","4723,192536"
20/03/2024 12:58:56,38,0,"-0,506247","-0,282384","-0,470156","-0,975956","6,397653","3,842425","3,203068","3,064937","-8,670086","0,932533","4399,67606"
20/03/2024 12:58:57,38,0,"-0,521057","-0,323895","-0,479459","-0,940516","6,351056","3,865538","3,206019","3,088679","-8,65612","0,946756","4001,182373"
20/03/2024 12:58:57,38,0,"-0,46984","-0,306014","-0,402219","-0,897916","6,343933","3,934704","3,206493","3,066605","-8,656345","0,909193","4038,565648"
20/03/2024 12:58:57,38,0,"-0,519205","-0,35296","-0,457882","-0,88716","6,351988","3,966121","3,200186","3,080197","-8,643214","0,907619","4384,654646"
20/03/2024 12:58:57,38,0,"-0,461047","-0,306251","-0,46054","-0,91241","6,398784","3,933977","3,207341","3,079949","-8,659074","0,934267","4713,797449"
20/03/2024 12:58:57,38,0,"-0,441532","-0,349731","-0,555995","-0,913009","6,363171","3,921556","3,200287","3,075939","-8,679975","0,848321","4612,109314"
20/03/2024 12:58:57,38,0,"-0,464518","-0,290733","-0,479615","-0,848228","6,337243","3,925535","3,177905","3,066605","-8,649378","0,935487","3864,933463"
20/03/2024 12:58:57,38,0,"-0,456959","-0,316648","-0,570302","-0,882929","6,351621","4,011482","3,215887","3,060749","-8,647388","0,917219","4019,218505"
20/03/2024 12:58:58,38,0,"-0,450325","-0,331535","-0,482664","-0,934062","6,329621","3,944358","3,191131","3,077465","-8,642283","0,889159","5077,628632"
20/03/2024 12:58:58,38,0,"-0,510027","-0,312158","-0,39831","-0,908566","6,360009","3,882008","3,196014","3,070119","-8,650309","0,881743","4079,068211"
20/03/2024 12:58:58,38,0,"-0,500925","-0,315624","-0,394871","-0,886561","6,442453","3,910138","3,202356","3,067386","-8,635894","0,970064","4318,600994"
20/03/2024 12:58:58,38,0,"-0,49514","-0,342405","-0,47172","-0,927115","6,376418","3,938856","3,20083","3,078529","-8,650309","0,925952","4732,939014"
20/03/2024 12:58:58,38,0,"-0,454568","-0,363909","-0,45624","-0,88642","6,449742","3,907543","3,188215","3,069018","-8,642219","0,884696","3854,8969"
20/03/2024 12:58:58,38,0,"-0,512263","-0,334292","-0,493766","-0,904652","6,359243","3,906263","3,189266","3,076897","-8,646585","0,882642","4339,287616"
20/03/2024 12:58:59,38,0,"-0,492054","-0,280257","-0,532307","-0,907861","6,409269","3,842252","3,190385","3,081582","-8,644017","0,944573","4688,579139"
20/03/2024 12:58:59,38,0,"-0,46097","-0,344611","-0,420044","-0,942984","6,344499","4,012832","3,179872","3,065257","-8,65368","0,870217","3741,816532"
20/03/2024 12:58:59,38,0,"-0,506787","-0,293805","-0,439119","-0,882752","6,438325","3,854881","3,220194","3,072816","-8,640389","0,939083","4045,856574"
20/03/2024 12:58:59,38,0,"-0,476011","-0,327833","-0,45968","-0,930747","6,378015","3,720389","3,202695","3,069693","-8,657758","0,942357","4726,955882"
20/03/2024 12:58:59,38,0,"-0,439218","-0,324052","-0,435367","-0,922883","6,41769","3,869275","3,187265","3,062879","-8,644723","0,94743","4452,344198"
20/03/2024 12:58:59,38,0,"-0,495911","-0,307432","-0,385098","-0,899327","6,453603","3,976259","3,206188","3,070438","-8,662895","0,888517","3738,925245"
20/03/2024 12:58:59,38,0,"-0,459581","-0,353591","-0,478365","-0,926868","6,345997","3,965222","3,195031","3,071787","-8,638013","0,939436","4889,926172"
20/03/2024 12:59:00,38,0,"-0,457267","-0,352015","-0,425751","-0,915372","6,38607","3,927853","3,203407","3,082433","-8,642476","0,931442","4586,789827"
20/03/2024 12:59:00,38,0,"-0,522445","-0,339255","-0,471094","-0,928984","6,360209","3,911522","3,181975","3,061956","-8,625717","0,954911","3986,214019"
20/03/2024 12:59:00,38,0,"-0,470457","-0,342012","-0,427783","-0,931523","6,406307","4,03463","3,195268","3,080552","-8,655542","0,904987","4698,584044"
20/03/2024 12:59:00,38,0,"-0,464672","-0,311292","-0,469218","-0,861982","6,435829","4,010756","3,188791","3,064085","-8,669829","0,890732","3695,821437"
20/03/2024 12:59:00,38,0,"-0,485035","-0,318539","-0,449282","-0,972677","6,41739","3,943285","3,209172","3,081404","-8,636344","0,916192","4318,803352"
20/03/2024 12:59:00,38,0,"-0,409753","-0,318145","-0,380877","-0,883034","6,335745","3,920933","3,206086","3,066428","-8,649956","0,922773","4698,364082"
20/03/2024 12:59:00,38,0,"-0,469146","-0,336892","-0,516515","-0,944571","6,373689","3,854154","3,182043","3,058585","-8,659331","0,916384","3969,813672"
20/03/2024 12:59:01,38,0,"-0,516351","-0,342405","-0,483837","-0,89037","6,36407","3,906678","3,198558","3,070402","-8,634514","0,916256","4631,488727"
20/03/2024 12:59:01,38,0,"-0,443306","-0,339097","-0,50987","-0,908072","6,405308","3,906055","3,199575","3,071574","-8,650919","0,882192","3999,964205"
20/03/2024 12:59:01,38,0,"-0,486809","-0,31972","-0,407457","-0,889805","6,336278","3,85931","3,20256","3,068947","-8,658592","0,876702","4022,42094"
20/03/2024 12:59:01,38,0,"-0,495603","-0,306566","-0,470156","-0,921367","6,457064","3,823256","3,205442","3,064369","-8,640581","0,908679","4757,058747"
20/03/2024 12:59:01,38,0,"-0,467218","-0,358395","-0,47469","-0,884269","6,414261","4,060061","3,199372","3,069622","-8,621094","0,881101","3975,210895"
20/03/2024 12:59:01,38,0,"-0,467989","-0,31783","-0,493297","-0,889664","6,414927","4,047501","3,201101","3,058478","-8,687134","0,938087","4680,020201"
20/03/2024 12:59:02,38,0,"-0,455802","-0,327912","-0,491733","-0,921508","6,377516","3,927265","3,202831","3,060217","-8,666908","0,907298","3997,71594"
20/03/2024 12:59:02,38,0,"-0,511646","-0,347998","-0,355782","-0,945347","6,356947","3,921971","3,202186","3,059401","-8,656409","0,940784","4668,413975"
20/03/2024 12:59:02,38,0,"-0,484187","-0,365091","-0,434741","-0,895483","6,333349","4,001414","3,209478","3,064334","-8,640132","0,962231","4315,769482"
20/03/2024 12:59:02,38,0,"-0,485652","-0,294672","-0,462182","-0,926022","6,373056","4,019198","3,194997","3,059543","-8,652557","0,899047","4329,03345"
20/03/2024 12:59:02,38,0,"-0,497377","-0,337207","-0,484072","-0,93773","6,42205","3,971173","3,229045","3,058868","-8,656473","0,978123","4928,334377"
20/03/2024 12:59:02,38,0,"-0,497222","-0,284038","-0,382831","-0,910964","6,420352","3,900727","3,209308","3,070828","-8,650149","0,916127","3967,024694"
20/03/2024 12:59:02,38,0,"-0,475317","-0,364224","-0,481961","-0,940375","6,315675","3,779556","3,200355","3,069444","-8,671467","0,948971","4694,62356"
20/03/2024 12:59:03,38,0,"-0,476011","-0,329802","-0,387131","-0,947851","6,38374","3,887959","3,212903","3,060998","-8,657822","0,942454","4045,951405"
20/03/2024 12:59:03,38,0,"-0,480947","-0,338388","-0,35328","-0,910153","6,402779","3,945707","3,205883","3,055568","-8,645558","0,933143","3946,540949"
