Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12
20/03/2024 11:25:15,60,0,"0,563823","0,753107","-0,423562","-0,94182","9,862718","6,677648","3,226739","3,049748","-8,640806","0,84206","4103,606873"
20/03/2024 11:25:22,60,0,"0,519163","0,711596","-0,518001","-0,947392","10,242086","6,577687","3,154269","3,051522","-8,65124","0,81994","4838,656278"
20/03/2024 11:25:22,60,0,"0,546236","0,735226","-0,436774","-0,938118","9,818284","6,626404","3,218091","3,063624","-8,629152","0,843826","5287,508552"
20/03/2024 11:25:22,60,0,"0,575547","0,77083","-0,410662","-0,949931","10,164002","6,738786","3,197167","3,057271","-8,647163","0,866685","4893,941868"
20/03/2024 11:25:23,60,0,"0,559195","0,777446","-0,416604","-0,948979","10,424813","6,659898","3,188418","3,052267","-8,666298","0,849894","3749,62846"
20/03/2024 11:25:23,60,0,"0,620516","0,756966","-0,370401","-0,941009","10,094439","6,975972","3,205951","3,046589","-8,665013","0,848867","4049,463198"
20/03/2024 11:25:23,60,0,"0,58542","0,792727","-0,376264","-0,950037","9,785134","6,606544","3,216464","3,048115","-8,667935","0,868836","3749,013854"
20/03/2024 11:25:23,60,0,"0,530116","0,712698","-0,412617","-0,951024","10,005372","6,707162","3,222839","3,033316","-8,650181","0,835094","5993,045582"
20/03/2024 11:25:23,60,0,"0,5892","0,762559","-0,4528","-0,937765","10,327558","6,857431","3,185332","3,040804","-8,662927","0,839909","4365,902803"
20/03/2024 11:25:23,60,0,"0,571073","0,734439","-0,491733","-0,942702","9,919367","6,814527","3,224229","3,049357","-8,640967","0,870345","3671,83468"
20/03/2024 11:25:23,60,0,"0,593905","0,714746","-0,463745","-0,932475","9,732346","6,761761","3,221076","3,057378","-8,635926","0,877794","4556,593231"
20/03/2024 11:25:24,60,0,"0,549167","0,709233","-0,527929","-0,940516","10,474107","6,590628","3,19225","3,040059","-8,677599","0,890218","5353,939374"
20/03/2024 11:25:24,60,0,"0,600693","0,739874","-0,492046","-0,940057","10,563773","6,780168","3,185197","3,053368","-8,642925","0,744236","2706,236365"
20/03/2024 11:25:24,60,0,"0,613342","0,775004","-0,339442","-0,944783","10,421818","6,709861","3,146638","3,056704","-8,666201","0,810662","3726,162488"
20/03/2024 11:25:24,60,0,"0,580098","0,777367","-0,471563","-0,951871","10,636232","6,940403","3,161729","3,049677","-8,656698","0,88887","5388,161248"
20/03/2024 11:25:24,60,0,"0,547779","0,714037","-0,50346","-0,962485","9,951852","6,932479","3,222568","3,053581","-8,676218","0,899689","4535,614681"
20/03/2024 11:25:24,60,0,"0,587966","0,76059","-0,489388","-0,936566","10,050871","7,038668","3,183264","3,062559","-8,686171","0,819523","3385,656789"
20/03/2024 11:25:25,60,0,"0,560892","0,756651","-0,46828","-0,936213","10,607508","6,607167","3,160034","3,06405","-8,664339","0,879014","4577,347725"
20/03/2024 11:25:25,60,0,"0,578632","0,764292","-0,415197","-0,947004","10,387403","6,665503","3,153726","3,051274","-8,645205","0,87606","2881,172067"
20/03/2024 11:25:25,60,0,"0,567602","0,741528","-0,503303","-0,929513","10,378017","6,695571","3,182517","3,054539","-8,676475","0,845078","4523,094919"
20/03/2024 11:25:25,60,0,"0,57709","0,734832","-0,350935","-0,942103","10,132383","6,845286","3,180483","3,061566","-8,641801","0,870185","5750,990574"
20/03/2024 11:25:25,60,0,"0,546776","0,770278","-0,44037","-0,942385","9,990394","6,737368","3,220906","3,047547","-8,672558","0,846363","3606,284758"
20/03/2024 11:25:25,60,0,"0,526413","0,714746","-0,438416","-0,937906","10,17888","6,680519","3,182382","3,050458","-8,665688","0,86752","3970,096336"
20/03/2024 11:25:25,60,0,"0,551096","0,719315","-0,435523","-0,935297","10,387003","6,787054","3,182958","3,070935","-8,681355","0,866364","4363,244099"
20/03/2024 11:25:26,60,0,"0,542534","0,741449","-0,426298","-0,936778","10,005139","6,535613","3,222229","3,029838","-8,667453","0,863057","5202,854639"
20/03/2024 11:25:26,60,0,"0,588274","0,73373","-0,461322","-0,924788","9,900096","6,548104","3,220804","3,045666","-8,652525","0,843377","2817,037161"
20/03/2024 11:25:26,60,0,"0,518237","0,760432","-0,420278","-0,935861","9,895203","6,615851","3,211818","3,06767","-8,685304","0,827774","5526,213636"
20/03/2024 11:25:26,60,0,"0,541454","0,745466","-0,43052","-0,93847","9,856095","6,994449","3,212869","3,033529","-8,644434","0,860585","3309,905095"
20/03/2024 11:25:26,60,0,"0,571999","0,778313","-0,432787","-0,936883","9,905621","6,880821","3,227756","3,044034","-8,648511","0,862736","3259,965668"
20/03/2024 11:25:26,60,0,"0,554721","0,722702","-0,55967","-0,940128","10,361042","6,693806","3,216124","3,059898","-8,650823","0,910894","2984,208287"
20/03/2024 11:25:26,60,0,"0,502656","0,736014","-0,48157","-0,938823","10,43603","6,814561","3,190792","3,053935","-8,657083","0,851564","5964,475387"
20/03/2024 11:25:27,60,0,"0,530656","0,748853","-0,411522","-0,939246","10,291712","6,612322","3,173836","3,038143","-8,670086","0,829604","3190,238422"
20/03/2024 11:25:27,60,0,"0,600924","0,73562","-0,394636","-0,931347","9,914142","6,674949","3,224331","3,045241","-8,660487","0,889673","5206,26769"
20/03/2024 11:25:27,60,0,"0,548242","0,741213","-0,422389","-0,94108","10,441222","6,716884","3,201644","3,04194","-8,635798","0,884536","3725,115315"
20/03/2024 11:25:27,60,0,"0,535361","0,710099","-0,414728","-0,943795","9,915673","6,690623","3,203","3,052445","-8,671916","0,85731","2861,196602"
20/03/2024 11:25:27,60,0,"0,593519","0,760905","-0,493453","-0,949367","10,511917","6,733493","3,173192","3,039882","-8,675769","0,877665","3771,740236"
20/03/2024 11:25:27,60,0,"0,601387","0,741764","-0,448813","-0,962309","9,846276","6,855424","3,207952","3,032926","-8,655928","0,888838","2705,602616"
20/03/2024 11:25:28,60,0,"0,529421","0,794775","-0,491029","-0,944501","10,255233","7,053546","3,176413","3,016139","-8,675544","0,840744","4623,03745"
20/03/2024 11:25:28,60,0,"0,532892","0,731209","-0,408708","-0,933392","9,893972","7,038772","3,220092","3,05248","-8,670728","0,824049","3169,605073"
20/03/2024 11:25:28,60,0,"0,571536","0,713801","-0,370792","-0,938188","10,308786","6,554989","3,161661","3,045773","-8,635059","0,886013","5330,53826"
20/03/2024 11:25:28,60,0,"0,622521","0,747357","-0,482743","-0,95374","10,651708","6,718372","3,161661","3,048222","-8,678209","0,901519","3437,441227"
20/03/2024 11:25:28,60,0,"0,564131","0,723096","-0,318256","-0,949297","9,952651","6,68135","3,224433","3,048506","-8,658111","0,844886","5973,563924"
20/03/2024 11:25:28,60,0,"0,548396","0,720339","-0,375639","-0,951307","10,167031","6,796984","3,192793","3,04808","-8,6488","0,852655","5256,880468"
20/03/2024 11:25:28,60,0,"0,593211","0,773744","-0,445686","-0,9524","10,39366","6,787746","3,153896","3,040804","-8,638495","0,903157","3640,915584"
20/03/2024 11:25:29,60,0,"0,562589","0,723647","-0,487433","-0,943725","10,490649","6,716089","3,159796","3,041905","-8,650085","0,859879","5217,622464"
20/03/2024 11:25:29,60,0,"0,601464","0,775241","-0,513545","-0,950566","9,882056","6,743527","3,213242","3,04375","-8,655414","0,917379","2814,464958"
20/03/2024 11:25:29,60,0,"0,56066","0,739086","-0,499473","-0,923836","9,976182","6,643462","3,217142","3,042401","-8,662413","0,868034","4432,367968"
20/03/2024 11:25:29,60,0,"0,553873","0,736171","-0,395652","-0,943302","10,339807","6,85193","3,182958","3,059081","-8,668609","0,872593","5979,583774"
20/03/2024 11:25:29,60,0,"0,565134","0,745781","-0,405737","-0,940798","10,534284","6,817537","3,154303","3,038143","-8,634064","0,862479","4525,850458"
20/03/2024 11:25:29,60,0,"0,579172","0,741528","-0,365319","-0,931629","9,9199","6,780999","3,217718","3,068131","-8,641673","0,856989","5247,529902"
20/03/2024 11:25:29,60,0,"0,574236","0,746175","-0,394323","-0,94503","9,791824","6,71557","3,216565","3,05642","-8,654162","0,909289","2946,145365"
20/03/2024 11:25:30,60,0,"0,554258","0,76374","-0,442481","-0,926727","10,264486","6,727611","3,192793","3,056704","-8,656827","0,847326","5240,281942"
20/03/2024 11:25:30,60,0,"0,592131","0,786583","-0,516046","-0,956843","9,803906","6,692837","3,213174","3,067528","-8,667486","0,899882","6092,554081"
20/03/2024 11:25:30,60,0,"0,558269","0,745387","-0,500724","-0,944677","10,071673","6,892758","3,221109","3,049748","-8,661161","0,910958","3757,366079"
20/03/2024 11:25:30,60,0,"0,570765","0,718448","-0,413242","-0,920626","9,794487","6,652113","3,231554","3,057839","-8,650149","0,882064","5360,339399"
20/03/2024 11:25:30,60,0,"0,590897","0,729161","-0,407535","-0,933004","10,382909","6,964312","3,185163","3,068912","-8,675159","0,90046","2779,868989"
20/03/2024 11:25:30,60,0,"0,568836","0,736565","-0,395418","-0,942526","10,207304","6,709376","3,203814","3,039136","-8,661996","0,849573","3460,061087"
20/03/2024 11:25:31,60,0,"0,569145","0,766261","-0,449282","-0,950672","10,048774","6,893762","3,21002","3,052374","-8,634738","0,823279","4546,145279"
20/03/2024 11:25:31,60,0,"0,575084","0,736723","-0,465856","-0,940057","9,808333","6,888744","3,230808","3,056917","-8,662766","0,926144","3445,825586"
20/03/2024 11:25:31,60,0,"0,548782","0,725695","-0,522066","-0,923307","10,202944","6,339083","3,167664","3,041692","-8,656088","0,871212","5268,098394"
20/03/2024 11:25:31,60,0,"0,559658","0,730343","-0,485244","-0,937271","10,554387","6,578172","3,163527","3,047547","-8,658207","0,840455","3243,209373"
20/03/2024 11:25:31,60,0,"0,533355","0,76122","-0,376733","-0,94048","10,358912","7,050986","3,208732","3,063766","-8,656955","0,837277","6439,153189"
20/03/2024 11:25:31,60,0,"0,57115","0,754997","-0,381111","-0,938823","10,258894","6,694083","3,180551","3,06043","-8,644081","0,857599","3082,108888"
20/03/2024 11:25:31,60,0,"0,538137","0,75161","-0,371652","-0,942385","10,572027","6,704878","3,153692","3,047796","-8,664082","0,790788","3235,696257"
20/03/2024 11:25:32,60,0,"0,585034","0,75098","-0,519799","-0,930642","10,561177","6,728026","3,158745","3,043679","-8,648255","0,850215","5268,098572"
20/03/2024 11:25:32,60,0,"0,554952","0,705609","-0,322947","-0,938365","10,419089","6,644293","3,176108","3,055532","-8,652717","0,841868","4644,528737"
20/03/2024 11:25:32,60,0,"0,606246","0,783196","-0,421842","-0,951448","9,938272","6,509109","3,20395","3,039988","-8,646553","0,853779","3490,507487"
20/03/2024 11:25:32,60,0,"0,556187","0,717346","-0,464762","-0,953846","10,032931","6,676437","3,212462","3,05862","-8,657372","0,854838","3241,917915"
20/03/2024 11:25:32,60,0,"0,577167","0,730343","-0,424813","-0,946863","10,276668","6,809786","3,19086","3,049393","-8,660133","0,866268","2799,079811"
20/03/2024 11:25:32,60,0,"0,536672","0,745545","-0,408864","-0,942173","10,024078","6,478453","3,210393","3,070757","-8,656217","0,862865","5888,400293"
20/03/2024 11:25:32,60,0,"0,543382","0,7446","-0,556777","-0,937871","9,84601","6,861514","3,227756","3,049606","-8,659459","0,868933","2719,581739"
20/03/2024 11:25:33,60,0,"0,57871","0,731918","-0,438494","-0,948556","9,822678","6,793905","3,179398","3,029554","-8,655767","0,901487","4717,226928"
20/03/2024 11:25:33,60,0,"0,543768","0,730973","-0,406754","-0,942314","9,879227","6,909712","3,220329","3,052267","-8,676539","0,851981","3214,46836"
20/03/2024 11:25:33,60,0,"0,560506","0,731051","-0,464605","-0,951871","10,208003","6,828436","3,185264","3,047405","-8,653327","0,886173","3447,844219"
20/03/2024 11:25:33,60,0,"0,563591","0,759566","-0,436461","-0,953669","10,509021","6,644051","3,164646","3,044389","-8,652717","0,915838","3444,695879"
20/03/2024 11:25:33,60,0,"0,627998","0,772484","-0,437399","-0,935825","10,008467","6,680589","3,224229","3,05862","-8,67198","0,831979","3212,511228"
20/03/2024 11:25:33,60,0,"0,588814","0,764055","-0,443888","-0,936813","9,795851","6,884212","3,212394","3,040059","-8,66023","0,79509","4829,597395"
20/03/2024 11:25:34,60,0,"0,584417","0,777052","-0,428487","-0,946616","10,6572","6,863625","3,16546","3,047902","-8,646585","0,920365","3199,818677"
20/03/2024 11:25:34,60,0,"0,562974","0,792097","-0,466091","-0,930712","10,396056","6,896011","3,182416","3,051238","-8,665013","0,874551","6103,696978"
20/03/2024 11:25:34,60,0,"0,512298","0,748302","-0,529649","-0,954763","9,740101","6,645296","3,236641","3,057839","-8,6523","0,879848","4682,328078"
20/03/2024 11:25:34,60,0,"0,530193","0,786189","-0,374622","-0,945135","10,415161","6,536686","3,160678","3,055958","-8,664949","0,819105","3218,160122"
20/03/2024 11:25:34,60,0,"0,494634","0,750507","-0,447953","-0,941715","10,64372","6,839958","3,163696","3,046341","-8,635316","0,809923","5339,78677"
20/03/2024 11:25:34,60,0,"0,544617","0,704506","-0,458507","-0,93981","9,986767","6,639726","3,210529","3,047441","-8,644851","0,859044","5819,425951"
20/03/2024 11:25:34,60,0,"0,54238","0,688595","-0,471641","-0,956561","10,370062","6,812797","3,19069","3,030371","-8,660711","0,897699","3104,426931"
20/03/2024 11:25:35,60,0,"0,583106","0,739716","-0,396278","-0,926022","10,518807","6,684637","3,153251","3,047193","-8,680392","0,830824","6004,005888"
20/03/2024 11:25:35,60,0,"0,521862","0,742394","-0,464683","-0,93981","9,789594","6,634536","3,253156","3,030442","-8,695032","0,840198","5144,922545"
20/03/2024 11:25:35,60,0,"0,522479","0,72861","-0,397607","-0,945171","9,932581","6,80425","3,225077","3,073774","-8,641962","0,840102","3905,802567"
20/03/2024 11:25:35,60,0,"0,562049","0,747593","-0,450299","-0,950284","10,173122","6,707715","3,191911","3,062062","-8,673136","0,837405","4928,339941"
20/03/2024 11:25:35,60,0,"0,551559","0,722072","-0,389007","-0,942067","10,495208","6,869541","3,162001","3,013229","-8,672141","0,822637","3222,988384"
20/03/2024 11:25:35,60,0,"0,53027","0,724199","-0,485713","-0,937871","10,425213","6,674015","3,172242","3,06114","-8,637242","0,864695","4934,462581"
20/03/2024 11:25:35,60,0,"0,616119","0,783511","-0,501114","-0,945417","9,949223","6,635989","3,202424","3,057946","-8,627386","0,884151","3233,272267"
20/03/2024 11:25:36,60,0,"0,512529","0,72412","-0,451393","-0,941362","10,24578","6,907982","3,185773","3,049606","-8,66039","0,841162","4295,401315"
20/03/2024 11:25:36,60,0,"0,541608","0,721836","-0,464449","-0,93639","9,863883","6,908986","3,225111","3,041124","-8,642347","0,86768","3241,538489"
20/03/2024 11:25:36,60,0,"0,549245","0,795011","-0,450768","-0,94115","10,391996","6,732524","3,135922","3,043147","-8,703251","0,852912","4534,233803"
20/03/2024 11:25:36,60,0,"0,436399","0,767679","-0,490091","-0,930501","10,060756","6,845978","3,185976","3,05972","-8,632651","0,891888","3312,387516"
20/03/2024 11:25:36,60,0,"0,555955","0,767206","-0,501193","-0,927574","10,167863","6,885873","3,179126","3,040556","-8,638527","0,869832","4485,007338"
20/03/2024 11:25:36,60,0,"0,609409","0,743576","-0,504085","-0,949614","10,050205","6,592946","3,206799","3,030619","-8,654515","0,901744","3618,638924"
20/03/2024 11:25:37,60,0,"0,598456","0,797296","-0,413242","-0,93304","10,231202","6,781864","3,193234","3,051451","-8,638976","0,888067","3214,694179"
20/03/2024 11:25:37,60,0,"0,519703","0,767206","-0,374779","-0,948591","9,998649","6,923345","3,213581","3,06948","-8,642861","0,924507","3712,570829"
20/03/2024 11:25:37,60,0,"0,533741","0,745781","-0,277056","-0,963508","10,615396","6,788749","3,150301","3,058443","-8,666426","0,828608","3459,899223"
20/03/2024 11:25:37,60,0,"0,553564","0,808954","-0,455068","-0,943866","10,053068","6,836809","3,21565","3,068983","-8,664403","0,822862","4531,579013"
20/03/2024 11:25:37,60,0,"0,521014","0,740267","-0,431771","-0,94309","9,878595","6,515614","3,216192","3,038888","-8,663183","0,876991","3842,639137"
20/03/2024 11:25:37,60,0,"0,599921","0,732469","-0,494","-0,940375","10,674208","6,6718","3,138703","3,044034","-8,644177","0,866043","3283,725596"
20/03/2024 11:25:37,60,0,"0,57709","0,734911","-0,531682","-0,941926","10,395424","6,561667","3,161492","3,055852","-8,657629","0,867648","4949,279936"
20/03/2024 11:25:38,60,0,"0,527262","0,724041","-0,363365","-0,931453","10,125593","6,727368","3,201101","3,045063","-8,669701","0,853137","3294,357814"
20/03/2024 11:25:38,60,0,"0,551404","0,749011","-0,342804","-0,946616","10,52553","6,780895","3,150674","3,067457","-8,629569","0,837245","3254,777796"
20/03/2024 11:25:38,60,0,"0,584495","0,77335","-0,43607","-0,952506","10,336312","6,704982","3,164171","3,050599","-8,669572","0,813455","5412,830189"
20/03/2024 11:25:38,60,0,"0,565057","0,715061","-0,428643","-0,965483","10,253136","6,706158","3,159288","3,059046","-8,654387","0,845014","3377,972785"
20/03/2024 11:25:38,60,0,"0,544694","0,724908","-0,413242","-0,941291","9,998383","6,668098","3,221109","3,055603","-8,649025","0,810983","3589,933406"
20/03/2024 11:25:38,60,0,"0,57277","0,80084","-0,456397","-0,940445","10,001212","6,866773","3,198694","3,049215","-8,662509","0,836538","3978,56838"
20/03/2024 11:25:38,60,0,"0,560043","0,717267","-0,379","-0,933463","10,550826","6,835702","3,169868","3,04957","-8,662862","0,891952","3766,620532"
20/03/2024 11:25:39,60,0,"0,561509","0,710414","-0,35672","-0,940939","9,955313","6,865977","3,220872","3,045383","-8,683281","0,809602","4721,205613"
20/03/2024 11:25:39,60,0,"0,607712","0,732784","-0,382831","-0,930254","9,97545","6,56658","3,209851","3,036901","-8,693491","0,81461","3459,980268"
20/03/2024 11:25:39,60,0,"0,564826","0,76311","-0,441465","-0,935155","10,24598","6,714462","3,205137","3,067102","-8,631464","0,869832","4400,194799"
20/03/2024 11:25:39,60,0,"0,598301","0,76697","-0,391274","-0,937271","10,328923","6,797953","3,138126","3,046838","-8,649956","0,825815","5160,251489"
