Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12
20/03/2024 09:58:08,35,0,"0,507361","0,745939","-0,409959","0,248039","3,943082","2,383225","3,064266","2,945835","-8,650983","0,822829","3921,658077"
20/03/2024 09:58:08,35,0,"0,584572","0,749168","-0,459211","0,281082","4,14285","2,160883","3,06898","2,938951","-8,66694","0,822573","4349,463704"
20/03/2024 09:58:08,35,0,"0,556264","0,754209","-0,37431","0,365752","4,108768","2,04556","3,07115","2,91929","-8,646264","0,835832","3885,629922"
20/03/2024 09:58:08,35,0,"0,59537","0,736644","-0,417308","0,422916","4,051354","2,166142","3,071659","2,938205","-8,661835","0,858563","4289,161697"
20/03/2024 09:58:08,35,0,"0,586037","0,74972","-0,47","0,451586","3,933663","2,256829","3,083935","2,95233","-8,636536","0,886109","3867,830813"
20/03/2024 09:58:09,35,0,"0,52973","0,779179","-0,344837","0,323082","4,139788","2,34032","3,075525","2,942961","-8,655189","0,844661","4037,99712"
20/03/2024 09:58:09,35,0,"0,525719","0,752004","-0,276665","0,194755","4,083439","2,471663","3,067386","2,904739","-8,626455","0,850729","4326,295708"
20/03/2024 09:58:09,35,0,"0,547779","0,752713","-0,434429","0,212916","3,964383","2,279735","3,053583","2,953643","-8,655478","0,873716","3888,99921"
20/03/2024 09:58:09,35,0,"0,584957","0,727586","-0,468671","0,346921","4,109101","2,329213","3,076406","2,919325","-8,678498","0,860874","4313,242189"
20/03/2024 09:58:09,35,0,"0,581949","0,759802","-0,45968","0,429334","4,079878","2,360907","3,063248","2,911588","-8,667068","0,820743","3906,621126"
20/03/2024 09:58:09,35,0,"0,577167","0,742079","-0,420747","0,428135","3,95533","2,35288","3,075457","2,951194","-8,660487","0,837469","3985,372883"
20/03/2024 09:58:10,35,0,"0,56066","0,711438","-0,495407","0,377143","4,034878","2,297173","3,070946","2,944345","-8,658913","0,892241","4022,325764"
20/03/2024 09:58:10,35,0,"0,53914","0,739558","-0,448032","0,235133","4,136793","2,262642","3,066572","2,937708","-8,645237","0,855192","3882,536495"
20/03/2024 09:58:10,35,0,"0,569608","0,778155","-0,451706","0,197999","3,971173","2,285652","3,076644","2,939164","-8,645558","0,820775","4112,840446"
20/03/2024 09:58:10,35,0,"0,578092","0,727507","-0,572178","0,29681","4,100647","2,058777","3,067454","2,944274","-8,662188","0,852944","4292,67978"
20/03/2024 09:58:10,35,0,"0,524948","0,760117","-0,501662","0,42281","4,147177","2,119881","3,072506","2,950023","-8,655253","0,838079","3843,535122"
20/03/2024 09:58:10,35,0,"0,587271","0,756336","-0,495017","0,488861","3,962553","2,297554","3,066707","2,944309","-8,64559","0,822252","3998,089611"
20/03/2024 09:58:10,35,0,"0,545696","0,740189","-0,450924","0,429757","3,983921","2,185968","3,080849","2,935757","-8,652396","0,83275","4060,286944"
20/03/2024 09:58:11,35,0,"0,638025","0,759881","-0,496893","0,277027","4,035777","2,285133","3,055957","2,95194","-8,629794","0,842221","3999,588403"
20/03/2024 09:58:11,35,0,"0,597761","0,695921","-0,431614","0,190876","4,064967","2,173027","3,054838","2,94108","-8,667036","0,875129","3872,635802"
20/03/2024 09:58:11,35,0,"0,543922","0,73176","-0,443732","0,223319","3,981891","2,375128","3,080849","2,940157","-8,664147","0,858723","4018,746903"
20/03/2024 09:58:11,35,0,"0,592902","0,767915","-0,397529","0,357536","4,019168","2,441768","3,072608","2,932243","-8,647323","0,838368","4031,759036"
20/03/2024 09:58:11,35,0,"0,580329","0,780754","-0,379469","0,41142","4,131368","2,293886","3,0643","2,92479","-8,689927","0,868355","3970,091679"
20/03/2024 09:58:11,35,0,"0,575778","0,763031","-0,415666","0,431944","4,064068","2,393224","3,062706","2,917018","-8,649346","0,835672","4009,90756"
20/03/2024 09:58:11,35,0,"0,55503","0,7676","-0,452644","0,387793","3,976166","2,396857","3,060908","2,959463","-8,653102","0,837566","4023,268076"
20/03/2024 09:58:12,35,0,"0,565211","0,760983","-0,545129","0,22815","4,148276","2,405646","3,067216","2,940796","-8,658946","0,846619","4020,065041"
20/03/2024 09:58:12,35,0,"0,553024","0,725695","-0,359925","0,219898","4,053251","2,448619","3,058704","2,950023","-8,648319","0,859365","3983,879423"
20/03/2024 09:58:12,35,0,"0,566522","0,743812","-0,396434","0,312327","3,910797","2,513426","3,071557","2,946439","-8,648158","0,776373","3999,307372"
