Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 10:50:53,43.0,0.5488281,0.72021484,-0.38085938,-0.97802734,7.4335938,4.6523438,3.1308594,2.984375,-8.6640625,0.88183594
2024-03-20 10:50:54,43.0,0.587972,0.74275714,-0.40157065,-0.97314453,7.3496094,4.589193,3.1289062,2.991862,-8.6484375,0.87736005
2024-03-20 10:50:55,43.0,0.5827288,0.75202286,-0.43544224,-0.9747489,7.388393,4.62221,3.125,2.9902344,-8.65067,0.8518415
2024-03-20 10:50:56,43.0,0.5964704,0.73800224,-0.4256766,-0.9773298,7.3984375,4.6662946,3.1244419,2.9893973,-8.652902,0.8611886
2024-03-20 10:50:57,43.0,0.5789388,0.7528483,-0.41410318,-0.96744794,7.401693,4.655599,3.1214192,2.994466,-8.65625,0.8466797
2024-03-20 10:50:58,43.0,0.5877511,0.7416295,-0.42473492,-0.97830635,7.3710938,4.6322546,3.123884,2.9891183,-8.646205,0.82854354
2024-03-20 10:50:59,43.0,0.5788923,0.72802734,-0.44803292,-0.97858536,7.406808,4.656808,3.125,2.9827008,-8.647322,0.86056083
2024-03-20 10:51:00,43.0,0.5531413,0.741862,-0.42134604,-0.9746094,7.3697915,4.6152344,3.1197917,2.9980469,-8.6744795,0.8429362
2024-03-20 10:51:01,43.0,0.57742745,0.75013953,-0.4633789,-0.97558594,7.383929,4.6194196,3.1194196,2.986607,-8.65625,0.8528878
2024-03-20 10:51:02,43.0,0.582101,0.7334682,-0.44956753,-0.9668666,7.3560266,4.649554,3.1255581,2.9960938,-8.649553,0.84151787
2024-03-20 10:51:03,43.0,0.57576495,0.7478841,-0.47965494,-0.97713214,7.3847656,4.65625,3.118164,2.9853516,-8.657552,0.85514325
2024-03-20 10:51:04,43.0,0.5804269,0.75739396,-0.4293736,-0.9736328,7.387835,4.642857,3.1289062,2.982143,-8.652902,0.8402623
2024-03-20 10:51:05,43.0,0.57128906,0.7435128,-0.40673828,-0.96756417,7.3604913,4.65625,3.1269531,2.9902344,-8.662947,0.8435407
2024-03-20 10:51:06,43.0,0.5857747,0.7522786,-0.4543457,-0.9707031,7.386068,4.6334634,3.1240234,2.9860027,-8.657552,0.84781903
2024-03-20 10:51:07,43.0,0.5790318,0.74365234,-0.46976143,-0.9760045,7.368304,4.654576,3.1244419,2.98577,-8.655134,0.82317245
2024-03-20 10:51:08,43.0,0.58238,0.75767297,-0.41074917,-0.97509766,7.376674,4.6344867,3.125279,2.9944196,-8.6484375,0.8510742
2024-03-20 10:51:09,43.0,0.5819499,0.7460124,-0.4469401,-0.9757487,7.388021,4.6471353,3.133138,2.9902344,-8.645833,0.86035156
2024-03-20 10:51:10,43.0,0.56253487,0.77141464,-0.44416156,-0.9860491,7.392299,4.6646204,3.1303012,2.9905133,-8.654017,0.8406808
2024-03-20 10:51:11,43.0,0.57393974,0.74930245,-0.4540667,-0.9711914,7.4118304,4.6925225,3.1291852,2.9882812,-8.647322,0.8547712
2024-03-20 10:51:12,43.0,0.5789388,0.7561035,-0.4526774,-0.97347003,7.3710938,4.6171875,3.1253254,2.985677,-8.6484375,0.8532715
2024-03-20 10:51:13,43.0,0.5828683,0.76018417,-0.45699638,-0.97970146,7.368304,4.6216516,3.125,2.9860492,-8.642858,0.85498047
2024-03-20 10:51:14,43.0,0.5811244,0.7384208,-0.4632394,-0.9834682,7.390625,4.640625,3.125837,2.9921875,-8.652902,0.86174667
2024-03-20 10:51:15,43.0,0.5834961,0.7471517,-0.43648276,-0.9753418,7.360026,4.640625,3.1220703,2.9915364,-8.654948,0.84505206
2024-03-20 10:51:16,43.0,0.5710798,0.7547433,-0.4606236,-0.9717494,7.3381696,4.608817,3.1222098,2.9896762,-8.655134,0.8388672
2024-03-20 10:51:17,43.0,0.5597796,0.74148995,-0.44873047,-0.9702846,7.348214,4.607701,3.1171875,2.9924664,-8.654017,0.85058594
2024-03-20 10:51:18,43.0,0.5585124,0.7416992,-0.44934082,-0.97265625,7.390625,4.609375,3.126302,2.9905598,-8.662761,0.8609212
2024-03-20 10:51:19,43.0,0.58907646,0.733538,-0.3995187,-0.97216797,7.3800225,4.670201,3.125837,2.984096,-8.654017,0.84277344
2024-03-20 10:51:20,43.0,0.59228516,0.74741906,-0.443464,-0.9693778,7.3783484,4.6261163,3.1169086,2.9907925,-8.651786,0.8623047
2024-03-20 10:51:21,43.0,0.57128906,0.7550456,-0.44222006,-0.97314453,7.388021,4.658203,3.1188152,2.9804688,-8.649739,0.8592122
2024-03-20 10:51:22,43.0,0.58154297,0.7530692,-0.41050503,-0.97084266,7.388951,4.6679688,3.124163,2.9871652,-8.6484375,0.8377511
2024-03-20 10:51:23,43.0,0.57847375,0.7480469,-0.40767998,-0.96407646,7.3844867,4.6283484,3.123605,2.9751675,-8.65067,0.84116906
2024-03-20 10:51:24,43.0,0.59969074,0.73917645,-0.40360513,-0.970459,7.388021,4.636068,3.1295574,2.983073,-8.6536455,0.85636395
2024-03-20 10:51:25,43.0,0.5727539,0.74714005,-0.43254742,-0.97237724,7.4006696,4.649554,3.1277902,2.9849331,-8.652902,0.8464704
2024-03-20 10:51:26,43.0,0.57066125,0.7506278,-0.3898577,-0.97398156,7.4140625,4.6439734,3.124721,2.9868863,-8.660714,0.84981865
2024-03-20 10:51:27,43.0,0.58154297,0.76570636,-0.43660483,-0.9925944,7.360026,4.591146,3.1204426,2.9915364,-8.649739,0.8448079
2024-03-20 10:51:28,43.0,0.5740095,0.74902344,-0.40084404,-0.97405136,7.3811383,4.689174,3.1205356,2.9938617,-8.65067,0.8505162
2024-03-20 10:51:29,43.0,0.56696427,0.75446427,-0.41779438,-0.9780971,7.377232,4.6328125,3.1177456,2.9910715,-8.659598,0.8245675
2024-03-20 10:51:30,43.0,0.58658856,0.75878906,-0.4165039,-0.97054034,7.359375,4.6061196,3.1210938,2.9820964,-8.65625,0.86311847
