Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 14:36:47,53.0,-0.48128256,-0.32149252,-0.50846356,-0.9444173,9.108073,6.03125,3.2317708,3.0970051,-8.661458,0.9431966
2024-03-20 14:36:48,53.0,-0.49321288,-0.32060546,-0.5071777,-0.95341796,9.096875,6.0390625,3.2316406,3.1,-8.6625,0.9423828
2024-03-20 14:36:49,53.0,-0.4954834,-0.30887857,-0.49580893,-0.94832355,9.09375,6.0416665,3.2428386,3.0891926,-8.667969,0.9362793
2024-03-20 14:36:50,53.0,-0.5147705,-0.31070963,-0.49190268,-0.939209,9.118489,5.9960938,3.2278645,3.0963542,-8.647136,0.94954425
2024-03-20 14:36:51,53.0,-0.50146484,-0.33334962,-0.4551758,-0.94082034,9.110937,6.015625,3.2359376,3.0964844,-8.6484375,0.94980466
2024-03-20 14:36:52,53.0,-0.5070801,-0.30041504,-0.49214682,-0.94889325,9.046875,5.9296875,3.2298176,3.0960286,-8.651042,0.9423828
2024-03-20 14:36:53,53.0,-0.506429,-0.30163574,-0.5128581,-0.94222003,9.001302,6.063151,3.2434895,3.0944011,-8.6380205,0.94278973
2024-03-20 14:36:54,53.0,-0.5050293,-0.31689453,-0.48691407,-0.9459961,9.153125,6.0710936,3.2226562,3.0984375,-8.65,0.9458008
2024-03-20 14:36:55,53.0,-0.51346844,-0.2990316,-0.51798505,-0.9423828,8.96875,6.046224,3.2457683,3.0999348,-8.644531,0.9470215
2024-03-20 14:36:56,53.0,-0.5167969,-0.29785156,-0.49570313,-0.943457,9.310938,5.9664063,3.229297,3.0878906,-8.64375,0.93916017
2024-03-20 14:36:57,53.0,-0.50146484,-0.3301758,-0.465625,-0.9388672,8.878125,5.9734373,3.2480469,3.09375,-8.660937,0.95527345
2024-03-20 14:36:58,53.0,-0.49438477,-0.32141113,-0.49788412,-0.94401044,8.902344,5.903646,3.2415364,3.0966797,-8.657552,0.9322917
2024-03-20 14:36:59,53.0,-0.49365234,-0.3227051,-0.47661132,-0.9303711,9.109375,5.9625,3.2363281,3.0839844,-8.651563,0.9345703
2024-03-20 14:37:00,53.0,-0.4873047,-0.31713867,-0.52729493,-0.9380859,9.029688,6.088281,3.2484374,3.0976562,-8.659375,0.9466797
2024-03-20 14:37:01,53.0,-0.4807617,-0.3142578,-0.4723633,-0.93916017,9.071875,5.958594,3.239453,3.084375,-8.654688,0.9256836
2024-03-20 14:37:02,53.0,-0.5128581,-0.32137045,-0.515096,-0.93863934,9.029948,6.0345054,3.2340496,3.0947266,-8.649739,0.9391276
2024-03-20 14:37:03,53.0,-0.51064456,-0.29614258,-0.49418944,-0.9328125,9.01875,6.000781,3.2488282,3.0929687,-8.65,0.9501953
2024-03-20 14:37:04,53.0,-0.49467772,-0.3121582,-0.47036132,-0.9393555,9.104688,5.98125,3.2386718,3.083203,-8.659375,0.96435547
2024-03-20 14:37:05,53.0,-0.50268555,-0.31938475,-0.47666016,-0.93242186,9.11875,6.1,3.2320313,3.0976562,-8.660937,0.96123046
2024-03-20 14:37:06,53.0,-0.48964843,-0.34648436,-0.46201172,-0.9369141,9.076563,6.0742188,3.240625,3.0914063,-8.659375,0.94033206
2024-03-20 14:37:07,53.0,-0.5150391,-0.31679687,-0.49780273,-0.9466797,9.1875,6.01875,3.225,3.1035156,-8.635938,0.9574219
2024-03-20 14:37:08,53.0,-0.49160156,-0.3144043,-0.46743163,-0.94257814,9.0875,6.0296874,3.2296875,3.0953126,-8.657812,0.93710935
2024-03-20 14:37:09,53.0,-0.50737303,-0.3083496,-0.48500976,-0.9411133,9.084375,6.0484376,3.2308593,3.09375,-8.640625,0.94326174
2024-03-20 14:37:10,53.0,-0.37105712,-0.3154297,-0.4963867,-0.9421875,9.059375,6.0046873,3.2363281,3.086328,-8.653125,0.95576173
2024-03-20 14:37:11,53.0,0.48178712,-0.32216796,-0.5450195,-0.9482422,9.0375,6.003125,3.2304688,3.0917969,-8.654688,0.96005857
2024-03-20 14:37:12,53.0,1.4789063,-0.31777343,-0.52612305,-0.94208986,8.8984375,6.021875,3.2542968,3.0917969,-8.65625,0.95458984
2024-03-20 14:37:13,53.0,2.4660156,-0.32548827,-0.5487793,-0.9429687,9.126562,6.0484376,3.2527344,3.090625,-8.653125,0.9351562
2024-03-20 14:37:14,53.0,3.4421875,-0.30820313,-0.5354492,-0.9380859,9.13125,6.0234375,3.239453,3.0902343,-8.653125,0.9524414
2024-03-20 14:37:15,53.0,4.4179688,-0.33258057,-0.475708,-0.94470215,9.019531,6.0234375,3.2358398,3.090332,-8.642578,0.9277344
2024-03-20 14:37:16,53.0,5.353906,-0.3088379,-0.53164065,-0.94433594,9.05625,6.0234375,3.2335937,3.0875,-8.653125,0.9538086
2024-03-20 14:37:17,53.0,6.489258,-0.33190918,-0.48620605,-0.9423828,9.167969,5.9833984,3.2163086,3.0947266,-8.650391,0.9498291
2024-03-20 14:37:18,53.0,7.446875,-0.33652344,-0.51875,-0.94794923,9.153125,5.9726562,3.2277343,3.0921874,-8.646875,0.96962893
2024-03-20 14:37:19,53.0,8.498047,-0.29888916,-0.54901123,-0.94055176,9.105469,5.932617,3.2373047,3.0932617,-8.652344,0.95739746
2024-03-20 14:37:20,53.0,9.495313,-0.3171875,-0.49970704,-0.9339844,9.201563,5.9867187,3.2363281,3.0929687,-8.645312,0.9387695
2024-03-20 14:37:21,53.0,10.61875,-0.30283204,-0.48999023,-0.9397461,9.264063,5.8234377,3.240625,3.0933595,-8.6484375,0.95097655
2024-03-20 14:37:22,53.0,11.658203,-0.30041504,-0.48773193,-0.94091797,9.433594,5.9453125,3.2226562,3.097168,-8.646484,0.9373779
2024-03-20 14:37:23,53.0,12.732813,-0.32749024,-0.48271483,-0.94863284,9.6125,5.8726563,3.2355468,3.1,-8.65,0.94501954
2024-03-20 14:37:24,53.0,13.640625,-0.3157959,-0.5437012,-0.9448242,9.796875,5.810547,3.2426758,3.090332,-8.650391,0.96606445
2024-03-20 14:37:25,53.0,14.640625,-0.2996582,-0.48686522,-0.9397461,9.953125,5.6796875,3.2347655,3.0921874,-8.6484375,0.9489258
2024-03-20 14:37:26,53.0,15.740625,-0.31586915,-0.49770507,-0.9495117,10.229688,5.7453127,3.2300782,3.0898438,-8.653125,0.94091797
2024-03-20 14:37:27,53.0,16.757812,-0.31732178,-0.42913818,-0.94714355,10.388672,5.4570312,3.241211,3.0874023,-8.65625,0.9466553
2024-03-20 14:37:28,53.0,17.83125,-0.30024415,-0.5126465,-0.94326174,10.5859375,5.509375,3.2382812,3.09375,-8.651563,0.95097655
2024-03-20 14:37:29,53.0,18.95,-0.2831543,-0.53095704,-0.9411133,10.846875,5.353906,3.2246094,3.0972657,-8.6625,0.9644531
2024-03-20 14:37:30,53.0,19.976562,-0.29785156,-0.4958496,-0.95654297,11.048828,5.399414,3.2382812,3.090332,-8.65625,0.9929199
2024-03-20 14:37:31,53.0,21.05,-0.31166992,-0.4953125,-0.9515625,11.2375,5.3398438,3.2355468,3.0984375,-8.654688,0.9458008
2024-03-20 14:37:32,53.0,22.15625,-0.31025392,-0.5444336,-0.94794923,11.371875,5.228125,3.2421875,3.0960937,-8.645312,0.94384766
2024-03-20 14:37:33,53.0,23.117188,-0.29693604,-0.55267334,-0.9556885,11.666016,5.227539,3.229004,3.0976562,-8.660156,0.9482422
2024-03-20 14:37:34,53.0,24.125,-0.32421875,-0.4933594,-0.95996094,11.901563,5.2835937,3.2375,3.0898438,-8.651563,0.9446289
2024-03-20 14:37:35,53.0,25.136719,-0.31530762,-0.5003052,-0.9547119,12.107422,5.1445312,3.230957,3.1000977,-8.671875,0.9530029
2024-03-20 14:37:36,53.0,26.140625,-0.30439454,-0.50649416,-0.96191406,12.35625,5.0265627,3.2324219,3.0882812,-8.659375,0.94375
2024-03-20 14:37:37,53.0,27.28125,-0.3026123,-0.50653076,-0.9609375,12.6484375,4.836914,3.2314453,3.084961,-8.65625,0.9425049
2024-03-20 14:37:38,53.0,28.2875,-0.31523436,-0.5055176,-0.9633789,13.1484375,4.728906,3.229297,3.0839844,-8.646875,0.9546875
2024-03-20 14:37:39,53.0,29.277344,-0.28826904,-0.5008545,-0.975708,13.546875,4.5927734,3.224121,3.0888672,-8.65625,0.9309082
2024-03-20 14:37:40,53.0,29.60625,-0.32856447,-0.4605957,-0.98095703,13.421875,4.5265627,3.2386718,3.1035156,-8.651563,0.9334961
2024-03-20 14:37:41,53.0,29.617188,-0.3121338,-0.5031738,-0.97546387,13.416016,4.538086,3.2387695,3.0922852,-8.654297,0.9448242
2024-03-20 14:37:42,53.0,29.613281,-0.30078125,-0.49456787,-0.9703369,13.5078125,4.4941406,3.237793,3.100586,-8.652344,0.9473877
2024-03-20 14:37:43,53.0,29.6125,-0.31606445,-0.49848634,-0.9746094,13.521875,4.614844,3.228125,3.0925782,-8.660937,0.9628906
2024-03-20 14:37:44,53.0,29.613281,-0.3010254,-0.5533447,-0.9727783,13.5703125,4.5351562,3.2231445,3.0927734,-8.666016,0.9244385
2024-03-20 14:37:45,53.0,29.605469,-0.31262207,-0.4937744,-0.97229004,13.628906,4.6054688,3.2319336,3.0961914,-8.650391,0.9304199
2024-03-20 14:37:46,53.0,29.609375,-0.30065918,-0.5181885,-0.97802734,13.574219,4.536133,3.2260742,3.0996094,-8.650391,0.9440918
2024-03-20 14:37:47,53.0,29.615625,-0.32246095,-0.4883789,-0.97822267,13.485937,4.41875,3.2382812,3.0867188,-8.653125,0.9651367
2024-03-20 14:37:48,53.0,29.617188,-0.31982422,-0.5185547,-0.97473145,13.574219,4.551758,3.239746,3.0854492,-8.662109,0.939209
2024-03-20 14:37:49,53.0,29.597656,-0.3451538,-0.47149658,-0.96606445,13.546875,4.6591797,3.2338867,3.0996094,-8.662109,0.93652344
2024-03-20 14:37:50,53.0,29.628906,-0.32147217,-0.47113037,-0.979126,13.5078125,4.524414,3.239746,3.0986328,-8.658203,0.93969727
2024-03-20 14:37:51,53.0,29.625,-0.31604004,-0.5010376,-0.9807129,13.580078,4.620117,3.2436523,3.090332,-8.6484375,0.95825195
2024-03-20 14:37:52,53.0,29.621094,-0.30889893,-0.51153564,-0.9777832,13.4375,4.5664062,3.2451172,3.0927734,-8.658203,0.94140625
2024-03-20 14:37:53,53.0,29.625,-0.31793213,-0.51452637,-0.9794922,13.525391,4.4541016,3.2348633,3.0874023,-8.6640625,0.91516113
2024-03-20 14:37:54,53.0,29.615625,-0.3347168,-0.52138674,-0.97080076,13.479688,4.530469,3.2371094,3.1015625,-8.659375,0.9703125
2024-03-20 14:37:55,53.0,29.601562,-0.3163452,-0.5336914,-0.9692383,13.470703,4.4414062,3.2402344,3.0952148,-8.650391,0.954834
2024-03-20 14:37:56,53.0,29.617188,-0.30181885,-0.4777832,-0.97998047,13.566406,4.6875,3.2304688,3.0976562,-8.662109,0.94873047
2024-03-20 14:37:57,53.0,29.597656,-0.30133057,-0.44226074,-0.97839355,13.625,4.4658203,3.2363281,3.0913086,-8.652344,0.9576416
2024-03-20 14:37:58,53.0,29.605469,-0.3209839,-0.5081787,-0.9729004,13.556641,4.7226562,3.2416992,3.0942383,-8.660156,0.93688965
2024-03-20 14:37:59,53.0,29.632812,-0.32824707,-0.48968506,-0.982666,13.494141,4.459961,3.2441406,3.0932617,-8.65625,0.9412842
2024-03-20 14:38:00,53.0,29.617188,-0.31781006,-0.5321655,-0.9707031,13.566406,4.4746094,3.237793,3.1015625,-8.666016,0.93981934
2024-03-20 14:38:01,53.0,29.625,-0.32507324,-0.52423096,-0.9830322,13.470703,4.5947266,3.2250977,3.1044922,-8.6484375,0.94873047
2024-03-20 14:38:02,53.0,29.585938,-0.2915039,-0.5727539,-0.9725342,13.644531,4.616211,3.2373047,3.090332,-8.660156,0.9472656
2024-03-20 14:38:03,53.0,29.609375,-0.31481934,-0.5187378,-0.98291016,13.4296875,4.616211,3.2519531,3.0932617,-8.662109,0.9538574
