Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 09:59:52,35.0,0.5638835,0.76660156,-0.42012534,0.31225586,4.051432,2.296875,3.070638,2.9378254,-8.65625,0.85530597
2024-03-20 09:59:53,35.0,0.56953126,0.74921876,-0.43017578,0.3144043,4.0703125,2.3261719,3.0722656,2.9386718,-8.64375,0.82353514
2024-03-20 09:59:54,35.0,0.5522461,0.7537109,-0.44716796,0.33129883,4.026953,2.3277345,3.067578,2.9445312,-8.64375,0.8347656
2024-03-20 09:59:55,35.0,0.56044924,0.72626954,-0.4708008,0.30483398,4.075,2.2617188,3.073047,2.9492188,-8.653125,0.8527344
2024-03-20 09:59:56,35.0,0.5714844,0.74316406,-0.47216797,0.3206543,4.0539064,2.2753906,3.070703,2.9367187,-8.660937,0.81933594
2024-03-20 09:59:57,35.0,0.99375,0.740625,-0.4444336,0.31357422,4.0660157,2.2988281,3.065625,2.9414062,-8.654688,0.8376953
2024-03-20 09:59:58,35.0,1.9752604,0.74365234,-0.45576987,0.3125,4.0748696,2.319336,3.0703125,2.944336,-8.6536455,0.82625324
2024-03-20 09:59:59,35.0,2.9597657,0.7416016,-0.39958495,0.31352538,4.0671873,2.2753906,3.067578,2.940625,-8.642187,0.8125
2024-03-20 10:00:00,35.0,3.9265625,0.7416992,-0.41992188,0.3053711,4.0765624,2.2832031,3.0714843,2.9484375,-8.65625,0.8300781
2024-03-20 10:00:01,35.0,4.746875,0.7399414,-0.47382814,0.33081055,4.0242186,2.2464843,3.065625,2.9433594,-8.651563,0.825
2024-03-20 10:00:02,35.0,5.7703123,0.74667966,-0.42202148,0.30664062,4.088281,2.2972655,3.078125,2.9492188,-8.653125,0.8431641
2024-03-20 10:00:03,35.0,6.81875,0.7511719,-0.39658204,0.3026367,4.094531,2.2765625,3.0636718,2.9453125,-8.657812,0.8578125
2024-03-20 10:00:04,35.0,7.840625,0.7390625,-0.49750978,0.3086914,4.0648437,2.296875,3.0671875,2.9402344,-8.65,0.8513672
2024-03-20 10:00:05,35.0,8.853125,0.7609375,-0.4302246,0.31713867,4.04375,2.290625,3.0664062,2.9507813,-8.653125,0.8493164
2024-03-20 10:00:06,35.0,9.88125,0.74550784,-0.46894532,0.29379883,4.0664062,2.2460938,3.075,2.942578,-8.6640625,0.85429686
2024-03-20 10:00:07,35.0,11.0,0.7452148,-0.38808593,0.29902345,4.0546875,2.3367188,3.0652344,2.9519532,-8.657812,0.84033203
2024-03-20 10:00:08,35.0,12.084375,0.7572266,-0.46347657,0.30097657,4.096875,2.2355468,3.075,2.9453125,-8.657812,0.82890624
2024-03-20 10:00:09,35.0,13.16875,0.74785155,-0.4444336,0.3059082,4.0953126,2.2882812,3.070703,2.9402344,-8.657812,0.83857423
2024-03-20 10:00:10,35.0,14.193359,0.75561523,-0.50341797,0.2952881,4.109375,2.3461914,3.0800781,2.9448242,-8.654297,0.8751221
2024-03-20 10:00:11,35.0,15.18125,0.74716794,-0.45927733,0.3130371,4.0671873,2.296875,3.0726562,2.9539063,-8.657812,0.84951174
2024-03-20 10:00:12,35.0,16.1875,0.7458984,-0.4207031,0.29191893,4.1203127,2.3269532,3.0636718,2.934375,-8.642187,0.8171875
2024-03-20 10:00:13,35.0,17.35,0.75009763,-0.39594728,0.2938965,4.0960937,2.3140626,3.0683594,2.9429688,-8.660937,0.8456055
2024-03-20 10:00:14,35.0,18.5375,0.74960935,-0.44487303,0.28110352,4.1429687,2.3367188,3.0648437,2.9429688,-8.654688,0.8474609
2024-03-20 10:00:15,35.0,19.484375,0.73291016,-0.43811035,0.24627686,4.196289,2.321289,3.072754,2.942871,-8.6484375,0.833374
2024-03-20 10:00:16,35.0,20.4625,0.74316406,-0.41533202,0.22587891,4.24375,2.3613281,3.0683594,2.9476562,-8.6640625,0.8574219
2024-03-20 10:00:17,35.0,21.596874,0.7367188,-0.41401368,0.21103516,4.333594,2.3253906,3.069922,2.9515624,-8.6484375,0.84033203
2024-03-20 10:00:18,35.0,22.515625,0.73535156,-0.40039062,0.039844513,4.5742188,2.4956055,3.0761719,2.949707,-8.650391,0.86047363
2024-03-20 10:00:19,35.0,23.4375,0.7426758,-0.4395508,-0.2018921,5.146094,2.4722657,3.0660157,2.945703,-8.65625,0.8496094
2024-03-20 10:00:20,35.0,24.56875,0.75390625,-0.44174805,-0.28344727,5.8890624,2.6371093,3.069922,2.9421875,-8.651563,0.8329102
2024-03-20 10:00:21,35.0,25.566406,0.74438477,-0.36608887,-0.4506836,6.6054688,2.900879,3.0654297,2.9511719,-8.660156,0.84765625
2024-03-20 10:00:22,35.0,26.5875,0.7416992,-0.43315428,-0.42446288,7.0382814,2.85625,3.0695312,2.9496093,-8.657812,0.8364258
2024-03-20 10:00:23,35.0,27.691406,0.75805664,-0.49243164,-0.38757324,7.227539,2.7954102,3.0800781,2.9492188,-8.652344,0.829834
2024-03-20 10:00:24,35.0,28.68125,0.76123047,-0.44638672,-0.3959961,7.364844,2.8125,3.0664062,2.944922,-8.646875,0.8421875
2024-03-20 10:00:25,35.0,29.480469,0.75231934,-0.4099121,-0.36395264,7.498047,2.7260742,3.0708008,2.9418945,-8.650391,0.8503418
2024-03-20 10:00:26,35.0,29.590626,0.73945314,-0.49199218,-0.34575194,7.534375,2.7722657,3.069922,2.9441407,-8.660937,0.853125
2024-03-20 10:00:27,35.0,29.585938,0.7375488,-0.42059326,-0.33374023,7.5859375,2.7026367,3.0708008,2.9316406,-8.660156,0.8510742
2024-03-20 10:00:28,35.0,29.578125,0.7441406,-0.44467774,-0.33720702,7.540625,2.721875,3.0683594,2.9476562,-8.653125,0.83427733
2024-03-20 10:00:29,35.0,29.566406,0.73864746,-0.41448975,-0.31784058,7.5791016,2.8100586,3.055664,2.9492188,-8.6640625,0.8444824
2024-03-20 10:00:30,35.0,29.55,0.744043,-0.35756835,-0.3573242,7.571875,2.723828,3.0644531,2.9414062,-8.65625,0.82714844
2024-03-20 10:00:31,35.0,29.566406,0.7684326,-0.46392822,-0.35858154,7.5234375,2.696289,3.0751953,2.9492188,-8.650391,0.83618164
2024-03-20 10:00:32,35.0,29.578125,0.7427734,-0.44428712,-0.36196288,7.5289063,2.7414062,3.0664062,2.94375,-8.657812,0.84375
2024-03-20 10:00:33,35.0,29.585938,0.758667,-0.3703003,-0.36364746,7.4990234,2.7338867,3.0742188,2.9467773,-8.644531,0.83496094
2024-03-20 10:00:34,35.0,29.566406,0.736084,-0.42437744,-0.32513428,7.5742188,2.7197266,3.0615234,2.9418945,-8.6484375,0.8342285
2024-03-20 10:00:35,35.0,29.578125,0.75322264,-0.41967773,-0.34355468,7.5421877,2.698047,3.0667968,2.94375,-8.65625,0.8508789
2024-03-20 10:00:36,35.0,29.570312,0.765625,-0.45117188,-0.3829956,7.5390625,2.775879,3.069336,2.9414062,-8.652344,0.845459
2024-03-20 10:00:37,35.0,29.558594,0.73950195,-0.42419434,-0.33685303,7.5058594,2.7280273,3.0717773,2.9414062,-8.640625,0.8269043
2024-03-20 10:00:38,35.0,29.56875,0.744043,-0.43398437,-0.35219726,7.514844,2.7792969,3.0757813,2.9523437,-8.657812,0.83632815
2024-03-20 10:00:39,35.0,29.59375,0.7310791,-0.45458984,-0.3538208,7.5410156,2.7329102,3.0708008,2.9375,-8.65625,0.876709
2024-03-20 10:00:40,35.0,29.574219,0.70996094,-0.42730713,-0.30932617,7.5322266,2.75,3.0600586,2.9375,-8.658203,0.85510254
2024-03-20 10:00:41,35.0,29.565624,0.73769534,-0.44726562,-0.34985352,7.5117188,2.7039063,3.073047,2.9414062,-8.64375,0.8318359
2024-03-20 10:00:42,35.0,29.574219,0.73583984,-0.40826416,-0.3756714,7.5273438,2.727539,3.0698242,2.9423828,-8.650391,0.8288574
2024-03-20 10:00:43,35.0,29.558594,0.7593994,-0.39379883,-0.3756714,7.59375,2.665039,3.0615234,2.9487305,-8.660156,0.83532715
2024-03-20 10:00:44,35.0,29.570312,0.7576904,-0.44537354,-0.37805176,7.4970703,2.8198242,3.0625,2.9414062,-8.654297,0.8659668
2024-03-20 10:00:45,35.0,29.589844,0.74108887,-0.45373535,-0.36956787,7.4765625,2.696289,3.0581055,2.9453125,-8.667969,0.8483887
2024-03-20 10:00:46,35.0,29.584375,0.75097656,-0.44887695,-0.3245117,7.5242186,2.7132812,3.0679688,2.9476562,-8.65625,0.8449219
2024-03-20 10:00:47,35.0,29.574219,0.76135254,-0.41619873,-0.33270264,7.5117188,2.7714844,3.0737305,2.9501953,-8.6484375,0.81274414
2024-03-20 10:00:48,35.0,29.566406,0.74731445,-0.43225098,-0.35510254,7.526367,2.770996,3.0688477,2.946289,-8.660156,0.8494873
2024-03-20 10:00:49,35.0,29.585938,0.7425537,-0.47399902,-0.30212402,7.5703125,2.7143555,3.0717773,2.9521484,-8.660156,0.81762695
