Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 11:13:37,58.0,0.5883789,0.70947266,-0.43554688,-0.94506836,9.890625,6.564453,3.1601562,3.0263672,-8.652344,0.8684082
2024-03-20 11:13:38,58.0,0.58335656,0.7667411,-0.40377373,-0.94140625,9.924108,6.643415,3.1607144,3.0220425,-8.654017,0.8965541
2024-03-20 11:13:39,58.0,0.5677083,0.75219727,-0.4354248,-0.9445801,9.868489,6.528646,3.1653645,3.0166016,-8.652344,0.8710124
2024-03-20 11:13:40,58.0,0.5767299,0.7506278,-0.4061105,-0.941755,10.037947,6.529018,3.1582031,3.0231586,-8.6484375,0.8779297
2024-03-20 11:13:41,58.0,0.5675921,0.75683594,-0.45106724,-0.9364537,9.967634,6.593192,3.1607144,3.0234375,-8.65625,0.87297714
2024-03-20 11:13:42,58.0,0.57421875,0.73999023,-0.40600586,-0.9348958,10.071614,6.6575522,3.1582031,3.0172527,-8.665364,0.87630206
2024-03-20 11:13:43,58.0,0.5698242,0.74958146,-0.4093192,-0.9381278,9.950892,6.624442,3.1598773,3.0226004,-8.646205,0.8610491
2024-03-20 11:13:44,58.0,0.5764509,0.75788224,-0.452846,-0.9422433,10.001116,6.6489954,3.1495535,3.0284598,-8.647322,0.8765346
2024-03-20 11:13:45,58.0,0.5796712,0.7171224,-0.4650879,-0.9328613,9.996094,6.6835938,3.1529949,3.0247395,-8.654948,0.86035156
2024-03-20 11:13:46,58.0,0.5705218,0.7397461,-0.4182129,-0.92954797,9.966517,6.515625,3.1635044,3.0281808,-8.652902,0.8521903
2024-03-20 11:13:47,58.0,0.5816127,0.749721,-0.4186314,-0.9459403,9.861608,6.5502234,3.1724331,3.0267856,-8.647322,0.89829797
2024-03-20 11:13:48,58.0,0.5537923,0.7510579,-0.4272461,-0.939209,9.941406,6.645182,3.1728516,3.0289714,-8.660156,0.89908856
2024-03-20 11:13:49,58.0,0.5692662,0.749442,-0.44998604,-0.9444057,9.953125,6.5837054,3.1637836,3.0287387,-8.649553,0.8860212
2024-03-20 11:13:50,58.0,0.578683,0.76848495,-0.4420689,-0.9421038,10.026786,6.618304,3.157087,3.0245535,-8.65067,0.8798131
2024-03-20 11:13:51,58.0,0.55615234,0.74283856,-0.4288737,-0.9424642,9.959636,6.6328125,3.141927,3.024414,-8.6692705,0.86328125
2024-03-20 11:13:52,58.0,0.5573382,0.7529994,-0.4203753,-0.93680245,9.873884,6.657924,3.1662946,3.0248325,-8.657366,0.85484093
2024-03-20 11:13:53,58.0,0.5683594,0.7354911,-0.4028669,-0.9375,9.873884,6.612165,3.1609933,3.029018,-8.649553,0.8876953
2024-03-20 11:13:54,58.0,0.583903,0.7569987,-0.43355307,-0.93986005,10.083333,6.6549478,3.1520183,3.0292969,-8.6484375,0.8487142
2024-03-20 11:13:55,58.0,0.55294365,0.7537667,-0.4200265,-0.93512833,10.053572,6.6166296,3.1556919,3.0181363,-8.649553,0.8766044
2024-03-20 11:13:56,58.0,0.57638115,0.7464425,-0.43945312,-0.94252235,9.88058,6.5251117,3.172154,3.0239956,-8.647322,0.86704797
2024-03-20 11:13:57,58.0,0.5611165,0.7597656,-0.41984048,-0.943278,10.0963545,6.667318,3.1448567,3.0172527,-8.654948,0.8609212
2024-03-20 11:13:58,58.0,0.57693917,0.75334823,-0.44015068,-0.94384766,10.030134,6.6484375,3.1492746,3.0253906,-8.655134,0.87032646
