Frequencia CMB,Angulo CV-1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,desconhecida
48.0,0.0,0.5609538,-0.3347168,89.3125,-0.94710284,8.3411455,5.403646,3.2838542,3.1510417,-8.651042,0.93204755,4942.0
48.0,0.0,0.5415039,-0.3433315,89.32143,-0.9517997,8.34375,5.3844867,3.284598,3.1517856,-8.6484375,0.9245257,4922.857
48.0,0.0,0.55426896,-0.32268414,89.36607,-0.9523577,8.331473,5.375558,3.279018,3.1436942,-8.65067,0.9044364,4919.4287
48.0,0.0,0.53926593,-0.3325602,89.291664,-0.94840497,8.319011,5.3268228,3.2779949,3.1490886,-8.65625,0.93221027,4956.6665
48.0,0.0,0.55643135,-0.320452,89.30357,-0.949149,8.31808,5.301339,3.2695312,3.1467633,-8.660714,0.905971,4949.7144
48.0,0.0,0.5612444,-0.33360073,89.29464,-0.94649833,8.333705,5.31529,3.282087,3.142857,-8.654017,0.9307338,4951.4287
48.0,0.0,0.57096356,-0.33858237,89.270836,-0.9474284,8.307292,5.3125,3.2910156,3.1490886,-8.654948,0.92659503,4980.0
48.0,0.0,0.57024276,-0.3374372,89.32143,-0.95382255,8.34933,5.3498883,3.2832031,3.1531808,-8.6640625,0.9234096,5045.143
48.0,0.0,0.56584823,-0.35205078,89.30357,-0.95061386,8.353795,5.3850446,3.2857144,3.1476004,-8.657366,0.902274,5080.0
48.0,0.0,0.56518555,-0.33085123,89.302086,-0.943278,8.3098955,5.2929688,3.2796223,3.154948,-8.657552,0.9016113,5314.0
48.0,0.0,0.56243026,-0.3512835,89.30357,-0.94887,8.323661,5.3856025,3.2868304,3.157645,-8.65625,0.9407087,5453.7144
48.0,0.0,0.56828964,-0.34186664,89.3125,-0.9485212,8.321428,5.3270087,3.2837613,3.1487164,-8.65625,0.93191963,5465.143
48.0,0.0,0.56811523,-0.32714844,89.302086,-0.95499676,8.307292,5.3515625,3.2851562,3.1468098,-8.6536455,0.9235026,5323.3335
48.0,0.0,0.5643834,-0.3243234,89.32143,-0.94810265,8.34933,5.390625,3.2921317,3.1481586,-8.658483,0.9013672,5134.857
48.0,0.0,0.5372489,-0.33496094,89.28571,-0.94203407,8.322545,5.325335,3.2926898,3.157087,-8.654017,0.9100865,5004.0
48.0,0.0,0.5550944,-0.32763672,89.302086,-0.95182294,8.319011,5.372396,3.2906902,3.1510417,-8.654948,0.8944499,4879.3335
48.0,0.0,0.5425502,-0.32198662,89.25893,-0.95138115,8.348214,5.361049,3.2907367,3.1523438,-8.66183,0.9119001,4592.0
48.0,0.0,0.54296875,-0.33007812,89.32143,-0.9520787,8.293527,5.3270087,3.296875,3.154855,-8.65067,0.91643417,4597.7144
48.0,0.0,0.5614827,-0.32999673,89.302086,-0.94710284,8.3255205,5.3509116,3.2923176,3.1529949,-8.6484375,0.94059247,4443.3335
48.0,0.0,0.5680106,-0.32463726,89.25,-0.9412667,8.309152,5.3186383,3.295759,3.1481586,-8.651786,0.9287807,4253.143
48.0,0.0,0.54966515,-0.3330078,89.28571,-0.952846,8.3359375,5.3537946,3.2915738,3.1556919,-8.660714,0.91203964,3989.4285
48.0,0.0,0.5415039,-0.33284506,89.3125,-0.9465332,8.3671875,5.4029946,3.2962239,3.1520183,-8.6484375,0.9029948,3884.6667
48.0,0.0,0.57045203,-0.32174248,89.33929,-0.9468471,8.34375,5.34654,3.2885044,3.1545758,-8.645089,0.9132952,3842.2856
48.0,0.0,0.5603376,-0.32386997,89.29464,-0.949149,8.310267,5.3895087,3.2932477,3.154018,-8.662947,0.94245255,3836.0
48.0,0.0,0.5666504,-0.32214355,89.3125,-0.9425456,8.308594,5.386068,3.2903645,3.1529949,-8.6588545,0.9192708,3819.0
48.0,0.0,0.5680106,-0.32027763,89.33036,-0.95458984,8.356027,5.24721,3.294643,3.155134,-8.660714,0.93436104,3753.7144
48.0,0.0,0.5498047,-0.3299735,89.16964,-0.9508231,8.328125,5.3487725,3.2795758,3.1534598,-8.645089,0.90046036,3771.7144
48.0,0.0,0.55940753,-0.34240723,88.4375,-0.9494629,8.363281,5.3658853,3.2884114,3.157552,-8.661458,0.928304,4025.0
48.0,0.0,0.561942,-0.3333566,87.42857,-0.9517299,8.329241,5.328683,3.296596,3.1590402,-8.655134,0.9356864,3496.2856
48.0,0.0,0.5708705,-0.32972935,86.36607,-0.95166016,8.366072,5.3895087,3.2924106,3.1590402,-8.647322,0.9266881,3849.4285
48.0,0.0,0.57006836,-0.34313965,85.302086,-0.94628906,8.329427,5.3984375,3.2919922,3.1585286,-8.661458,0.93815106,4105.6665
48.0,0.0,0.5438756,-0.33265904,84.25893,-0.95277625,8.337053,5.3476562,3.2910156,3.1512277,-8.652902,0.92822266,4233.4287
48.0,0.0,0.55029297,-0.3397391,82.95536,-0.94845146,8.345983,5.391183,3.2963169,3.154855,-8.65067,0.90625,4587.4287
48.0,0.0,0.5467529,-0.33093262,81.895836,-0.95125324,8.3255205,5.3229165,3.2910156,3.1582031,-8.6484375,0.9203288,4530.6665
48.0,0.0,0.53383094,-0.3310547,80.91964,-0.949149,8.310267,5.2907367,3.2912946,3.157366,-8.6484375,0.9259208,4761.7144
48.0,0.0,0.5708008,-0.33333334,79.895836,-0.95410156,8.3307295,5.374349,3.2890625,3.1555989,-8.654948,0.94156903,4844.0
48.0,0.0,0.57240516,-0.32223076,78.79464,-0.9471261,8.328125,5.361607,3.294643,3.1487164,-8.65625,0.9310128,3616.2856
48.0,0.0,0.56703407,-0.3463309,77.60714,-0.9462193,8.322545,5.3448663,3.2873883,3.1604352,-8.65067,0.9113421,4346.5713
48.0,0.0,0.54296875,-0.32364908,76.541664,-0.9479167,8.319011,5.3365884,3.2962239,3.1513672,-8.651042,0.91259766,3990.3333
48.0,0.0,0.5627093,-0.3438895,75.53571,-0.94489396,8.327009,5.310826,3.294643,3.1517856,-8.6484375,0.9345703,4128.857
48.0,0.0,0.5386556,-0.3149414,74.552086,-0.9470215,8.265625,5.392578,3.2903645,3.1546223,-8.649739,0.915446,4254.3335
48.0,0.0,0.5472819,-0.32218423,73.46875,-0.9442546,8.322917,5.3710938,3.2910156,3.164388,-8.644531,0.91715497,4309.3335
48.0,0.0,0.55810547,-0.32219586,72.25893,-0.9609375,8.276786,5.357143,3.2907367,3.156529,-8.654017,0.93003625,4249.7144
48.0,0.0,0.5382487,-0.3325602,71.15625,-0.95426434,8.308594,5.354818,3.2809246,3.1608074,-8.6536455,0.9057617,4359.3335
48.0,0.0,0.5690918,-0.3190918,70.072914,-0.939209,8.337239,5.4283853,3.2786458,3.1334636,-8.652344,0.89534503,4260.3335
48.0,0.0,0.54248047,-0.32006836,69.083336,-0.9461263,8.332031,5.327474,3.2327473,3.0953777,-8.652344,0.91471356,4400.3335
48.0,0.0,0.574428,-0.3426688,68.10714,-0.9468471,8.361608,5.325893,3.215402,3.0831473,-8.654017,0.91901505,4163.7144
48.0,0.0,0.53877765,-0.328125,67.052086,-0.9574382,8.316406,5.386068,3.211914,3.0771484,-8.654948,0.9140625,4142.0
48.0,0.0,0.55045575,-0.34025064,65.989586,-0.9402669,8.300781,5.315104,3.2125652,3.0807292,-8.654948,0.92789716,3759.3333
48.0,0.0,0.5514323,-0.32751465,64.90625,-0.9494629,8.292969,5.339193,3.2141926,3.0820312,-8.65625,0.92244464,5099.3335
48.0,0.0,0.5678711,-0.3429769,63.947918,-0.9444987,8.2994795,5.3203125,3.2184246,3.0813801,-8.6484375,0.90096027,4263.6665
48.0,0.0,0.5579427,-0.33365884,63.041668,-0.9486491,8.345052,5.453125,3.2125652,3.0810547,-8.651042,0.92244464,3782.0
48.0,0.0,0.5569661,-0.30944824,62.135418,-0.94873047,8.348958,5.3196616,3.2135417,3.0846355,-8.652344,0.91625977,4042.3333
48.0,0.0,0.57340497,-0.3297933,61.21875,-0.9498698,8.360677,5.377604,3.2102864,3.0810547,-8.6536455,0.9288737,4840.0
48.0,0.0,0.55742186,-0.33569336,60.275,-0.9412109,8.36875,5.2789063,3.213672,3.0773437,-8.642187,0.9387695,4144.0
48.0,0.0,0.56762695,-0.34057617,59.25,-0.94750977,8.337239,5.294271,3.2115886,3.0784504,-8.6484375,0.9280599,4079.6667
48.0,0.0,0.55354816,-0.33736166,58.223957,-0.94628906,8.342448,5.3691406,3.220052,3.0755208,-8.65625,0.89713544,4492.0
48.0,0.0,0.5595703,-0.34436035,57.130207,-0.95011395,8.348958,5.370443,3.210612,3.0690105,-8.6536455,0.93725586,4459.0
48.0,0.0,0.56730145,-0.3367106,56.005207,-0.9558919,8.369792,5.3313804,3.211914,3.0764973,-8.640625,0.9232585,4537.6665
48.0,0.0,0.56152344,-0.33881837,55.05,-0.95058596,8.317187,5.3328123,3.211328,3.0683594,-8.645312,0.9211914,4440.0
48.0,0.0,0.553304,-0.33337402,54.03125,-0.9451497,8.338542,5.345703,3.2080078,3.071289,-8.641927,0.93603516,4297.0
48.0,0.0,0.55444336,-0.33024088,52.786457,-0.9499512,8.3359375,5.3242188,3.2083333,3.0667317,-8.649739,0.9396159,4232.6665
48.0,0.0,0.55478513,-0.31972656,51.63125,-0.94990236,8.325,5.3421874,3.2109375,3.06875,-8.65,0.9188477,4356.0
48.0,0.0,0.5588379,-0.32539877,50.5,-0.9489746,8.339844,5.3535156,3.2054036,3.0729167,-8.657552,0.93741864,4318.3335
48.0,0.0,0.5456055,-0.3446289,49.2875,-0.9554688,8.2875,5.34375,3.2070312,3.0765624,-8.673437,0.91611326,4074.0
48.0,0.0,0.5686849,-0.34729004,48.1875,-0.94661456,8.354167,5.3157554,3.2096355,3.0865886,-8.654948,0.9243164,4381.6665
48.0,0.0,0.5620117,-0.33452147,46.95,-0.94375,8.378125,5.2632813,3.2085938,3.067578,-8.657812,0.9296875,4466.0
48.0,0.0,0.5555013,-0.34493002,45.677082,-0.9463704,8.321614,5.3522134,3.2138672,3.0813801,-8.652344,0.91829425,5180.0
48.0,0.0,0.553125,-0.34545898,44.4625,-0.94628906,8.3671875,5.3546877,3.2160156,3.08125,-8.659375,0.88964844,4942.4
48.0,0.0,0.5538737,-0.331014,43.15625,-0.9448242,8.3515625,5.3867188,3.2161458,3.083659,-8.649739,0.92732745,4278.0
48.0,0.0,0.5661133,-0.3296875,41.925,-0.9439453,8.403125,5.3234377,3.209375,3.0804687,-8.646875,0.93828124,4416.8
48.0,0.0,0.57001954,-0.34355468,40.9125,-0.94453126,8.321875,5.378125,3.209375,3.0835938,-8.65,0.9196289,4245.6
48.0,0.0,0.5580241,-0.33589682,39.708332,-0.9554036,8.292969,5.3033853,3.2138672,3.0888672,-8.6536455,0.94295245,4535.6665
48.0,0.0,0.5499023,-0.348584,38.51875,-0.95058596,8.315625,5.328906,3.2152343,3.0839844,-8.6484375,0.94785154,4197.2
48.0,0.0,0.5564453,-0.34438476,37.31875,-0.94433594,8.3359375,5.3953123,3.2128906,3.0773437,-8.660937,0.91689456,4388.4
48.0,0.0,0.57119143,-0.32851562,36.3375,-0.94609374,8.2734375,5.322656,3.2097657,3.083203,-8.64375,0.9286133,4526.0
48.0,0.0,0.55214846,-0.33095703,35.325,-0.9397461,8.259375,5.297656,3.2164063,3.0835938,-8.65625,0.92802733,4461.2
48.0,0.0,0.5452474,-0.34549966,34.208332,-0.95654297,8.2994795,5.3580728,3.2115886,3.0751953,-8.6484375,0.94262695,4347.3335
48.0,0.0,0.5482422,-0.32817382,33.14375,-0.95595706,8.315625,5.371875,3.2074218,3.078125,-8.6484375,0.9345703,4259.2
48.0,0.0,0.55253905,-0.33945313,32.171875,-0.94814456,8.342188,5.33125,3.2140625,3.0738282,-8.645312,0.93496096,4350.4
48.0,0.0,0.54248047,-0.3519043,31.153126,-0.94921875,8.325,5.390625,3.2054687,3.06875,-8.6484375,0.92441404,4341.2
48.0,0.0,0.58681643,-0.3208496,30.203125,-0.94814456,8.340625,5.3929687,3.211328,3.075,-8.659375,0.92099607,4421.6
48.0,0.0,0.5661133,-0.33217773,29.240625,-0.94970703,8.34375,5.3484373,3.215625,3.0796876,-8.654688,0.9181641,4263.2
48.0,0.0,0.5605469,-0.317334,28.315624,-0.94736326,8.3515625,5.33125,3.2066407,3.0800781,-8.65,0.9307617,4422.0
48.0,0.0,0.59833986,-0.33461913,27.246876,-0.9463867,8.29375,5.389844,3.2171874,3.06875,-8.654688,0.9238281,4388.0
48.0,0.0,1.2423828,-0.30805665,26.25,-0.94804686,8.279688,5.321875,3.2203126,3.0761719,-8.646875,0.9001953,3923.6
48.0,0.0,2.175586,-0.3350586,25.24375,-0.9464844,8.3359375,5.264844,3.2074218,3.0839844,-8.640625,0.9022461,4262.0
48.0,0.0,3.1421876,-0.33759767,24.215626,-0.9526367,8.407812,5.360156,3.2125,3.078125,-8.65,0.9060547,4773.2
48.0,0.0,4.115625,-0.3323242,23.15,-0.94443357,8.379687,5.3390627,3.2167969,3.0753906,-8.6484375,0.9272461,4859.2
48.0,0.0,5.0398436,-0.32729492,22.084375,-0.9459961,8.329687,5.360156,3.2152343,3.0785155,-8.65,0.9314453,4346.8
48.0,0.0,6.11875,-0.33100587,21.03125,-0.9448242,8.401563,5.3835936,3.2046876,3.073047,-8.6484375,0.91552734,4343.2
48.0,0.0,7.1015625,-0.35577393,20.09375,-0.9519043,8.353516,5.390625,3.2026367,3.0756836,-8.65625,0.9185791,4301.5
48.0,0.0,8.01875,-0.33945313,19.034374,-0.9488281,8.323438,5.3546877,3.2175782,3.0867188,-8.646875,0.8972656,4145.2
48.0,0.0,9.075,-0.32583007,17.88125,-0.9446289,8.39375,5.271875,3.215625,3.0882812,-8.646875,0.90839845,4432.8
48.0,0.0,10.19375,-0.35336915,16.696875,-0.9529297,8.4609375,5.2625,3.2160156,3.0839844,-8.6484375,0.91875,4550.0
48.0,0.0,11.325,-0.34663087,15.625,-0.94736326,8.575,5.2984376,3.2171874,3.0753906,-8.657812,0.9338867,4330.4
48.0,0.0,12.373047,-0.3215332,14.7421875,-0.94189453,8.675781,5.1777344,3.2182617,3.083496,-8.646484,0.93444824,4213.5
48.0,0.0,13.4140625,-0.3354004,13.809375,-0.9466797,8.7890625,5.1429687,3.2179687,3.0796876,-8.651563,0.93652344,4462.4
48.0,0.0,14.515625,-0.33701172,12.825,-0.95820314,8.875,5.0671873,3.2195313,3.086328,-8.65625,0.9256836,4442.8
48.0,0.0,15.603125,-0.33452147,11.734375,-0.95302737,9.076563,5.075,3.2132812,3.0898438,-8.659375,0.9117187,4362.8
48.0,0.0,16.59375,-0.3447876,10.730469,-0.94714355,9.1640625,4.7578125,3.2211914,3.0820312,-8.660156,0.9361572,4359.0
48.0,0.0,17.70625,-0.32700196,9.725,-0.9489258,9.309375,4.6953125,3.2054687,3.0785155,-8.654688,0.8917969,4701.6
48.0,0.0,18.777344,-0.34020996,8.775391,-0.95947266,9.46875,4.7304688,3.2182617,3.0898438,-8.660156,0.946167,5054.0
48.0,0.0,19.7625,-0.34243163,7.7359376,-0.9644531,9.635938,4.771094,3.2191405,3.0890625,-8.659375,0.9213867,4238.8
48.0,0.0,20.90625,-0.33305663,6.708594,-0.96123046,9.754687,4.5820312,3.2144532,3.0835938,-8.645312,0.9291992,3807.6
48.0,0.0,21.882812,-0.33831787,5.6523438,-0.96533203,10.003906,4.741211,3.2177734,3.0864258,-8.650391,0.91760254,4083.5
48.0,0.0,22.90625,-0.34570312,4.640625,-0.9707031,10.151563,4.5859375,3.2109375,3.084375,-8.65625,0.9154297,4696.0
48.0,0.0,23.875,-0.3295288,3.6674805,-0.97595215,10.353516,4.5625,3.2041016,3.0800781,-8.652344,0.9154053,4281.5
48.0,0.0,24.859375,-0.32421875,2.6664062,-0.9845703,10.521875,4.436719,3.2199218,3.0773437,-8.646875,0.89814454,4197.6
48.0,0.0,25.890625,-0.34552002,1.84375,-0.98205566,10.71875,4.4003906,3.2080078,3.0810547,-8.6484375,0.9276123,4367.0
48.0,0.0,26.971874,-0.32871094,0.93310547,-0.96787107,10.98125,4.313281,3.2203126,3.083203,-8.653125,0.8917969,4275.2
48.0,0.0,28.023438,-0.33599854,0.66259766,-0.96484375,11.240234,4.15625,3.2138672,3.081543,-8.654297,0.91918945,4424.5
48.0,0.0,29.01875,-0.31831056,0.66865236,-0.92177737,11.478125,4.1484375,3.2152343,3.0828125,-8.645312,0.931543,4199.2
48.0,0.0,29.628906,-0.34143066,0.6378174,-0.916626,11.582031,3.9448242,3.2236328,3.0922852,-8.660156,0.91259766,4657.0
48.0,0.0,29.58125,-0.34038085,0.65839845,-0.9500977,11.54375,4.0261717,3.2097657,3.0875,-8.654688,0.91689456,4249.2
48.0,0.0,29.570312,-0.33129883,0.6452637,-0.9317627,11.6875,3.9873047,3.2138672,3.074707,-8.642578,0.9099121,4372.5
48.0,0.0,29.571875,-0.32905275,0.6411133,-0.95625,11.5234375,4.0070314,3.2144532,3.0898438,-8.65625,0.91572267,4302.0
48.0,0.0,29.570312,-0.3317871,0.6575928,-0.95666504,11.626953,3.9882812,3.2075195,3.083496,-8.673828,0.92077637,4777.0
48.0,0.0,29.578125,-0.3149414,0.6279297,-0.914917,11.652344,3.9174805,3.2104492,3.0878906,-8.6484375,0.9324951,4466.0
48.0,0.0,29.575,-0.3245117,0.5882813,-0.9397461,11.59375,4.021094,3.215625,3.0726562,-8.654688,0.90283203,4426.0
48.0,0.0,29.5625,-0.3388672,0.6516113,-0.9421387,11.628906,3.9433594,3.2216797,3.090332,-8.640625,0.9333496,4285.0
48.0,0.0,29.558594,-0.3242798,0.6949463,-0.94104004,11.595703,3.925293,3.2143555,3.0830078,-8.660156,0.9190674,4923.0
48.0,0.0,29.578125,-0.33355713,0.6361084,-0.9472656,11.5859375,3.9033203,3.2143555,3.0751953,-8.650391,0.9404297,4103.0
48.0,0.0,29.578125,-0.32294923,0.6322266,-0.9068359,11.696875,4.072656,3.2199218,3.070703,-8.65,0.9415039,4226.4
48.0,0.0,29.59375,-0.3171997,0.60131836,-0.8946533,11.599609,4.0180664,3.2148438,3.0776367,-8.650391,0.928833,4746.0
48.0,0.0,29.570312,-0.32733154,0.7211914,-0.9395752,11.605469,4.072754,3.2163086,3.0844727,-8.652344,0.9255371,3847.0
48.0,0.0,29.570312,-0.32525635,0.67041016,-0.92578125,11.548828,4.0717773,3.2202148,3.078125,-8.662109,0.92492676,4714.0
48.0,0.0,29.590626,-0.33149415,0.6100586,-0.9512695,11.592188,3.9992187,3.2199218,3.0824218,-8.657812,0.928418,4357.2
48.0,0.0,29.585938,-0.3359375,0.6743164,-0.9412842,11.652344,3.9760742,3.2216797,3.083496,-8.660156,0.90625,4374.0
48.0,0.0,29.585938,-0.32806396,0.6468506,-0.9489746,11.697266,3.8793945,3.224121,3.086914,-8.65625,0.9260254,4602.0
48.0,0.0,29.578125,-0.3494873,0.6068115,-0.9154053,11.597656,4.0273438,3.225586,3.0776367,-8.65625,0.8778076,4460.5
48.0,0.0,29.566406,-0.33044434,0.6571045,-0.9219971,11.640625,3.8964844,3.2148438,3.0673828,-8.65625,0.9094238,4584.0
48.0,0.0,29.574219,-0.32635498,0.6604004,-0.9661865,11.640625,3.9785156,3.2236328,3.0908203,-8.660156,0.9458008,4454.5
48.0,0.0,29.5625,-0.33217773,0.62753904,-0.9213867,11.545313,3.9496093,3.2183595,3.0859375,-8.653125,0.9230469,4286.0
48.0,0.0,29.582031,-0.3340454,0.68078613,-0.87927246,11.605469,4.012207,3.2094727,3.0908203,-8.646484,0.9211426,4451.5
48.0,0.0,29.5625,-0.31469727,0.6392822,-0.91308594,11.634766,4.0371094,3.215332,3.0874023,-8.640625,0.9526367,4216.0
48.0,0.0,29.578125,-0.3164673,0.6586914,-0.9154053,11.625,3.984375,3.2202148,3.0810547,-8.644531,0.90063477,4480.5
48.0,0.0,29.570312,-0.35028076,0.66259766,-0.9376221,11.597656,3.8969727,3.2172852,3.081543,-8.646484,0.9185791,4192.5
48.0,0.0,29.574219,-0.3244629,0.614624,-0.923584,11.628906,3.824707,3.2109375,3.0756836,-8.6640625,0.9104004,4701.0
48.0,0.0,29.558594,-0.33502197,0.6368408,-0.9432373,11.4921875,3.9575195,3.2182617,3.0844727,-8.654297,0.9267578,4326.5
48.0,0.0,29.574219,-0.35583496,0.69506836,-0.92907715,11.566406,3.8242188,3.215332,3.0722656,-8.652344,0.9301758,4126.0
48.0,0.0,29.570312,-0.31610107,0.64453125,-0.94470215,11.677734,3.9902344,3.2202148,3.0673828,-8.650391,0.9156494,4660.0
48.0,0.0,29.59375,-0.33166504,0.6185303,-0.9260254,11.615234,3.854004,3.2231445,3.0825195,-8.662109,0.9595947,3722.0
48.0,0.0,29.578125,-0.3262329,0.6719971,-0.94177246,11.591797,3.9765625,3.2158203,3.0874023,-8.666016,0.9296875,4105.0
