Frequencia CMB,Angulo CV-1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,desconhecida
40.0,0.0,0.47045898,0.7631836,-0.4885254,-0.95947266,6.7695312,4.1289062,3.0878906,2.9570312,-8.6640625,0.85498047,4776.0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
40.0,0.0,29.585938,0.74365234,-0.44024658,-0.5395508,8.925781,3.1416016,3.1000977,2.9697266,-8.6640625,0.85668945,4189.0
40.0,0.0,29.597656,0.7381592,-0.45703125,-0.60913086,8.943359,3.1264648,3.0942383,2.9643555,-8.650391,0.82995605,4127.0
40.0,0.0,29.59375,0.74731445,-0.4874878,-0.6171875,8.939453,3.0820312,3.0932617,2.9628906,-8.660156,0.836792,4244.5
40.0,0.0,29.609375,0.7423096,-0.413208,-0.59265137,8.919922,3.1860352,3.099121,2.9624023,-8.646484,0.8779297,4412.0
40.0,0.0,29.609375,0.74243164,-0.4244995,-0.5864258,8.931641,3.2182617,3.0942383,2.9702148,-8.650391,0.86157227,4233.5
40.0,0.0,29.609375,0.7598877,-0.4418335,-0.56359863,8.9453125,3.1875,3.097168,2.972168,-8.65625,0.8466797,4313.5
40.0,0.0,29.605469,0.76220703,-0.42730713,-0.59936523,8.9140625,3.2368164,3.0966797,2.9672852,-8.640625,0.8366699,4092.0
40.0,0.0,29.601562,0.7335205,-0.4310913,-0.5628662,8.933594,3.239746,3.0927734,2.9711914,-8.6640625,0.83776855,4013.5
40.0,0.0,29.59375,0.7598877,-0.4876709,-0.54437256,8.939453,3.1323242,3.0908203,2.963379,-8.658203,0.8552246,3750.5
40.0,0.0,29.605469,0.7270508,-0.4248047,-0.58496094,8.908203,3.1987305,3.1035156,2.9667969,-8.644531,0.84191895,3968.5
40.0,0.0,29.601562,0.7626953,-0.45880127,-0.5924072,8.916016,3.1894531,3.0986328,2.9711914,-8.666016,0.8688965,3596.5
40.0,0.0,29.613281,0.7525635,-0.43469238,-0.54345703,8.935547,3.253418,3.0917969,2.9667969,-8.642578,0.84277344,3852.5
40.0,0.0,29.605469,0.729126,-0.41729736,-0.5776367,8.9296875,3.2294922,3.0791016,2.9780273,-8.644531,0.8458252,4454.0
40.0,0.0,29.601562,0.73535156,-0.41522217,-0.5657959,8.955078,3.135254,3.1020508,2.9638672,-8.638672,0.8568115,3905.5
40.0,0.0,29.585938,0.76867676,-0.4128418,-0.5472412,8.923828,3.1503906,3.1035156,2.9511719,-8.642578,0.8297119,4047.0
40.0,0.0,29.589844,0.7393799,-0.42108154,-0.5830078,8.957031,3.2250977,3.088379,2.9609375,-8.652344,0.86816406,4335.0
40.0,0.0,29.605469,0.7607422,-0.43981934,-0.5566406,8.931641,3.1416016,3.1000977,2.9589844,-8.650391,0.85546875,4151.0
40.0,0.0,29.574219,0.74975586,-0.4640503,-0.5805664,8.923828,3.213379,3.0952148,2.9624023,-8.660156,0.8449707,4217.0
40.0,0.0,29.597656,0.74035645,-0.4699707,-0.5970459,8.896484,3.1845703,3.090332,2.9604492,-8.658203,0.8577881,4025.5
40.0,0.0,29.59375,0.7324219,-0.458313,-0.572876,8.912109,3.2016602,3.1000977,2.9726562,-8.660156,0.7973633,4234.0
40.0,0.0,29.589844,0.7479248,-0.4640503,-0.5866699,8.984375,3.1938477,3.0961914,2.972168,-8.65625,0.84729004,4301.5
40.0,0.0,29.567709,0.7397461,-0.4070638,-0.6069336,8.8984375,3.1725261,3.0859375,2.9583333,-8.6796875,0.85872394,4002.0
40.0,0.0,29.570312,0.73913574,-0.4498291,-0.56481934,8.9375,3.2988281,3.0942383,2.9604492,-8.6484375,0.8555908,3879.5
40.0,0.0,29.609375,0.75891113,-0.49023438,-0.5690918,8.917969,3.1704102,3.1030273,2.9794922,-8.658203,0.8248291,4368.5
40.0,0.0,29.585938,0.74890137,-0.43859863,-0.5666504,8.972656,3.1333008,3.0888672,2.9672852,-8.65625,0.85498047,4352.5
40.0,0.0,29.601562,0.73083496,-0.47924805,-0.58117676,8.933594,3.0932617,3.105957,2.953125,-8.65625,0.84106445,4031.5
40.0,0.0,29.597656,0.7701416,-0.4489746,-0.57592773,8.941406,3.194336,3.0908203,2.9663086,-8.669922,0.838501,3854.5
40.0,0.0,29.572916,0.76383466,-0.43937173,-0.6085612,8.96875,3.2467449,3.1035156,2.9641926,-8.651042,0.87093097,4174.6665
40.0,0.0,29.59375,0.73950195,-0.39434814,-0.57373047,8.953125,3.1743164,3.097168,2.979004,-8.640625,0.8425293,4164.0
40.0,0.0,29.585938,0.76623535,-0.46661377,-0.5863037,8.986328,3.194336,3.0922852,2.9628906,-8.658203,0.8371582,4083.5
40.0,0.0,29.597656,0.73986816,-0.47564697,-0.59606934,8.921875,3.1401367,3.0976562,2.9663086,-8.642578,0.8474121,4557.0
40.0,0.0,29.588541,0.72770184,-0.38415527,-0.5683594,8.9088545,3.1061199,3.0957031,2.9524739,-8.645833,0.8538411,4225.3335
40.0,0.0,29.613281,0.7524414,-0.487854,-0.59277344,8.941406,3.149414,3.0922852,2.9702148,-8.666016,0.86035156,4186.5
40.0,0.0,29.605469,0.75476074,-0.4654541,-0.5809326,8.916016,3.15625,3.097168,2.9614258,-8.652344,0.86486816,3989.5
40.0,0.0,29.588541,0.7338867,-0.4256185,-0.62923175,8.958333,3.251302,3.108073,2.967448,-8.645833,0.82373047,4465.3335
40.0,0.0,29.585938,0.73254395,-0.38702393,-0.5977783,8.912109,3.290039,3.1074219,2.9614258,-8.6484375,0.8417969,4427.0
40.0,0.0,29.582031,0.7303467,-0.47009277,-0.5932617,8.947266,3.1801758,3.097168,2.974121,-8.669922,0.8543701,4193.5
40.0,0.0,29.5625,0.7360026,-0.4300944,-0.5597331,8.8828125,3.1972656,3.0930989,2.9583333,-8.6588545,0.8487956,4268.0
40.0,0.0,29.628906,0.77319336,-0.45611572,-0.56103516,8.939453,3.1757812,3.0966797,2.9589844,-8.658203,0.842041,3921.5
40.0,0.0,29.597656,0.7459717,-0.4338379,-0.5701904,8.943359,3.0908203,3.1083984,2.9643555,-8.646484,0.84814453,4101.0
40.0,0.0,29.609375,0.7446289,-0.44500732,-0.5673828,8.9375,3.2026367,3.1098633,2.9750977,-8.654297,0.8701172,4094.0
40.0,0.0,29.588541,0.7420247,-0.38045248,-0.5296224,8.9348955,3.0839844,3.1015625,2.9635417,-8.65625,0.83121747,4602.6665
40.0,0.0,29.566406,0.7487793,-0.39562988,-0.5892334,8.933594,3.2871094,3.1074219,2.9658203,-8.65625,0.84814453,4089.0
40.0,0.0,29.604166,0.75634766,-0.47794595,-0.6248372,8.9453125,3.2727864,3.0944011,2.9733074,-8.6536455,0.82926434,4246.6665
40.0,0.0,29.589844,0.75439453,-0.43139648,-0.5800781,8.939453,3.1088867,3.099121,2.9697266,-8.650391,0.88256836,4355.5
40.0,0.0,29.588541,0.74625653,-0.4288737,-0.59065753,8.9244795,3.2408855,3.1041667,2.9635417,-8.6536455,0.8701172,4282.6665
40.0,0.0,29.597656,0.7454834,-0.4081421,-0.598999,8.927734,3.2592773,3.1054688,2.9726562,-8.650391,0.84436035,4032.5
40.0,0.0,29.582031,0.7470703,-0.45568848,-0.5996094,8.9296875,3.246582,3.1020508,2.9731445,-8.666016,0.8358154,3940.5
40.0,0.0,29.59375,0.7599284,-0.4428711,-0.59488934,8.979167,3.0592449,3.1028645,2.9752605,-8.65625,0.8235677,4040.0
40.0,0.0,29.613281,0.76013184,-0.40008545,-0.59020996,8.955078,3.2329102,3.1020508,2.979004,-8.644531,0.84973145,3994.5
40.0,0.0,29.598959,0.75911456,-0.40161133,-0.5485026,8.9244795,3.2760417,3.0989583,2.9765625,-8.661458,0.8959961,4522.6665
40.0,0.0,29.605469,0.7423096,-0.4552002,-0.5827637,8.876953,3.2226562,3.0957031,2.9682617,-8.6484375,0.8514404,3886.0
40.0,0.0,29.588541,0.76139325,-0.38297525,-0.57942706,8.916667,3.2617188,3.1054688,2.9798176,-8.6588545,0.84781903,4176.0
40.0,0.0,29.589844,0.76782227,-0.43304443,-0.5805664,8.925781,3.2192383,3.0966797,2.9672852,-8.65625,0.8251953,3785.5
40.0,0.0,29.598959,0.68929034,-0.46118164,-0.58479816,8.8880205,3.2057292,3.1035156,2.9759114,-8.651042,0.8663737,3752.0
40.0,0.0,29.585938,0.7442627,-0.46435547,-0.5921631,8.927734,3.1035156,3.0966797,2.9731445,-8.638672,0.87719727,4071.0
40.0,0.0,29.583334,0.70784503,-0.43400064,-0.58447266,8.9453125,3.2395833,3.1067708,2.9694011,-8.65625,0.8382161,4188.0
40.0,0.0,29.605469,0.73913574,-0.43255615,-0.6296387,8.9296875,3.2304688,3.102539,2.9765625,-8.650391,0.8428955,4591.0
40.0,0.0,29.583334,0.7426758,-0.417806,-0.5603841,8.8984375,3.1113281,3.092448,2.9726562,-8.65625,0.8277995,4529.3335
40.0,0.0,29.59375,0.7340088,-0.44506836,-0.56591797,8.978516,3.215332,3.0996094,2.972168,-8.646484,0.8843994,4371.0
40.0,0.0,29.588541,0.7158203,-0.45035806,-0.53841144,8.9348955,3.2753906,3.0996094,2.967448,-8.6692705,0.8567708,4151.3335
40.0,0.0,29.574219,0.7421875,-0.45404053,-0.5817871,8.916016,3.161621,3.0927734,2.9648438,-8.6484375,0.866333,4200.0
40.0,0.0,29.59375,0.76204425,-0.46516928,-0.60872394,8.9192705,3.0598958,3.1002605,2.9602864,-8.6640625,0.85595703,4413.3335
40.0,0.0,29.574219,0.7609863,-0.4192505,-0.5933838,8.894531,3.1289062,3.1015625,2.972168,-8.652344,0.8358154,4440.0
40.0,0.0,29.572916,0.7688802,-0.42171225,-0.52823895,8.932292,3.1308594,3.09375,2.9641926,-8.6640625,0.84244794,4290.6665
40.0,0.0,29.583334,0.7553711,-0.47851562,-0.52213544,8.9296875,3.1998699,3.0963542,2.9635417,-8.6588545,0.8465169,4124.0
40.0,0.0,29.59375,0.74035645,-0.45336914,-0.54907227,8.984375,3.2333984,3.1015625,2.9658203,-8.65625,0.8125,4054.5
40.0,0.0,29.609375,0.7215169,-0.37679037,-0.5524089,8.963542,3.1360676,3.0970051,2.9752605,-8.6588545,0.86002606,4494.6665
40.0,0.0,29.582031,0.7561035,-0.45672607,-0.5866699,8.916016,3.1435547,3.104004,2.972168,-8.654297,0.8100586,4390.0
40.0,0.0,29.588541,0.75341797,-0.34928384,-0.5932617,8.916667,3.157552,3.09375,2.967448,-8.6484375,0.86376953,4582.6665
40.0,0.0,29.59375,0.7480469,-0.45792642,-0.5629069,8.942708,3.125,3.0970051,2.96875,-8.640625,0.8108724,4084.0
40.0,0.0,29.598959,0.7364909,-0.44099936,-0.5524089,8.9453125,3.1210938,3.0983074,2.9720051,-8.666667,0.8982747,4472.0
40.0,0.0,29.59375,0.7593994,-0.41027832,-0.5670166,8.957031,3.1669922,3.0981445,2.9663086,-8.65625,0.81225586,4243.5
40.0,0.0,29.572916,0.7508138,-0.40104166,-0.5802409,8.901042,3.2141926,3.0996094,2.9765625,-8.6588545,0.7993164,4198.0
40.0,0.0,29.614584,0.7602539,-0.44718423,-0.57666016,8.9713545,3.1764324,3.0983074,2.9648438,-8.645833,0.86865234,3915.3333
40.0,0.0,29.609375,0.7249756,-0.41870117,-0.5661621,8.917969,3.2216797,3.0874023,2.9731445,-8.654297,0.8741455,4456.0
40.0,0.0,29.609375,0.75309247,-0.4374186,-0.5834961,8.9609375,3.2089844,3.09375,2.9707031,-8.6484375,0.8307292,4190.0
40.0,0.0,29.588541,0.7340495,-0.40169272,-0.55859375,8.9348955,3.0944011,3.1035156,2.9733074,-8.651042,0.8297526,4170.6665
40.0,0.0,29.583334,0.74690753,-0.46394858,-0.61376953,8.9765625,3.2115886,3.0963542,2.9661458,-8.65625,0.859375,4088.6667
40.0,0.0,29.585938,0.7655029,-0.458313,-0.55114746,8.931641,3.1308594,3.100586,2.9804688,-8.642578,0.86572266,4049.0
40.0,0.0,29.588541,0.7281901,-0.39664713,-0.56136066,8.942708,3.1178386,3.0970051,2.96875,-8.666667,0.8203125,4412.0
40.0,0.0,29.583334,0.75390625,-0.5147298,-0.5719401,9.0,3.2161458,3.0917969,2.9726562,-8.6640625,0.84716797,3916.6667
40.0,0.0,29.59375,0.7519531,-0.45593262,-0.59143066,8.939453,3.213379,3.0966797,2.9785156,-8.658203,0.8093262,4241.5
40.0,0.0,29.598959,0.74283856,-0.40356445,-0.5867513,8.895833,3.173177,3.0878906,2.9707031,-8.6432295,0.8588867,4561.3335
40.0,0.0,29.598959,0.7477214,-0.43448892,-0.55940753,8.9192705,3.1497395,3.0957031,2.9628906,-8.6536455,0.8833008,4031.3333
40.0,0.0,29.59375,0.75911456,-0.48291016,-0.56689453,8.885417,3.1354167,3.0989583,2.9628906,-8.645833,0.87434894,4328.0
40.0,0.0,29.589844,0.7420654,-0.43572998,-0.57910156,8.912109,3.213379,3.0996094,2.9731445,-8.652344,0.8288574,4401.0
40.0,0.0,29.588541,0.71565753,-0.43025717,-0.5748698,8.9244795,3.1399739,3.0963542,2.970052,-8.6536455,0.86051434,4146.6665
40.0,0.0,29.588541,0.70735675,-0.46769205,-0.57698566,8.921875,3.1751301,3.1035156,2.9615886,-8.6640625,0.84716797,4152.0
40.0,0.0,29.598959,0.74886066,-0.5049642,-0.5501302,8.9088545,3.1595051,3.0904949,2.9694011,-8.6588545,0.8766276,4047.3333
40.0,0.0,29.609375,0.758138,-0.46736655,-0.5647786,8.953125,3.1087239,3.0930989,2.9596355,-8.6588545,0.83528644,4076.6667
40.0,0.0,29.59375,0.7454834,-0.4543457,-0.5944824,8.974609,3.0839844,3.097168,2.9663086,-8.654297,0.8482666,3887.0
40.0,0.0,29.583334,0.7244466,-0.43025717,-0.5970052,8.9453125,3.2324219,3.108073,2.9726562,-8.6640625,0.79345703,4472.0
40.0,0.0,29.557291,0.7290039,-0.38745117,-0.55777997,8.9401045,3.2122395,3.1054688,2.9772136,-8.671875,0.8489583,4176.0
40.0,0.0,29.59375,0.72216797,-0.4296061,-0.57405597,8.9244795,3.1373699,3.0996094,2.9759114,-8.6380205,0.77441406,4157.3335
40.0,0.0,29.598959,0.7351888,-0.46736655,-0.57503253,8.958333,3.126302,3.0807292,2.9707031,-8.6536455,0.8610026,4356.0
40.0,0.0,29.578125,0.7454427,-0.45987955,-0.58935547,8.953125,3.1803386,3.0872395,2.9707031,-8.6432295,0.79378253,4448.0
40.0,0.0,29.609375,0.7473958,-0.44588217,-0.55061847,8.9609375,3.296875,3.095052,2.9707031,-8.6640625,0.8470052,3806.0
40.0,0.0,29.609375,0.7375488,-0.44970703,-0.5657959,8.927734,3.150879,3.083496,2.9667969,-8.636719,0.85095215,4376.5
40.0,0.0,29.604166,0.7583008,-0.46272787,-0.5555013,8.9348955,3.1256511,3.0970051,2.9713542,-8.6432295,0.8544922,4390.0
40.0,0.0,29.604166,0.74902344,-0.4519043,-0.5374349,8.9088545,3.0761719,3.0983074,2.9720051,-8.645833,0.81966144,3957.3333
40.0,0.0,29.619791,0.72786456,-0.46638998,-0.62125653,8.942708,3.1881511,3.0957031,2.9746094,-8.6588545,0.8429362,3868.6667
40.0,0.0,29.583334,0.7677409,-0.40266928,-0.61572266,8.963542,3.2675781,3.0904949,2.9667969,-8.6536455,0.8626302,4327.3335
40.0,0.0,29.598959,0.7701823,-0.4625651,-0.64713544,8.880208,3.2291667,3.0976562,2.9733074,-8.661458,0.8121745,4369.3335
40.0,0.0,29.807291,0.74593097,-0.42911783,-0.58658856,8.9973955,3.2076824,3.1061199,2.9733074,-8.666667,0.7991536,3850.6667
40.0,0.0,30.614584,0.72477216,-0.45084634,-0.4699707,9.140625,3.0553386,3.0996094,2.9772136,-8.661458,0.8339844,4481.3335
40.0,0.0,31.691406,0.7434082,-0.40985107,-0.4794922,9.306641,3.0839844,3.0898438,2.96875,-8.65625,0.8532715,4116.0
40.0,0.0,32.822918,0.75651044,-0.45369467,-0.4326172,9.4453125,2.8190105,3.09375,2.9772136,-8.6536455,0.8351237,4050.0
40.0,0.0,33.75,0.74527997,-0.4749349,-0.37451172,9.6953125,2.8326824,3.0983074,2.9602864,-8.6380205,0.8492839,4260.6665
40.0,0.0,34.822918,0.7438151,-0.4037272,-0.34285483,9.8151045,2.7376301,3.0989583,2.954427,-8.6588545,0.8378906,3938.6667
40.0,0.0,35.96875,0.74690753,-0.3721517,-0.34277344,9.9244795,2.5553386,3.0885417,2.9765625,-8.661458,0.84765625,4132.6665
40.0,0.0,36.989582,0.70719403,-0.45996094,-0.22054036,10.2005205,2.3867188,3.1002605,2.970052,-8.651042,0.8261719,4246.6665
40.0,0.0,38.125,0.7701823,-0.4452311,-0.19771321,10.348958,2.5279949,3.1067708,2.9713542,-8.6588545,0.8354492,4159.3335
40.0,0.0,39.197918,0.74690753,-0.4267578,-0.12815349,10.5963545,2.3248699,3.0865886,2.970052,-8.6588545,0.8598633,4239.3335
40.0,0.0,40.229168,0.72591144,-0.40812173,-0.13521321,10.651042,2.3020833,3.1132812,2.9733074,-8.65625,0.85791016,4130.6665
40.0,0.0,41.416668,0.7635091,-0.40226236,-0.096214294,10.78125,2.2402344,3.0944011,2.9752605,-8.6692705,0.8388672,4220.0
40.0,0.0,42.5,0.73844403,-0.42342123,-0.061668396,11.041667,2.201823,3.1035156,2.9583333,-8.65625,0.8440755,4277.3335
40.0,0.0,43.645832,0.73258466,-0.43448892,-0.050272625,11.1015625,2.0839844,3.1035156,2.9811199,-8.645833,0.8382161,4181.3335
40.0,0.0,45.039062,0.73669434,-0.42962646,0.07259846,11.3984375,2.00708,3.0927734,2.9658203,-8.640625,0.861084,4198.0
40.0,0.0,46.395832,0.7320964,-0.47062173,0.12071737,11.59375,1.8981119,3.0852864,2.9654949,-8.6536455,0.8701172,3978.0
40.0,0.0,47.604168,0.73909503,-0.4169922,0.11315918,11.5625,1.8668619,3.1041667,2.9680989,-8.6588545,0.82389325,4156.0
40.0,0.0,48.864582,0.74576825,-0.4361979,0.14957683,11.6901045,1.7210287,3.0996094,2.9654949,-8.6484375,0.8383789,4068.0
40.0,0.0,50.041668,0.73779297,-0.45361328,0.1940918,11.9244795,1.7138672,3.0944011,2.9609375,-8.6640625,0.8466797,4324.6665
40.0,0.0,51.125,0.7569987,-0.48372397,0.20121257,11.984375,1.6523438,3.0996094,2.9563801,-8.65625,0.8367513,4147.3335
40.0,0.0,52.21875,0.76627606,-0.46606445,0.2195638,12.0078125,1.7301432,3.0970051,2.9654949,-8.651042,0.84749347,4307.3335
40.0,0.0,53.479168,0.7413737,-0.3708496,0.27661133,12.052083,1.7018229,3.1041667,2.9759114,-8.65625,0.8232422,3895.3333
40.0,0.0,54.6875,0.7680664,-0.4501953,0.25545248,12.1640625,1.7213541,3.1015625,2.9726562,-8.661458,0.86295575,3906.0
40.0,0.0,55.84375,0.7688802,-0.39656577,0.3400065,12.3463545,1.5491537,3.0846355,2.96875,-8.65625,0.8333333,4013.3333
40.0,0.0,56.96875,0.7734375,-0.42862955,0.17818196,12.3255205,1.6708984,3.1022136,2.9811199,-8.661458,0.8901367,3950.0
40.0,0.0,57.796875,0.7753906,-0.41711426,0.28564453,12.3984375,1.5073242,3.0976562,2.9638672,-8.6640625,0.83569336,4136.0
40.0,0.0,58.666668,0.74153644,-0.43489584,0.3791504,12.359375,1.6155599,3.1041667,2.9667969,-8.6380205,0.88216144,4287.3335
40.0,0.0,59.59375,0.7416992,-0.4815267,0.28556314,12.401042,1.6090494,3.0957031,2.9752605,-8.651042,0.80615234,4293.3335
40.0,0.0,59.583332,0.7550456,-0.42236328,0.23750813,12.385417,1.6210938,3.1002605,2.9680989,-8.661458,0.8151042,4124.6665
40.0,0.0,59.625,0.71484375,-0.4156901,0.2659912,12.427083,1.5527344,3.092448,2.9713542,-8.6432295,0.86051434,4249.3335
40.0,0.0,59.604168,0.7648112,-0.44189453,0.3330078,12.4401045,1.5589193,3.0989583,2.967448,-8.6536455,0.8440755,4018.6667
40.0,0.0,59.635418,0.726237,-0.41861978,0.3010254,12.432292,1.5664062,3.0989583,2.9765625,-8.6484375,0.83740234,4162.0
40.0,0.0,59.65625,0.78190106,-0.44791666,0.30558267,12.427083,1.6038412,3.0989583,2.9615886,-8.6484375,0.83528644,4050.0
40.0,0.0,59.614582,0.7600911,-0.45507812,0.26334634,12.421875,1.5439453,3.0820312,2.9641926,-8.65625,0.8618164,4301.3335
40.0,0.0,59.614582,0.7524414,-0.43237305,0.3030599,12.4140625,1.5419922,3.1035156,2.9869792,-8.6536455,0.8173828,4221.3335
40.0,0.0,59.635418,0.7242839,-0.45336914,0.30525717,12.4192705,1.5263672,3.0846355,2.9713542,-8.651042,0.8458659,4074.0
40.0,0.0,59.645832,0.74625653,-0.38541666,0.28356934,12.442708,1.6276041,3.1041667,2.9707031,-8.661458,0.8515625,4150.6665
40.0,0.0,59.614582,0.74658203,-0.4375814,0.31302896,12.4505205,1.5986328,3.1054688,2.9811199,-8.6640625,0.8181966,4256.0
40.0,0.0,59.614582,0.74560547,-0.45589194,0.23421223,12.416667,1.6494141,3.1041667,2.9654949,-8.6484375,0.8097331,4051.3333
40.0,0.0,59.609375,0.73291016,-0.46264648,0.33374023,12.4453125,1.5444336,3.0917969,2.9873047,-8.65625,0.86328125,4205.0
40.0,0.0,59.604168,0.76660156,-0.35986328,0.27530923,12.473958,1.5445963,3.1009114,2.9778645,-8.6536455,0.84016925,3979.3333
40.0,0.0,59.65625,0.74365234,-0.4037272,0.28731284,12.411458,1.6139323,3.0996094,2.9694011,-8.6536455,0.8548177,4240.0
40.0,0.0,59.645832,0.7701823,-0.4034017,0.24943034,12.4088545,1.5953776,3.1119792,2.9785156,-8.645833,0.8170573,4076.0
40.0,0.0,59.635418,0.7376302,-0.44791666,0.2130127,12.46875,1.639974,3.0989583,2.9654949,-8.651042,0.8351237,4372.0
40.0,0.0,59.635418,0.7579753,-0.4741211,0.23828125,12.473958,1.5862631,3.1041667,2.970052,-8.6432295,0.8297526,3968.0
40.0,0.0,59.635418,0.7470703,-0.38110352,0.2956543,12.5338545,1.5683594,3.0957031,2.9589844,-8.65625,0.8408203,4154.6665
40.0,0.0,59.609375,0.8005371,-0.5234375,0.20748901,12.5390625,1.5712891,3.1123047,2.9580078,-8.652344,0.9067383,4292.0
40.0,0.0,59.625,0.74560547,-0.48714194,0.32718912,12.4505205,1.5768229,3.0820312,2.9667969,-8.6484375,0.8330078,4505.3335
40.0,0.0,59.635418,0.75358075,-0.4193522,0.23388672,12.463542,1.5921224,3.1028645,2.9739583,-8.682292,0.83902997,4341.3335
40.0,0.0,59.625,0.76171875,-0.43432617,0.33658853,12.510417,1.6542969,3.1048176,2.9752605,-8.6588545,0.81884766,4238.6665
40.0,0.0,59.614582,0.76448566,-0.45939127,0.28308105,12.489583,1.5745443,3.092448,2.9589844,-8.6484375,0.8492839,4474.6665
40.0,0.0,59.645832,0.7389323,-0.38085938,0.16603597,12.395833,1.6259766,3.1067708,2.9791667,-8.661458,0.8649089,3977.3333
40.0,0.0,59.609375,0.7692871,-0.44128418,0.17224121,12.4296875,1.5854492,3.0976562,2.9580078,-8.652344,0.8474121,3830.0
40.0,0.0,59.65625,0.74576825,-0.5284831,0.27168784,12.447917,1.5722656,3.1022136,2.9733074,-8.6536455,0.8255208,4295.3335
40.0,0.0,59.635418,0.73909503,-0.45540366,0.30729166,12.489583,1.5485026,3.1041667,2.96875,-8.6380205,0.8465169,4244.6665
40.0,0.0,59.625,0.7635091,-0.44848633,0.3635254,12.4192705,1.5234375,3.092448,2.9622395,-8.651042,0.85009766,4081.3333
40.0,0.0,59.635418,0.74576825,-0.3799642,0.28076172,12.4036455,1.5309244,3.1074219,2.9720051,-8.651042,0.8440755,4186.6665
40.0,0.0,59.609375,0.7487793,-0.45422363,0.27868652,12.449219,1.6264648,3.0976562,2.9707031,-8.660156,0.8510742,4314.0
40.0,0.0,59.614582,0.75146484,-0.46541342,0.26741537,12.473958,1.6074219,3.0996094,2.9680989,-8.640625,0.8411458,4043.3333
40.0,0.0,59.625,0.75651044,-0.4608561,0.24926758,12.364583,1.6305338,3.0970051,2.9596355,-8.6536455,0.8728841,4220.6665
40.0,0.0,59.645832,0.7555339,-0.39127603,0.27311197,12.489583,1.640625,3.0970051,2.983073,-8.6588545,0.8435872,4131.3335
40.0,0.0,59.635418,0.74576825,-0.4461263,0.2791748,12.46875,1.6445312,3.1015625,2.9752605,-8.6588545,0.8572591,4242.6665
40.0,0.0,59.640625,0.7751465,-0.39404297,0.2913208,12.4296875,1.5703125,3.100586,2.9804688,-8.652344,0.84887695,4132.0
40.0,0.0,59.65625,0.74593097,-0.4909668,0.26456705,12.484375,1.5621744,3.092448,2.9680989,-8.661458,0.87646484,4418.6665
40.0,0.0,59.645832,0.74072266,-0.4219564,0.25646973,12.53125,1.5732422,3.0976562,2.9752605,-8.6692705,0.8385417,4082.6667
40.0,0.0,59.65625,0.7288411,-0.4370931,0.24849446,12.5,1.6158854,3.1002605,2.9694011,-8.6692705,0.8382161,4422.6665
40.0,0.0,59.640625,0.76586914,-0.46496582,0.36499023,12.4765625,1.6274414,3.1074219,2.975586,-8.652344,0.82177734,4027.0
40.0,0.0,59.645832,0.7338867,-0.4921875,0.24141438,12.401042,1.6396484,3.1061199,2.9804688,-8.6484375,0.8741862,4286.6665
40.0,0.0,59.635418,0.74576825,-0.4169922,0.29418945,12.4348955,1.6184896,3.0983074,2.9765625,-8.635417,0.83154297,3919.3333
40.0,0.0,59.625,0.7496745,-0.47989908,0.3050944,12.473958,1.577474,3.1048176,2.967448,-8.645833,0.8487956,4206.6665
40.0,0.0,59.640625,0.72094727,-0.4185791,0.2767334,12.425781,1.5942383,3.1044922,2.977539,-8.640625,0.8449707,3902.0
40.0,0.0,59.666668,0.7657878,-0.3828125,0.30000815,12.4140625,1.6142578,3.1041667,2.9694011,-8.6692705,0.8367513,3916.0
40.0,0.0,59.625,0.7633464,-0.45768228,0.32576498,12.463542,1.546224,3.1015625,2.9726562,-8.6484375,0.8302409,3880.0
40.0,0.0,59.640625,0.7770996,-0.3914795,0.33789062,12.519531,1.5341797,3.1015625,2.975586,-8.660156,0.8105469,3926.0
40.0,0.0,59.645832,0.73567706,-0.48282877,0.30273438,12.4609375,1.6191406,3.0970051,2.9746094,-8.6692705,0.8639323,4420.0
40.0,0.0,59.635418,0.74104816,-0.4493815,0.3072103,12.442708,1.5820312,3.0957031,2.9628906,-8.6588545,0.87076825,4196.6665
40.0,0.0,59.65625,0.74658203,-0.44685873,0.2750244,12.5286455,1.6152344,3.0963542,2.96875,-8.6640625,0.82405597,4059.3333
40.0,0.0,59.65625,0.77075195,-0.4477539,0.21264648,12.472656,1.6147461,3.1044922,2.9873047,-8.667969,0.8623047,3879.0
40.0,0.0,59.614582,0.75309247,-0.3779297,0.32580566,12.463542,1.6145834,3.1119792,2.9863281,-8.666667,0.8336589,4227.3335
40.0,0.0,59.635418,0.7237956,-0.4777832,0.31819662,12.4453125,1.6022135,3.0774739,2.9713542,-8.65625,0.8463542,4004.6667
40.0,0.0,59.640625,0.73950195,-0.46643066,0.29101562,12.472656,1.5698242,3.1044922,2.9814453,-8.6484375,0.8339844,3924.0
40.0,0.0,59.645832,0.7371419,-0.4156901,0.30228677,12.4296875,1.5751953,3.1054688,2.9798176,-8.65625,0.8561198,4287.3335
40.0,0.0,59.645832,0.7446289,-0.4136556,0.27115884,12.4296875,1.5823568,3.0930989,2.9589844,-8.6536455,0.8645833,4301.3335
