Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 11:25:57,60.0,0.57666016,0.76708984,-0.44433594,-0.94108075,10.136719,6.7890625,3.178711,3.053711,-8.654948,0.884847
2024-03-20 11:25:58,60.0,0.5804269,0.75439453,-0.43875557,-0.92982703,10.183036,6.779576,3.1983817,3.0463169,-8.660714,0.8618164
2024-03-20 11:25:59,60.0,0.57561386,0.73904854,-0.41043526,-0.94252235,10.245536,6.7762275,3.1933594,3.045759,-8.65625,0.8846959
2024-03-20 11:26:00,60.0,0.57454425,0.7388509,-0.42749023,-0.94384766,10.095052,6.7877603,3.2037761,3.0520833,-8.662761,0.8540039
2024-03-20 11:26:01,60.0,0.5877511,0.7573242,-0.43300083,-0.941476,10.052455,6.6802454,3.1961496,3.0524554,-8.657366,0.86865234
2024-03-20 11:26:02,60.0,0.5754046,0.7637416,-0.47112164,-0.9495675,10.178572,6.6551337,3.1799664,3.0496652,-8.657366,0.8663505
2024-03-20 11:26:03,60.0,0.5834961,0.7405599,-0.4267985,-0.94222003,10.069011,6.7382812,3.201823,3.0488281,-8.6588545,0.8704427
2024-03-20 11:26:04,60.0,0.5763114,0.73939735,-0.44928852,-0.9444057,10.15625,6.7578125,3.1925223,3.0566406,-8.65625,0.86056083
2024-03-20 11:26:05,60.0,0.5598493,0.75990516,-0.42333984,-0.93310547,10.109375,6.7287946,3.1955914,3.0530133,-8.65067,0.8607701
2024-03-20 11:26:06,60.0,0.55082196,0.7472331,-0.46809897,-0.9430339,10.092448,6.7096353,3.2008464,3.0517578,-8.651042,0.87109375
2024-03-20 11:26:07,60.0,0.5589425,0.73723495,-0.4209682,-0.9477539,10.186384,6.7226562,3.186663,3.0566406,-8.65625,0.8582589
2024-03-20 11:26:08,60.0,0.57310265,0.7561384,-0.43484932,-0.9404994,10.071428,6.729911,3.20452,3.0493863,-8.652902,0.8406808
2024-03-20 11:26:09,60.0,0.5813802,0.7450358,-0.40759277,-0.94311523,10.173177,6.781901,3.1953125,3.053711,-8.662761,0.86710614
2024-03-20 11:26:10,60.0,0.53892297,0.7532087,-0.4379534,-0.94412667,10.19308,6.716518,3.1953125,3.0449219,-8.657366,0.8806501
2024-03-20 11:26:11,60.0,0.5493513,0.7411412,-0.43875557,-0.9412667,10.0859375,6.705915,3.2006137,3.044643,-8.646205,0.8555385
2024-03-20 11:26:12,60.0,0.57096356,0.7546387,-0.4219564,-0.9376628,10.1901045,6.767578,3.1946614,3.0449219,-8.6484375,0.8486328
2024-03-20 11:26:13,60.0,0.56912667,0.73800224,-0.44471958,-0.9430106,10.168527,6.702567,3.1955914,3.0524554,-8.65625,0.8510742
2024-03-20 11:26:14,60.0,0.5673131,0.74365234,-0.41657367,-0.9404994,10.100447,6.667411,3.1880581,3.0513394,-8.652902,0.8806501
2024-03-20 11:26:15,60.0,0.57421875,0.75113934,-0.42093912,-0.9335124,10.21875,6.8046875,3.1803386,3.0530598,-8.645833,0.84383136
2024-03-20 11:26:16,60.0,0.5643834,0.74469864,-0.41632953,-0.93547714,10.059152,6.6981025,3.1961496,3.0563617,-8.652902,0.8671875
2024-03-20 11:26:17,60.0,0.5523856,0.75544083,-0.4114816,-0.94280136,10.1875,6.669643,3.1944754,3.0488281,-8.658483,0.8844169
2024-03-20 11:26:18,60.0,0.5699056,0.7504883,-0.45259604,-0.9433594,10.180989,6.778646,3.1917317,3.0504558,-8.641927,0.87646484
2024-03-20 11:26:19,60.0,0.56047714,0.7488839,-0.41301617,-0.94887,10.035714,6.6930804,3.2036831,3.0474331,-8.6640625,0.86732703
2024-03-20 11:26:20,60.0,0.5449219,0.7487444,-0.42944336,-0.94573104,10.122767,6.660714,3.1928012,3.0546875,-8.652902,0.85407364
2024-03-20 11:26:21,60.0,0.5357666,0.7697754,-0.39388022,-0.94555664,10.1536455,6.7259116,3.1809895,3.0540364,-8.644531,0.86604816
2024-03-20 11:26:22,60.0,0.5655692,0.73479354,-0.48577008,-0.94308037,10.127233,6.7583704,3.1967075,3.0410156,-8.65067,0.8478655
