Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 09:41:59,30.0,-0.37807617,0.7289063,-0.4347168,-0.43354493,5.00625,2.8554688,3.0601563,2.9359374,-8.657812,0.84589845
2024-03-20 09:42:00,30.0,-0.35384116,0.7352702,-0.4416504,-0.38163248,5.0410156,2.8535156,3.0628254,2.9384766,-8.660156,0.81486005
2024-03-20 09:42:01,30.0,-0.34901646,0.7629046,-0.44587055,-0.39547294,5.022321,2.8730469,3.0569196,2.938337,-8.647322,0.8184989
2024-03-20 09:42:02,30.0,-0.3561663,0.7324219,-0.421875,-0.44918388,5.0385046,2.8507254,3.0594308,2.9416852,-8.655134,0.8194755
2024-03-20 09:42:03,30.0,-0.37723795,0.7368164,-0.40649414,-0.44169107,5.033854,2.889323,3.0641277,2.9257812,-8.6484375,0.8308919
2024-03-20 09:42:04,30.0,-0.38385883,0.745745,-0.45476422,-0.4120396,5.0195312,2.859096,3.0641742,2.9299664,-8.65625,0.8356585
2024-03-20 09:42:05,30.0,-0.36247906,0.7359794,-0.4209682,-0.39948383,5.0273438,2.8769531,3.0675223,2.934152,-8.667411,0.8307757
2024-03-20 09:42:06,30.0,-0.3675537,0.7389323,-0.44014487,-0.45418295,5.047526,2.883138,3.0618489,2.931966,-8.657552,0.82177734
2024-03-20 09:42:07,30.0,-0.37447685,0.74183875,-0.46153042,-0.4443708,5.017857,2.8724887,3.0678012,2.9375,-8.645089,0.84172714
2024-03-20 09:42:08,30.0,-0.36143276,0.7453962,-0.4342564,-0.43101284,5.030692,2.873605,3.0644531,2.9316406,-8.652902,0.8552595
2024-03-20 09:42:09,30.0,-0.36031088,0.7461751,-0.44075522,-0.39204916,5.0253906,2.8597004,3.0657551,2.9309895,-8.654948,0.84798175
2024-03-20 09:42:10,30.0,-0.35260883,0.7403739,-0.39202008,-0.41891044,5.0106025,2.861607,3.0574777,2.938616,-8.662947,0.82101005
2024-03-20 09:42:11,30.0,-0.36495537,0.73751396,-0.45333427,-0.43798828,5.03125,2.86077,3.0652902,2.9375,-8.649553,0.80754745
2024-03-20 09:42:12,30.0,-0.3864746,0.742513,-0.4217936,-0.3839518,5.0188804,2.8297527,3.061198,2.9348958,-8.651042,0.8550618
2024-03-20 09:42:13,30.0,-0.37925503,0.74741906,-0.44810268,-0.43108258,5.017857,2.828962,3.0563617,2.936663,-8.65067,0.84898156
2024-03-20 09:42:14,30.0,-0.3630371,0.7564872,-0.42211914,-0.39983258,5.0385046,2.8395648,3.0560825,2.9416852,-8.633928,0.8267997
2024-03-20 09:42:15,30.0,-0.37516275,0.7441406,-0.42944336,-0.44380698,5.0240884,2.8388672,3.0628254,2.9391277,-8.651042,0.8336589
