time,pressure_set_point,pressure_predicted,error,delta_error,frequency,delta_frequency,pt_k_1,pt_k_2,angle_set_point,angle,angle_error,model,time
2024-04-20 11:07:51.333295,6.0,6.889282927724433,-0.889282927724433,-0.07708019524047405,40.76190619195183,-0.7728954223597571,6.812202732483959,6.735931736641573,30.0,28.84549841491897,-1.1203870427726876,MLP,2024-04-20 11:07:51.333295
2024-04-20 11:07:51.843116,6.0,6.948755490236163,-0.948755490236163,-0.059472562511730054,39.90168722897105,-0.8602189629807805,6.889282927724433,6.812202732483959,30.0,29.659220016404788,-0.15881055602677208,MLP,2024-04-20 11:07:51.843116
2024-04-20 11:07:52.334188,6.0,7.005280152276349,-1.0052801522763488,-0.0565246620401858,38.961835920840336,-0.9398513081307117,6.948755490236163,6.889282927724433,30.0,31.135410346047777,1.2713055360587227,MLP,2024-04-20 11:07:52.334188
2024-04-20 11:07:52.833703,6.0,7.045712094848156,-1.045712094848156,-0.040431942571807156,37.96627111253728,-0.9955648083030584,7.005280152276349,6.948755490236163,30.0,30.448880014145978,0.28263800790286453,MLP,2024-04-20 11:07:52.833703
2024-04-20 11:07:53.339857,6.0,7.080812376376962,-1.0808123763769624,-0.0351002815288064,36.92294455726379,-1.0433265552734912,7.045712094848156,7.005280152276349,30.0,30.981714607383186,1.1037007043636748,MLP,2024-04-20 11:07:53.339857
2024-04-20 11:07:53.840875,6.0,7.1012802343316315,-1.1012802343316315,-0.0204678579546691,35.851966088153695,-1.0709784691100983,7.080812376376962,7.045712094848156,30.0,29.05621398282774,-0.7311440276404753,MLP,2024-04-20 11:07:53.840875
2024-04-20 11:07:54.347676,6.0,7.115099146610355,-1.1150991466103548,-0.013818912278723339,34.76228282706687,-1.0896832610868263,7.1012802343316315,7.080812376376962,30.0,31.157227995971223,1.021823559826764,MLP,2024-04-20 11:07:54.347676
2024-04-20 11:07:54.847934,6.0,7.115792643430209,-1.1157926434302086,-0.0006934968198537561,33.67166775904465,-1.0906150680222133,7.115099146610355,7.1012802343316315,30.0,30.02791577702421,-0.15705281977595575,MLP,2024-04-20 11:07:54.847934
2024-04-20 11:07:55.354021,6.0,7.10938300805583,-1.10938300805583,0.006409635374378553,32.5896953217172,-1.0819724373274502,7.115792643430209,7.115099146610355,30.0,29.522366238791797,-0.19058366288305706,MLP,2024-04-20 11:07:55.354021
2024-04-20 11:07:55.860690,6.0,7.091471386565638,-1.0914713865656376,0.01791162149019243,31.531962595009578,-1.0577327267076226,7.10938300805583,7.115792643430209,30.0,28.997608204597526,-1.202946316721203,MLP,2024-04-20 11:07:55.860690
2024-04-20 11:07:56.378876,6.0,7.06669953643055,-1.0666995364305496,0.02477185013508798,30.50784636856502,-1.0241162264445587,7.091471386565638,7.10938300805583,30.0,28.950742210690205,-0.9033938637317362,MLP,2024-04-20 11:07:56.378876
2024-04-20 11:07:56.874402,6.0,7.032195015382218,-1.032195015382218,0.03450452104833168,30.0,-0.9770139259960168,7.06669953643055,7.091471386565638,30.0,29.991669873437196,0.24190378797881706,MLP,2024-04-20 11:07:56.874402
2024-04-20 11:07:57.881204,6.0,7.000268290284991,-1.0002682902849909,0.03192672509722705,30.0,-0.9329360534697178,7.032195015382218,7.06669953643055,30.0,30.419940088524893,0.538115319745117,MLP,2024-04-20 11:07:57.881204
2024-04-20 11:07:58.946356,6.0,6.9688510877217285,-0.9688510877217285,0.031417202563262414,30.0,-0.8888742514022265,7.000268290284991,7.032195015382218,30.0,30.978055237337557,0.8598654000890953,MLP,2024-04-20 11:07:58.946356
2024-04-20 11:08:00.050872,6.0,6.938568632804632,-0.9385686328046319,0.03028245491709658,30.0,-0.8455416077610973,6.9688510877217285,7.000268290284991,30.0,29.8267978877771,-0.3266267807914929,MLP,2024-04-20 11:08:00.050872
2024-04-20 11:08:01.144772,6.0,6.908980393356943,-0.9089803933569431,0.029588239447688736,30.0,-0.8022829784513351,6.938568632804632,6.9688510877217285,30.0,29.687486628807886,-0.1633958501716286,MLP,2024-04-20 11:08:01.144772
2024-04-20 11:08:01.645248,6.0,6.880394670037436,-0.8803946700374361,0.02858572331950704,30.0,-0.7595134329748823,6.908980393356943,6.938568632804632,30.0,28.975456101121942,-1.0528280930154459,MLP,2024-04-20 11:08:01.645248
2024-04-20 11:08:02.150719,6.0,6.852508192734217,-0.8525081927342173,0.027886477303218804,30.0,-0.7166647007714391,6.880394670037436,6.908980393356943,30.0,29.481655097706284,-0.4570220313515456,MLP,2024-04-20 11:08:02.150719
2024-04-20 11:08:03.157786,6.0,6.825530807117128,-0.8255308071171283,0.026977385617088956,30.0,-0.6740610684770586,6.852508192734217,6.880394670037436,30.0,29.26774015989379,-1.025721513498226,MLP,2024-04-20 11:08:03.157786
2024-04-20 11:08:04.166415,6.0,6.799242606422567,-0.7992426064225668,0.026288200694561503,30.0,-0.6313712937936088,6.825530807117128,6.852508192734217,30.0,30.329251393896165,0.18532665262612724,MLP,2024-04-20 11:08:04.166415
2024-04-20 11:08:04.678633,6.0,6.773787320561385,-0.773787320561385,0.025455285861181842,30.0,-0.5887539816082223,6.799242606422567,6.825530807117128,30.0,30.8123702982768,0.543522642784513,MLP,2024-04-20 11:08:04.678633
2024-04-20 11:08:05.179519,6.0,6.74900253473432,-0.7490025347343199,0.024784785827065114,30.0,-0.5459109398856544,6.773787320561385,6.799242606422567,30.0,29.048200667012647,-0.8566642568872354,MLP,2024-04-20 11:08:05.179519
2024-04-20 11:08:05.696522,6.0,6.724986703930306,-0.7249867039303064,0.024015830804013483,30.0,-0.5029782104370597,6.74900253473432,6.773787320561385,30.0,29.85679142996481,-0.168174923045612,MLP,2024-04-20 11:08:05.696522
2024-04-20 11:08:06.710219,6.0,6.701617657725119,-0.7016176577251194,0.023369046205186983,30.0,-0.4597244917958448,6.724986703930306,6.74900253473432,30.0,29.299237305784096,-0.8252848034123801,MLP,2024-04-20 11:08:06.710219
2024-04-20 11:08:07.748261,6.0,6.678960793228197,-0.6789607932281969,0.022656864496922502,30.0,-0.416288917044067,6.701617657725119,6.724986703930306,30.0,31.161184465704036,1.2363964121409445,MLP,2024-04-20 11:08:07.748261
2024-04-20 11:08:08.248235,6.0,6.656924841946148,-0.6569248419461484,0.022035951282048494,30.0,-0.37249737489705836,6.678960793228197,6.701617657725119,30.0,30.266682200005516,0.4112018986159143,MLP,2024-04-20 11:08:08.248235
2024-04-20 11:08:08.755064,6.0,6.635552204202676,-0.6355522042026758,0.021372637743472644,30.0,-0.32838191450424326,6.656924841946148,6.678960793228197,30.0,29.206386058378097,-1.0503866320756678,MLP,2024-04-20 11:08:08.755064
2024-04-20 11:08:09.263357,6.0,6.6147717336919065,-0.6147717336919065,0.020780470510769256,30.0,-0.28379043504385604,6.635552204202676,6.656924841946148,30.0,31.152087497254634,1.1500700249049878,MLP,2024-04-20 11:08:09.263357
2024-04-20 11:08:09.764287,6.0,6.594610020447349,-0.594610020447349,0.02016171324455751,30.0,-0.23885189440807275,6.6147717336919065,6.635552204202676,30.0,29.537822168109507,-0.2139835027839645,MLP,2024-04-20 11:08:09.764287
2024-04-20 11:08:10.271855,6.0,6.575013884401988,-0.5750138844019883,0.0195961360453607,30.0,-0.19339810452519382,6.594610020447349,6.6147717336919065,30.0,29.281985280815,-0.7801989863841463,MLP,2024-04-20 11:08:10.271855
2024-04-20 11:08:10.791900,6.0,6.5559955425982475,-0.5559955425982475,0.019018341803740846,30.0,-0.1473861124688384,6.575013884401988,6.594610020447349,30.0,29.077065585559097,-1.1541854277346424,MLP,2024-04-20 11:08:10.791900
2024-04-20 11:08:11.894411,6.0,6.537516187960195,-0.5375161879601951,0.018479354638052392,30.0,-0.10082873092066179,6.5559955425982475,6.575013884401988,30.0,29.346426759416637,-0.7962231216811624,MLP,2024-04-20 11:08:11.894411
2024-04-20 11:08:12.400561,6.0,6.519576539137387,-0.519576539137387,0.017939648822808074,30.0,-0.05372883575162351,6.537516187960195,6.5559955425982475,30.0,29.46424227465555,-0.4134548844889139,MLP,2024-04-20 11:08:12.400561
