,PT-2,pt2_pred_dt,pt2_pred_cat
89,9.0880208,8.766865497802202,9.271584484726413
90,9.0773437,8.766865497802202,9.271584484726413
91,9.0856771,8.766865497802202,9.271584484726413
92,9.0901041,8.766865497802202,9.271584484726413
93,9.0921875,8.766865497802202,9.271584484726413
94,9.0928125,8.766865497802202,9.271584484726413
95,9.088125,8.766865497802202,9.271584484726413
96,9.093854,8.766865497802202,9.271584484726413
97,9.1056248,8.766865497802202,9.271584484726413
98,9.0933852,9.57554671597222,9.271584484726413
99,9.074270600000002,8.766865497802202,9.271584484726413
100,9.086145599999998,8.766865497802202,9.271584484726413
101,9.0561978,8.766865497802202,9.271584484726413
102,9.096198,8.766865497802202,9.271584484726413
103,9.062448,8.766865497802202,9.271584484726413
104,9.0426564,8.766865497802202,9.271584484726413
105,9.0339064,8.766865497802202,9.271584484726413
106,9.046094,8.766865497802202,9.271584484726413
107,8.9982814,8.766865497802202,9.271584484726413
108,9.028645999999998,8.766865497802202,9.271584484726413
109,9.0519272,8.766865497802202,9.271584484726413
110,9.0509898,8.766865497802202,9.271584484726413
111,9.0688022,8.766865497802202,9.271584484726413
112,9.0697398,8.766865497802202,9.271584484726413
113,9.1012502,8.766865497802202,9.271584484726413
114,9.1150002,8.766865497802202,9.271584484726413
115,9.1109376,9.57554671597222,9.271584484726413
116,9.0990626,9.57554671597222,9.271584484726413
117,9.09125,8.766865497802202,9.32691380348244
118,9.0334375,8.766865497802202,9.32691380348244
119,9.0412499,8.766865497802202,9.355365570510404
120,9.0506249,8.766865497802202,9.355365570510404
121,9.0426561,8.766865497802202,9.370167252111147
122,9.0464061,8.766865497802202,9.370519234518166
123,9.1003124,8.766865497802202,9.370519234518166
124,9.105625,8.766865497802202,9.370405584211946
125,9.100468799999998,9.57554671597222,9.374020313104735
126,9.1368752,8.766865497802202,9.379097422415517
127,9.1784378,9.57554671597222,9.379097422415517
128,9.2315628,9.57554671597222,9.387336864809237
129,9.3234378,9.57554671597222,9.369430732755752
130,9.461719,9.57554671597222,9.521531816564085
131,9.6120314,9.57554671597222,9.521531816564085
132,9.8051564,9.57554671597222,9.658980581153907
133,9.996172,9.8743229,9.871753503555691
134,10.190859499999998,10.128391541897237,10.015425338107933
135,10.4008595,10.128391541897237,10.298319594544441
136,10.6200001,10.61133606521739,10.590754005412787
137,10.8215625,10.61133606521739,11.042397285109535
138,11.0182031,10.61133606521739,11.276324358958188
139,11.2342188,10.61133606521739,11.276324358958188
140,11.445156399999998,10.61133606521739,11.757049922239784
141,11.656875199999998,12.377357002583029,11.778300992367779
142,11.8806252,12.377357002583029,11.799783701774626
143,12.1359377,12.377357002583029,12.142126219492331
144,12.432422,12.377357002583029,12.14551804540977
145,12.7614844,12.377357002583029,12.619767417309346
146,13.024375,13.008532822999998,12.950627536804163
147,13.2363282,13.008532822999998,13.464242621954158
148,13.4082032,13.703846714285714,13.799073911114226
149,13.482890700000002,13.703846714285714,13.968155120836688
150,13.487578200000002,13.703846714285714,13.873839677553276
151,13.528984400000002,13.703846714285714,13.873839677553276
152,13.560624999999998,13.703846714285714,13.873839677553276
153,13.5562499,13.703846714285714,13.873839677553276
154,13.5667187,13.703846714285714,13.873839677553276
155,13.562031200000002,13.703846714285714,13.87961347239051
156,13.5378125,13.703846714285714,13.873839677553276
157,13.5389843,13.703846714285714,13.873839677553276
158,13.5292969,13.703846714285714,13.873839677553276
159,13.5195313,13.703846714285714,13.873839677553276
160,13.5060939,13.703846714285714,13.873839677553276
161,13.498672,13.703846714285714,13.873839677553276
162,13.4959376,13.703846714285714,13.873839677553276
163,13.5334376,13.703846714285714,13.873839677553276
164,13.539687600000002,13.703846714285714,13.88010991520772
165,13.5425782,13.703846714285714,13.873839677553276
166,13.5617188,13.703846714285714,13.873839677553276
167,13.5425782,13.703846714285714,13.873839677553276
168,13.5464844,13.703846714285714,13.873839677553276
169,13.5210937,13.703846714285714,13.873839677553276
170,13.5292967,13.703846714285714,13.873839677553276
171,13.5257811,13.703846714285714,13.873839677553276
172,13.5371093,13.703846714285714,13.873839677553276
173,13.5218749,13.703846714285714,13.873839677553276
174,13.5317708,13.703846714285714,13.873839677553276
175,13.5216146,13.703846714285714,13.873839677553276
176,13.5200522,13.703846714285714,13.873839677553276
177,13.5126302,13.703846714285714,13.873839677553276
178,13.509375,13.703846714285714,13.873839677553276
179,13.5166666,13.703846714285714,13.873839677553276
180,13.5322916,13.703846714285714,13.873839677553276
181,13.5358072,13.703846714285714,13.873839677553276
182,13.5553386,13.703846714285714,13.873839677553276
183,13.5726564,13.703846714285714,13.873839677553276
184,13.5710939,13.703846714285714,13.873839677553276
185,13.5575523,13.703846714285714,13.873839677553276
186,13.5427085,13.703846714285714,13.873839677553276
187,13.5485678,13.703846714285714,13.873839677553276
188,13.550130200000002,13.703846714285714,13.873839677553276
189,13.5574218,13.703846714285714,13.873839677553276
190,13.5729166,13.703846714285714,13.873839677553276
191,13.5729166,13.703846714285714,13.873839677553276
192,13.5475259,13.703846714285714,13.873839677553276
193,13.5182291,13.703846714285714,13.873839677553276
194,13.5291666,13.703846714285714,13.873839677553276
195,13.5225259,13.703846714285714,13.873839677553276
196,13.5381509,13.703846714285714,13.873839677553276
197,13.5447916,13.703846714285714,13.873839677553276
198,13.5623698,13.703846714285714,13.873839677553276
199,13.5515626,13.703846714285714,13.873839677553276
200,13.5359376,13.703846714285714,13.873839677553276
201,13.534896,13.703846714285714,13.873839677553276
202,13.5419273,13.703846714285714,13.873839677553276
203,13.521745,13.703846714285714,13.873839677553276
204,13.5209638,13.703846714285714,13.873839677553276
205,13.5324222,13.703846714285714,13.873839677553276
206,13.544010600000002,13.703846714285714,13.873839677553276
207,13.5317709,13.703846714285714,13.873839677553276
208,13.540625,13.703846714285714,13.873839677553276
209,13.5292968,13.703846714285714,13.873839677553276
210,13.5565103,13.703846714285714,13.873839677553276
211,13.5386719,13.703846714285714,13.873839677553276
212,13.550521,13.703846714285714,13.873839677553276
213,13.5421876,13.703846714285714,13.873839677553276
214,13.5429688,13.703846714285714,13.873839677553276
215,13.5141928,13.703846714285714,13.873839677553276
216,13.5167969,13.703846714285714,13.873839677553276
217,13.5261719,13.703846714285714,13.873839677553276
218,13.5516928,13.703846714285714,13.873839677553276
219,13.5481772,13.703846714285714,13.873839677553276
220,13.5736979,13.703846714285714,13.873839677553276
221,13.597525999999998,13.703846714285714,13.873839677553276
222,13.596614399999998,13.703846714285714,13.873839677553276
223,13.575911299999998,13.703846714285714,13.873839677553276
224,13.5864582,13.703846714285714,13.873839677553276
225,13.570572899999998,13.703846714285714,13.873839677553276
226,13.5441407,13.703846714285714,13.873839677553276
227,13.5352866,13.703846714285714,13.873839677553276
228,13.5533856,13.703846714285714,13.873839677553276
229,13.571094,13.703846714285714,13.88010991520772
230,13.5640627,13.703846714285714,13.809735841883803
231,13.5692709,13.703846714285714,13.809235403572147
232,13.580599,13.703846714285714,13.813415891297076
233,13.5701822,13.703846714285714,13.88010991520772
234,13.5649738,13.703846714285714,13.873839677553276
235,13.5446613,13.703846714285714,13.873839677553276
236,13.5451822,13.703846714285714,13.873839677553276
237,13.5299478,13.703846714285714,13.873839677553276
238,13.5049478,13.703846714285714,13.873839677553276
239,13.4903644,13.703846714285714,13.873839677553276
240,13.527864400000002,13.703846714285714,13.873839677553276
241,13.532031,13.703846714285714,13.873839677553276
242,13.534895700000002,13.703846714285714,13.873839677553276
243,13.5526041,13.703846714285714,13.873839677553276
244,13.5511718,13.703846714285714,13.873839677553276
245,13.5303384,13.703846714285714,13.87961347239051
246,13.5199218,13.703846714285714,13.873839677553276
247,13.5236977,13.703846714285714,13.809735841883803
248,13.5226561,13.703846714285714,13.818456494655297
249,13.5459634,13.703846714285714,13.873839677553276
250,13.5548177,13.703846714285714,13.873839677553276
251,13.5574218,13.703846714285714,13.873839677553276
252,13.5445312,13.703846714285714,13.873839677553276
253,13.5528644,13.703846714285714,13.87961347239051
254,13.526301900000002,13.703846714285714,13.817351115736036
255,13.516406,13.703846714285714,13.808528985800983
256,13.5148435,13.703846714285714,13.87961347239051
257,13.5175779,13.703846714285714,13.873839677553276
258,13.4863279,13.703846714285714,13.87961347239051
259,13.4878904,13.703846714285714,13.873839677553276
260,13.485807,13.703846714285714,13.873839677553276
261,13.4921873,13.703846714285714,13.873839677553276
262,13.514192599999998,13.703846714285714,13.873839677553276
263,13.6199219,13.703846714285714,13.873463532463367
264,13.7610678,13.703846714285714,13.873463532463367
265,13.9667971,14.288677213114754,13.89627516700307
266,14.2432293,14.288677213114754,13.89627516700307
267,14.5359375,14.288677213114754,14.144256640353253
268,14.8354166,14.288677213114754,14.789688985029837
269,15.1859375,15.340408016666666,15.233169571502788
270,15.5072916,15.340408016666666,15.540732177178521
271,15.8270832,16.122267485714282,15.940513427688456
272,16.198437300000002,16.122267485714282,15.940513427688456
273,16.5317705,16.122267485714282,16.579885086639504
274,16.8343746,16.65188775,17.31268638114783
275,17.1312496,16.99889305,17.34683747630023
276,17.3999996,17.559991043010747,17.34683747630023
277,17.6843746,17.559991043010747,17.546862232304
278,17.9499996,17.559991043010747,17.822273263006842
279,18.1572914,17.933984323809526,18.28620132759292
280,18.3843746,17.933984323809526,18.587702715511792
281,18.5697914,18.900879141880345,18.707006512338204
282,18.721875,18.900879141880345,18.821987040892527
283,18.891666800000003,18.900879141880345,18.844059966615045
284,19.0229168,18.900879141880345,18.888416588362322
285,19.1468754,19.911516244444442,19.496827634387582
286,19.2833336,19.911516244444442,19.9599089476606
287,19.339583600000005,19.911516244444442,20.01146301566785
288,19.383333600000004,19.911516244444442,20.08280436465449
289,19.46875,19.911516244444442,20.08280436465449
290,19.5083332,19.911516244444442,20.101357477255323
291,19.5270832,19.911516244444442,20.101357477255323
292,19.5416664,19.911516244444442,20.097815672780083
293,19.5718746,19.911516244444442,20.048561067231297
294,19.5552082,19.911516244444442,20.057057967836382
295,19.5322914,19.911516244444442,20.048561067231297
296,19.50625,19.911516244444442,20.05453161944196
297,19.5270832,19.911516244444442,20.0886071668897
298,19.5104168,19.911516244444442,20.06486848469435
299,19.521875,19.911516244444442,20.183653144542614
300,19.532291800000003,19.911516244444442,20.183653144542614
301,19.5125,19.911516244444442,20.11230152827818
302,19.4635418,19.911516244444442,20.122087215611124
303,19.3979168,19.911516244444442,20.183653144542614
304,19.35625,19.911516244444442,20.162056345577863
305,19.34375,19.911516244444442,20.162795169523545
306,19.329166800000003,19.911516244444442,20.195656847851097
307,19.3145836,19.911516244444442,20.228404335170502
308,19.328125,19.911516244444442,20.23487453086927
309,19.308854200000003,19.911516244444442,20.162056345577863
310,19.2359374,19.911516244444442,20.162795169523545
311,19.2046874,19.911516244444442,20.162795169523545
312,19.1786456,19.911516244444442,20.162795169523545
313,19.1442706,19.911516244444442,20.228404335170502
314,19.0942706,19.911516244444442,20.228404335170502
315,19.0546874,19.911516244444442,20.162795169523545
316,19.0463538,19.911516244444442,20.162795169523545
317,19.035937,19.911516244444442,20.162056345577863
318,19.0276038,19.911516244444442,20.131255266674295
319,19.0156246,19.911516244444442,20.20739859893878
320,19.0427078,19.911516244444442,20.235043729386057
321,19.0083328,19.911516244444442,20.20739859893878
322,18.9640622,19.911516244444442,20.183653144542614
323,18.883854000000003,18.900879141880345,20.087156050812045
324,18.8333332,18.900879141880345,19.538607075154893
325,18.7875,18.900879141880345,19.01003676705443
326,18.735416800000003,18.900879141880345,19.067287003405305
327,18.691146,18.900879141880345,19.067287003405305
328,18.6854168,18.900879141880345,19.01288226761526
329,18.666146200000004,18.900879141880345,18.981460853271244
330,18.6286462,18.900879141880345,18.981460853271244
331,18.6427086,18.900879141880345,18.940514527913866
332,18.6145836,18.900879141880345,19.090721572920145
333,18.6177084,18.900879141880345,19.231115205139652
334,18.583333400000004,18.900879141880345,19.090721572920145
335,18.5406252,18.900879141880345,19.07582665444319
336,18.4484378,18.900879141880345,19.028918474474587
337,18.4083336,18.900879141880345,19.01288226761526
338,18.3848962,18.900879141880345,18.935358560015167
339,18.3807294,18.900879141880345,18.981460853271244
340,18.35625,18.900879141880345,19.090721572920145
341,18.359375,18.900879141880345,19.141896823840796
342,18.3567706,18.900879141880345,19.092118472314873
343,18.3208332,18.900879141880345,19.067287003405305
344,18.3239582,18.900879141880345,18.964300366743117
345,18.3421876,18.900879141880345,18.972739678642053
346,18.3656252,18.900879141880345,19.137408956522357
347,18.3614588,18.900879141880345,19.331960580351208
348,18.3286462,18.900879141880345,19.36829903640099
349,18.270833600000003,18.900879141880345,19.22534535313537
350,18.2125,18.900879141880345,19.223580043244997
351,18.1567706,18.900879141880345,19.196780488929697
352,18.082812,17.933984323809526,19.195755123823652
353,18.085937,17.933984323809526,18.88459084143839
354,18.069791400000003,17.933984323809526,18.847913218914524
355,18.075,17.933984323809526,18.94263096667046
356,18.094791800000003,17.933984323809526,18.962163770434874
357,18.1218754,17.933984323809526,19.019265427639176
358,18.0895836,17.933984323809526,19.019797818568854
359,18.0979168,17.933984323809526,19.019303087231627
360,18.1072918,17.933984323809526,18.97246529554861
361,18.0729168,17.933984323809526,18.807661525198263
362,18.103125,17.933984323809526,18.71123708964891
363,18.1213544,17.933984323809526,18.68749840745356
364,18.1255212,17.933984323809526,18.744717138370333
365,18.1234376,17.933984323809526,18.802653157422082
366,18.153125,17.933984323809526,18.802653157422082
367,18.1125,17.933984323809526,19.01909622912239
368,18.0859374,17.933984323809526,18.962163770434874
369,18.1234374,17.933984323809526,18.94263096667046
370,18.140104200000003,17.933984323809526,18.813821233820505
371,18.117708600000004,17.933984323809526,18.847913218914524
372,18.1895836,17.933984323809526,18.760753345229656
373,18.2343754,18.900879141880345,18.798040370758144
374,18.1833336,18.900879141880345,18.972739678642053
375,18.1666668,17.933984323809526,19.1136808195336
376,18.1640624,17.933984323809526,18.836215959623875
377,18.1119792,17.933984323809526,18.836215959623875
378,18.0859374,17.933984323809526,18.798040370758144
379,18.11875,17.933984323809526,18.671190989990507
380,18.133333600000004,17.933984323809526,18.671190989990507
381,18.133333600000004,17.933984323809526,18.847913218914524
382,18.1197918,17.933984323809526,18.94263096667046
383,18.0958336,17.933984323809526,19.019265427639176
384,18.0583336,17.933984323809526,19.019797818568854
385,18.023958600000004,17.933984323809526,19.019797818568854
386,18.025521200000004,17.933984323809526,19.019265427639176
387,18.0244794,17.933984323809526,18.847913218914524
388,18.040625,17.933984323809526,19.019265427639176
389,18.0682292,17.933984323809526,18.94263096667046
390,18.05625,17.933984323809526,18.94263096667046
391,18.0760418,17.933984323809526,18.97246529554861
392,18.094791800000003,17.933984323809526,19.019303087231627
393,18.1213544,17.933984323809526,18.847913218914524
394,18.1296876,17.933984323809526,18.836215959623875
395,18.1546876,17.933984323809526,18.836215959623875
396,18.1567708,17.933984323809526,18.713295724026317
397,18.1656252,17.933984323809526,18.713295724026317
398,18.1375002,17.933984323809526,18.67234939866894
399,18.1281252,17.933984323809526,18.67234939866894
400,18.1390626,17.933984323809526,18.671190989990507
401,18.1265626,17.933984323809526,18.71123708964891
402,18.126041800000003,17.933984323809526,18.71123708964891
403,18.172916800000003,17.933984323809526,18.798040370758144
404,18.1739586,17.933984323809526,18.847913218914524
405,18.208333600000003,17.933984323809526,18.798040370758144
406,18.2177086,18.900879141880345,19.019797818568854
407,18.2713542,18.900879141880345,19.218385524214867
408,18.300521,18.900879141880345,19.218049528336664
409,18.3963542,18.900879141880345,19.218049528336664
410,18.5088542,18.900879141880345,19.35489510468868
411,18.701041600000003,18.900879141880345,19.35489510468868
412,18.8682292,18.900879141880345,19.3534613019796
413,19.053125,18.900879141880345,19.364765378891114
414,19.2364582,19.911516244444442,19.883446437215166
415,19.3973958,19.911516244444442,20.212658706870613
416,19.5177084,19.911516244444442,20.23648290942856
417,19.6239584,19.911516244444442,20.23648290942856
418,19.6973958,19.911516244444442,20.23376937111353
419,19.725,19.911516244444442,20.23376937111353
420,19.7328124,19.911516244444442,20.216688349481743
421,19.7140624,19.911516244444442,20.105962815774554
422,19.6859374,19.911516244444442,20.10173512572511
423,19.6744792,19.911516244444442,20.104902549399927
424,19.6979168,19.911516244444442,20.104902549399927
425,19.7020836,19.911516244444442,20.104902549399927
426,19.731771,19.911516244444442,20.10387386074916
427,19.761979200000003,19.911516244444442,20.105962815774554
428,19.7796874,19.911516244444442,20.105962815774554
429,19.7453124,19.911516244444442,20.105962815774554
430,19.7505206,19.911516244444442,20.100724209736057
431,19.7177082,19.911516244444442,20.104902549399927
432,19.709375,19.911516244444442,20.105962815774554
433,19.6895832,19.911516244444442,20.10387386074916
434,19.7270832,19.911516244444442,20.10791324806165
435,19.6817706,19.911516244444442,20.10770500904743
436,19.6807288,19.911516244444442,20.105962815774554
437,19.6729164,19.911516244444442,20.10791324806165
438,19.6942708,19.911516244444442,20.104902549399927
439,19.674479,19.911516244444442,20.036029632293666
440,19.683854199999995,19.911516244444442,20.100724209736057
441,19.7239584,19.911516244444442,20.10387386074916
442,19.715104,19.911516244444442,20.099668354366717
443,19.6916664,19.911516244444442,20.105962815774554
444,19.6958332,19.911516244444442,20.11219532011827
445,19.7083332,19.911516244444442,20.10791324806165
446,19.7067708,19.911516244444442,20.10173512572511
447,19.71875,19.911516244444442,20.10387386074916
448,19.73125,19.911516244444442,20.099668354366717
449,19.7203124,19.911516244444442,20.022491309667082
450,19.7156248,19.911516244444442,20.099668354366717
451,19.6760416,19.911516244444442,20.099668354366717
452,19.6854168,19.911516244444442,20.099668354366717
453,19.668229200000003,19.911516244444442,20.10173512572511
454,19.6541668,19.911516244444442,20.106403679965737
455,19.6447918,19.911516244444442,20.099668354366717
456,19.6890626,19.911516244444442,20.100724209736057
457,19.6546874,19.911516244444442,20.099668354366717
458,19.6729168,19.911516244444442,20.099668354366717
459,19.6854168,19.911516244444442,20.036029632293666
460,19.705729400000003,19.911516244444442,20.099668354366717
461,19.674479400000003,19.911516244444442,20.036029632293666
462,19.6843752,19.911516244444442,20.099668354366717
463,19.6520834,19.911516244444442,20.099668354366717
464,19.6723958,19.911516244444442,20.099668354366717
465,19.6802082,19.911516244444442,20.036029632293666
466,19.6984374,19.911516244444442,20.100724209736057
467,19.713541600000003,19.911516244444442,20.10387386074916
468,19.7197916,19.911516244444442,20.106403679965737
469,19.7197916,19.911516244444442,20.106403679965737
470,19.7187498,19.911516244444442,20.109557168420476
471,19.6817706,19.911516244444442,20.10770500904743
472,19.6677082,19.911516244444442,20.104902549399927
473,19.71875,19.911516244444442,20.100724209736057
474,19.7015626,19.911516244444442,20.10387386074916
475,19.6979168,19.911516244444442,20.099668354366717
476,19.6854168,19.911516244444442,20.10173512572511
477,19.6760418,19.911516244444442,20.10387386074916
478,19.65,19.911516244444442,20.104902549399927
479,19.6265626,19.911516244444442,20.100724209736057
480,19.6281252,19.911516244444442,20.100724209736057
481,19.6578126,19.911516244444442,20.099668354366717
482,19.6609376,19.911516244444442,20.036029632293666
483,19.6156252,19.911516244444442,20.036029632293666
484,19.63125,19.911516244444442,20.099668354366717
485,19.653125,19.911516244444442,20.10173512572511
486,19.6239582,19.911516244444442,20.104902549399927
487,19.6317706,19.911516244444442,20.10770500904743
488,19.664583,19.911516244444442,20.104902549399927
489,19.664583,19.911516244444442,20.100724209736057
490,19.6031248,19.911516244444442,20.099668354366717
491,19.5963542,19.911516244444442,20.099668354366717
492,19.6135418,19.911516244444442,20.099668354366717
493,19.6041668,19.911516244444442,20.099668354366717
494,19.588542,19.911516244444442,20.099668354366717
495,19.6020834,19.911516244444442,20.099668354366717
496,19.6067708,19.911516244444442,20.036029632293666
497,19.6005208,19.911516244444442,20.036029632293666
498,19.6145834,19.911516244444442,20.036029632293666
499,19.6583334,19.911516244444442,20.022491309667082
500,19.6739584,19.911516244444442,20.022491309667082
501,19.6598958,19.911516244444442,20.036029632293666
502,19.6505208,19.911516244444442,20.100724209736057
503,19.6552082,19.911516244444442,20.104902549399927
504,19.6057288,19.911516244444442,20.106403679965737
505,19.5848956,19.911516244444442,20.10791324806165
506,19.6177082,19.911516244444442,20.11219532011827
507,19.6161456,19.911516244444442,20.105962815774554
508,19.5942706,19.911516244444442,20.099668354366717
509,19.6119792,19.911516244444442,20.100724209736057
510,19.6479166,19.911516244444442,20.099668354366717
511,19.6166666,19.911516244444442,20.099668354366717
512,19.6026042,19.911516244444442,20.104902549399927
513,19.604166600000003,19.911516244444442,20.109557168420476
514,19.5854166,19.911516244444442,20.114269792846056
515,19.5666666,19.911516244444442,20.114269792846056
516,19.6135416,19.911516244444442,20.10791324806165
517,19.6010416,19.911516244444442,20.106403679965737
518,19.588541600000003,19.911516244444442,20.100724209736057
519,19.6062498,19.911516244444442,20.036029632293666
520,19.5624998,19.911516244444442,20.036029632293666
521,19.5421874,19.911516244444442,20.036029632293666
522,19.5578124,19.911516244444442,20.099668354366717
523,19.5703124,19.911516244444442,20.10791324806165
524,19.5786456,19.911516244444442,20.109557168420476
525,19.6270832,19.911516244444442,20.109557168420476
526,19.6536456,19.911516244444442,20.109557168420476
527,19.658333,19.911516244444442,20.104902549399927
528,19.6223956,19.911516244444442,20.036029632293666
529,19.5921874,19.911516244444442,20.099668354366717
530,19.5921874,19.911516244444442,20.036029632293666
531,19.5609374,19.911516244444442,20.099668354366717
532,19.5546874,19.911516244444442,20.10173512572511
533,19.58125,19.911516244444442,20.105962815774554
534,19.584375,19.911516244444442,20.099668354366717
535,19.590625,19.911516244444442,20.099668354366717
536,19.65,19.911516244444442,20.022491309667082
537,17.3946876,19.911516244444442,19.30869366886067
538,15.148259,17.559991043010747,18.091721703013846
539,10.6310344,13.008532822999998,13.158010662046676
540,8.3261238,12.377357002583029,9.8196941789821
541,8.3146954,8.144213524688997,8.090499576829858
542,8.306436399999999,8.144213524688997,8.269733955687045
543,8.3126864,8.144213524688997,8.270845532621738
544,8.312946700000001,8.144213524688997,8.27310438487127
545,8.3108261,8.144213524688997,8.285730808082581
546,8.319754499999998,8.144213524688997,8.273729253108325
547,8.3222099,8.144213524688997,8.273300855905951
548,8.314434499999999,8.144213524688997,8.273130811219598
549,8.317559499999998,8.144213524688997,8.273130811219598
550,8.313206699999999,8.144213524688997,8.270439970731243
551,8.3134671,8.144213524688997,8.268109091354898
552,8.3148063,8.144213524688997,8.26765564969483
553,8.317447900000001,8.144213524688997,8.26765564969483
554,8.304427,8.144213524688997,8.26765564969483
555,8.3017485,8.144213524688997,8.267369633155813
556,8.3130953,8.144213524688997,8.229860638503464
557,8.311904799999999,8.144213524688997,8.26765564969483
558,8.3074404,8.144213524688997,8.26765564969483
559,8.3249256,8.144213524688997,8.267369633155813
560,8.3343006,8.144213524688997,8.267369633155813
561,8.324479,8.144213524688997,8.299973390864768
562,8.3261159,8.144213524688997,8.272954749075222
563,8.3271575,8.144213524688997,8.267369633155813
564,8.3142111,8.144213524688997,8.26765564969483
565,8.3126486,8.144213524688997,8.27310438487127
566,8.3207589,8.144213524688997,8.271084042393298
567,8.3254463,8.144213524688997,8.270845532621738
568,8.3308779,8.144213524688997,8.271084042393298
569,8.339360000000001,8.144213524688997,8.271084042393298
570,8.342485,8.144213524688997,8.303423043120194
571,8.3406247,8.144213524688997,8.342872651541501
572,8.3418525,8.144213524688997,8.36098759102906
573,8.3320311,8.144213524688997,8.360353286763258
574,8.325558,8.144213524688997,8.300481798821412
575,8.3211308,8.144213524688997,8.27277807110701
576,8.3101934,8.144213524688997,8.27277807110701
577,8.3078497,8.144213524688997,8.273130811219598
578,8.3226563,8.144213524688997,8.270439970731243
